conversation_id,turn_number,role,language,convention_count,refactor_count,warning_count,error_count,fatal_count,loc,total_issues,issue_density_per_kloc
868b93e3013fb41656ccb39927383157,2,user,python,1,1,1,1,0,10,4,400.0
868b93e3013fb41656ccb39927383157,3,user,python,1,0,1,1,0,2,3,1500.0
868b93e3013fb41656ccb39927383157,4,user,python,1,0,0,1,0,7,2,285.71
868b93e3013fb41656ccb39927383157,5,user,python,1,0,0,1,0,16,2,125.0
8690acf4233cf39cb02caf31beb850d7,1,user,python,2,0,0,1,0,10,3,300.0
8690acf4233cf39cb02caf31beb850d7,2,user,python,1,0,0,1,0,31,2,64.52
8690acf4233cf39cb02caf31beb850d7,3,user,python,1,0,0,1,0,32,2,62.5
8696d6f84efadc6d4d55bf40d124e8cb,1,user,python,1,0,0,1,0,20,2,100.0
8696d6f84efadc6d4d55bf40d124e8cb,2,user,python,1,0,1,1,0,15,3,200.0
869b92704dfe859ebc6fe8611130f798,1,user,python,1,0,0,0,0,12,1,83.33
869b92704dfe859ebc6fe8611130f798,2,user,python,2,0,0,0,0,22,2,90.91
869b92704dfe859ebc6fe8611130f798,3,user,python,2,0,0,0,0,13,2,153.85
869d589d4cf21ebad28a8656ad61201c,1,user,python,2,0,2,0,0,32,4,125.0
86ab5ab93fa47abefc15a21f909a1f6c,1,user,python,3,0,1,1,0,45,5,111.11
86ab5ab93fa47abefc15a21f909a1f6c,2,user,python,3,0,1,1,0,44,5,113.64
86ab5ab93fa47abefc15a21f909a1f6c,3,user,python,3,0,1,1,0,45,5,111.11
86d9d69cd965d5494766f6fa61ae2ead,1,user,python,3,0,2,1,0,42,6,142.86
86d9d69cd965d5494766f6fa61ae2ead,2,user,python,3,1,1,1,0,29,6,206.9
86d9d69cd965d5494766f6fa61ae2ead,3,user,python,3,0,2,1,0,40,6,150.0
86da23d8f3276584ca70c020f49572cb,1,user,python,2,0,0,1,0,29,3,103.45
86dfc3fb4fd6dd8489cb68264e5f0303,1,user,python,2,0,0,1,0,7,3,428.57
86dfc3fb4fd6dd8489cb68264e5f0303,2,user,python,1,0,0,2,0,10,3,300.0
86ed6f7c43b79a997a5c7e2f2ed86ae9,1,user,python,4,1,4,1,0,73,10,136.99
86f23815d1c18c6cbb9a839b521e029d,1,user,python,1,0,0,1,0,8,2,250.0
86f23815d1c18c6cbb9a839b521e029d,2,user,python,1,0,0,1,0,18,2,111.11
86f23815d1c18c6cbb9a839b521e029d,3,user,python,3,2,2,0,0,22,7,318.18
86f2a25416ffebf56dc7700691d6444d,1,user,python,1,0,0,1,0,8,2,250.0
86f2a25416ffebf56dc7700691d6444d,2,user,python,1,0,0,1,0,15,2,133.33
86f2a25416ffebf56dc7700691d6444d,3,user,python,1,0,0,1,0,12,2,166.67
86f2a25416ffebf56dc7700691d6444d,4,user,python,1,0,0,1,0,12,2,166.67
86f2a25416ffebf56dc7700691d6444d,5,user,python,0,0,0,1,0,5,1,200.0
86f9f1896ec07f357075b6618df63c42,1,user,python,2,0,1,1,0,13,4,307.69
87008f9a5f28fbf809a94fa1735bdcde,1,user,python,1,0,1,1,0,17,3,176.47
87008f9a5f28fbf809a94fa1735bdcde,2,user,python,1,0,1,1,0,15,3,200.0
87008f9a5f28fbf809a94fa1735bdcde,3,user,python,1,0,1,1,0,15,3,200.0
87008f9a5f28fbf809a94fa1735bdcde,4,user,python,1,0,1,1,0,15,3,200.0
87008f9a5f28fbf809a94fa1735bdcde,5,user,python,1,0,1,1,0,15,3,200.0
870fa7d2f608e6a74e8bbd2c0436a39c,1,user,python,1,0,0,1,0,6,2,333.33
870fa7d2f608e6a74e8bbd2c0436a39c,2,user,python,1,0,0,0,0,4,1,250.0
870fa7d2f608e6a74e8bbd2c0436a39c,3,user,python,1,0,1,1,0,8,3,375.0
8717b6599d3c9c8a099393b1dc1dd943,1,user,python,2,0,0,1,0,33,3,90.91
8717b6599d3c9c8a099393b1dc1dd943,2,user,python,4,0,2,1,0,54,7,129.63
8717b6599d3c9c8a099393b1dc1dd943,3,user,python,1,0,0,1,0,2,2,1000.0
87197d0c7a4560947e1c3eb1fbeffbbd,1,user,python,3,1,0,1,0,10,5,500.0
87197d0c7a4560947e1c3eb1fbeffbbd,2,user,python,3,1,1,2,0,19,7,368.42
87197d0c7a4560947e1c3eb1fbeffbbd,3,user,python,3,0,1,1,0,11,5,454.55
87197d0c7a4560947e1c3eb1fbeffbbd,4,user,python,3,0,2,2,0,11,7,636.36
8720356fb6cc33f2070a83dcd68df5bf,1,user,python,2,0,0,0,0,17,2,117.65
8720356fb6cc33f2070a83dcd68df5bf,2,user,python,3,0,0,0,0,31,3,96.77
8720356fb6cc33f2070a83dcd68df5bf,3,user,python,3,1,0,1,0,55,5,90.91
8732271662d991dd2b2abf2486ded078,1,user,python,2,0,1,1,0,50,4,80.0
8733f401a86c83a3d01e0ae1e2b51c45,1,user,python,1,0,0,0,0,4,1,250.0
8733f401a86c83a3d01e0ae1e2b51c45,2,user,python,2,1,0,1,0,7,4,571.43
8733f401a86c83a3d01e0ae1e2b51c45,3,user,python,4,0,5,3,0,41,12,292.68
873430203fe90485637cb8e83121f88a,1,user,python,1,0,0,0,0,4,1,250.0
873430203fe90485637cb8e83121f88a,2,user,python,2,1,0,0,0,15,3,200.0
873fe02683165ee1b3bb0513853cdd6f,1,user,python,4,2,3,0,0,85,9,105.88
87439b31310e2776265af739495b67fc,1,user,python,1,0,0,1,0,2,2,1000.0
87439b31310e2776265af739495b67fc,2,user,python,1,0,0,1,0,2,2,1000.0
87439b31310e2776265af739495b67fc,3,user,python,3,3,1,0,0,17,7,411.76
874b0d514e6f846ef12decabddd3c4b0,1,user,python,1,0,0,0,0,3,1,333.33
874b0d514e6f846ef12decabddd3c4b0,2,user,python,1,0,0,0,0,3,1,333.33
874b0d514e6f846ef12decabddd3c4b0,3,user,python,2,1,0,0,0,25,3,120.0
874b0d514e6f846ef12decabddd3c4b0,4,user,python,1,0,0,0,0,5,1,200.0
874b0d514e6f846ef12decabddd3c4b0,5,user,python,3,2,0,0,0,32,5,156.25
874b0d514e6f846ef12decabddd3c4b0,6,user,python,5,0,0,1,0,22,6,272.73
874b0d514e6f846ef12decabddd3c4b0,7,user,python,0,0,0,0,0,38,0,0.0
874cce1895182e6d8dc4114894215287,1,user,python,1,0,0,1,0,3,2,666.67
874cce1895182e6d8dc4114894215287,2,user,python,1,0,0,1,0,3,2,666.67
875c36cac3ec86334ba098955cbe4f95,1,user,python,3,1,0,1,0,7,5,714.29
875c36cac3ec86334ba098955cbe4f95,2,user,python,2,1,0,1,0,8,4,500.0
875c36cac3ec86334ba098955cbe4f95,3,user,python,1,0,0,0,0,6,1,166.67
875c36cac3ec86334ba098955cbe4f95,4,user,python,3,1,0,2,0,7,6,857.14
876722ecb0d934874688842ea65b4570,1,user,python,1,0,0,1,0,4,2,500.0
876722ecb0d934874688842ea65b4570,2,user,python,1,0,0,1,0,4,2,500.0
876722ecb0d934874688842ea65b4570,3,user,python,1,0,0,1,0,4,2,500.0
876722ecb0d934874688842ea65b4570,4,user,python,1,0,0,1,0,6,2,333.33
8774675e99cda046000446e0f7c5bd41,1,user,python,4,2,2,1,0,30,9,300.0
8774675e99cda046000446e0f7c5bd41,2,user,python,3,0,1,1,0,29,5,172.41
877a4cec6fab54c1638537545c12c942,1,user,python,3,0,0,1,0,24,4,166.67
877a4cec6fab54c1638537545c12c942,2,user,python,5,0,2,2,0,69,9,130.43
877efe4b41a6784bb97177d6c000c803,1,user,python,1,0,0,1,0,28,2,71.43
877efe4b41a6784bb97177d6c000c803,2,user,python,1,0,0,1,0,17,2,117.65
87803f77db08a04b8abe151f4e137ef0,1,user,python,0,0,0,1,0,5,1,200.0
87803f77db08a04b8abe151f4e137ef0,2,user,python,0,0,0,1,0,10,1,100.0
8797a91ff3f6a755896d2e09f7ea25a4,1,user,python,4,0,1,1,0,39,6,153.85
8797a91ff3f6a755896d2e09f7ea25a4,2,user,python,4,1,1,1,0,63,7,111.11
8797a91ff3f6a755896d2e09f7ea25a4,3,user,python,5,0,1,1,0,69,7,101.45
8797a91ff3f6a755896d2e09f7ea25a4,4,user,python,4,0,0,1,0,51,5,98.04
879aa8ab6826bdb1793b06c2de8cace9,1,user,python,4,0,0,1,0,24,5,208.33
879aa8ab6826bdb1793b06c2de8cace9,2,user,python,4,0,0,1,0,24,5,208.33
879aa8ab6826bdb1793b06c2de8cace9,3,user,python,4,0,0,1,0,24,5,208.33
879aa8ab6826bdb1793b06c2de8cace9,4,user,python,4,0,0,1,0,29,5,172.41
879aa8ab6826bdb1793b06c2de8cace9,5,user,python,4,0,0,1,0,27,5,185.19
879aa8ab6826bdb1793b06c2de8cace9,6,user,python,4,0,0,1,0,27,5,185.19
879aa8ab6826bdb1793b06c2de8cace9,7,user,python,0,0,0,0,0,28,0,0.0
879aa8ab6826bdb1793b06c2de8cace9,8,user,python,0,0,0,0,0,28,0,0.0
879bae1302de7f04142e63a7fca6d369,1,user,python,4,0,0,1,0,25,5,200.0
879c4a01b824a24c22e80960bcbbbdc5,1,user,python,4,0,2,2,0,23,8,347.83
879c4a01b824a24c22e80960bcbbbdc5,2,user,python,3,0,1,1,0,14,5,357.14
879c4a01b824a24c22e80960bcbbbdc5,3,user,python,3,0,1,1,0,40,5,125.0
879d66046e7693beabe6656d6529bf9b,1,user,python,2,0,0,1,0,9,3,333.33
879d66046e7693beabe6656d6529bf9b,2,user,python,3,0,0,1,0,10,4,400.0
87acfaaed39ed054fd3f5ee2f724aa35,1,user,python,1,0,0,0,0,10,1,100.0
87acfaaed39ed054fd3f5ee2f724aa35,2,user,python,2,0,0,0,0,10,2,200.0
87af27bf765cf865eced65682b3fd876,1,user,python,2,2,0,1,0,18,5,277.78
87af27bf765cf865eced65682b3fd876,2,user,python,3,2,1,2,0,16,8,500.0
87bfdbb143b985df5e11a57bf04b3051,1,user,python,4,0,1,1,0,28,6,214.29
87bfdbb143b985df5e11a57bf04b3051,2,user,python,0,0,0,1,0,47,1,21.28
87bfdbb143b985df5e11a57bf04b3051,3,user,python,3,0,1,1,0,32,5,156.25
87bfdbb143b985df5e11a57bf04b3051,4,user,python,3,1,2,1,0,61,7,114.75
87bfdbb143b985df5e11a57bf04b3051,5,user,python,2,1,1,1,0,19,5,263.16
87bfdbb143b985df5e11a57bf04b3051,6,user,python,4,0,2,1,0,28,7,250.0
87c46449b247b71cd07c8453c88e4d1a,1,user,python,1,0,0,1,0,4,2,500.0
87c46449b247b71cd07c8453c88e4d1a,2,user,python,2,0,0,1,0,74,3,40.54
87ddca1df6442d5146547ad121b9535a,1,user,python,1,0,1,1,0,3,3,1000.0
87eb686ffafe16ad51ec4d13666cdb75,1,user,python,2,0,0,1,0,14,3,214.29
87eb686ffafe16ad51ec4d13666cdb75,2,user,python,2,0,0,1,0,22,3,136.36
87eb686ffafe16ad51ec4d13666cdb75,3,user,python,2,0,0,1,0,32,3,93.75
87eb686ffafe16ad51ec4d13666cdb75,4,user,python,2,0,0,1,0,23,3,130.43
87f2782a248e0d29765e61ea09e1c37b,1,user,python,3,1,2,0,0,31,6,193.55
87f2782a248e0d29765e61ea09e1c37b,2,user,python,3,1,2,0,0,38,6,157.89
87f2782a248e0d29765e61ea09e1c37b,3,user,python,4,1,2,0,0,38,7,184.21
87f9c2398f816728adfe69a488f08f35,1,user,python,1,0,0,1,0,8,2,250.0
87f9c2398f816728adfe69a488f08f35,2,user,python,1,0,0,1,0,10,2,200.0
87f9c2398f816728adfe69a488f08f35,3,user,python,1,0,0,2,0,10,3,300.0
87f9c2398f816728adfe69a488f08f35,4,user,python,3,0,0,1,0,10,4,400.0
87f9c2398f816728adfe69a488f08f35,5,user,python,1,0,0,2,0,14,3,214.29
88198fde8e6c1056bc9836dd4d3f0cf5,1,user,python,3,3,0,0,0,17,6,352.94
88198fde8e6c1056bc9836dd4d3f0cf5,2,user,python,2,3,0,0,0,24,5,208.33
88198fde8e6c1056bc9836dd4d3f0cf5,3,user,python,1,0,0,1,0,12,2,166.67
88198fde8e6c1056bc9836dd4d3f0cf5,4,user,python,3,3,0,0,0,17,6,352.94
88198fde8e6c1056bc9836dd4d3f0cf5,5,user,python,3,3,0,0,0,16,6,375.0
88198fde8e6c1056bc9836dd4d3f0cf5,6,user,python,3,3,0,0,0,18,6,333.33
882125b8ec1281afb9d10dbaf77bb71f,1,user,python,3,0,2,0,0,21,5,238.1
882125b8ec1281afb9d10dbaf77bb71f,2,user,python,2,0,2,0,0,20,4,200.0
88271ad9545779e575d45f9a1cdc3a53,1,user,python,4,0,0,1,0,29,5,172.41
88271ad9545779e575d45f9a1cdc3a53,2,user,python,4,0,0,1,0,29,5,172.41
882b69a52295bb0405794d54970fc18f,1,user,python,1,0,1,0,0,6,2,333.33
882b69a52295bb0405794d54970fc18f,2,user,python,0,0,0,1,0,2,1,500.0
882b69a52295bb0405794d54970fc18f,3,user,python,2,0,2,2,0,22,6,272.73
882b69a52295bb0405794d54970fc18f,4,user,python,1,0,1,0,0,19,2,105.26
882b69a52295bb0405794d54970fc18f,5,user,python,0,0,0,1,0,14,1,71.43
882b69a52295bb0405794d54970fc18f,6,user,python,1,0,1,0,0,14,2,142.86
8833984b360081bcd25da27839ef5189,1,user,python,2,0,2,0,0,19,4,210.53
8833984b360081bcd25da27839ef5189,2,user,python,2,0,1,0,0,27,3,111.11
8844838992c64bb8bd7f7405d79f1a8d,1,user,python,4,0,1,2,0,35,7,200.0
8844838992c64bb8bd7f7405d79f1a8d,2,user,python,4,0,1,2,0,35,7,200.0
8844838992c64bb8bd7f7405d79f1a8d,3,user,python,4,0,1,2,0,39,7,179.49
8844838992c64bb8bd7f7405d79f1a8d,4,user,python,2,0,0,1,0,8,3,375.0
88484f99cdd9556600bd7a677757ca7c,1,user,python,1,0,0,1,0,8,2,250.0
88484f99cdd9556600bd7a677757ca7c,2,user,python,1,0,0,1,0,9,2,222.22
88484f99cdd9556600bd7a677757ca7c,3,user,python,2,0,0,0,0,5,2,400.0
88484f99cdd9556600bd7a677757ca7c,4,user,python,1,0,0,0,0,5,1,200.0
88484f99cdd9556600bd7a677757ca7c,5,user,python,1,0,1,1,0,11,3,272.73
88507e015d09e4101d2b03c165fe0b76,1,user,python,1,0,0,2,0,3,3,1000.0
88507e015d09e4101d2b03c165fe0b76,2,user,python,0,0,0,1,0,2,1,500.0
88507e015d09e4101d2b03c165fe0b76,3,user,python,0,0,0,1,0,2,1,500.0
88507e015d09e4101d2b03c165fe0b76,4,user,python,2,1,0,1,0,11,4,363.64
88507e015d09e4101d2b03c165fe0b76,5,user,python,3,0,1,1,0,9,5,555.56
88507e015d09e4101d2b03c165fe0b76,6,user,python,3,0,0,1,0,23,4,173.91
88507e015d09e4101d2b03c165fe0b76,7,user,python,0,0,0,0,0,15,0,0.0
88507e015d09e4101d2b03c165fe0b76,8,user,python,0,0,0,0,0,22,0,0.0
885d440f5429fa92b002b04cf9cfdbfd,1,user,python,3,0,1,0,0,25,4,160.0
885d440f5429fa92b002b04cf9cfdbfd,2,user,python,2,0,1,0,0,5,3,600.0
885d440f5429fa92b002b04cf9cfdbfd,3,user,python,3,0,1,0,0,8,4,500.0
885ed7a142cc4ea0c30dc26d0ec48064,1,user,python,3,0,0,1,0,20,4,200.0
885ed7a142cc4ea0c30dc26d0ec48064,2,user,python,2,0,0,2,0,23,4,173.91
885ed7a142cc4ea0c30dc26d0ec48064,3,user,python,1,0,0,1,0,12,2,166.67
885ed7a142cc4ea0c30dc26d0ec48064,4,user,python,2,0,1,1,0,49,4,81.63
885ed7a142cc4ea0c30dc26d0ec48064,5,user,python,3,0,0,1,0,23,4,173.91
885f1496274eb0308e51b121d9a48af5,1,user,python,1,0,0,2,0,20,3,150.0
885f1496274eb0308e51b121d9a48af5,2,user,python,1,0,0,1,0,2,2,1000.0
886cdf1f3bd5035bafa9f8442d081d72,1,user,python,2,0,0,1,0,17,3,176.47
886cdf1f3bd5035bafa9f8442d081d72,2,user,python,3,0,0,1,0,26,4,153.85
886cdf1f3bd5035bafa9f8442d081d72,3,user,python,3,0,0,2,0,42,5,119.05
886cdf1f3bd5035bafa9f8442d081d72,4,user,python,4,1,0,1,0,19,6,315.79
886cdf1f3bd5035bafa9f8442d081d72,5,user,python,1,0,0,1,0,3,2,666.67
886cdf1f3bd5035bafa9f8442d081d72,6,user,python,3,0,1,2,0,44,6,136.36
886cdf1f3bd5035bafa9f8442d081d72,7,user,python,0,0,0,0,0,18,0,0.0
886cdf1f3bd5035bafa9f8442d081d72,8,user,python,0,0,0,0,0,7,0,0.0
886cdf1f3bd5035bafa9f8442d081d72,9,user,python,0,0,0,0,0,6,0,0.0
8875f83f258d40e76ba101d14435a509,1,user,python,1,0,0,2,0,4,3,750.0
8875f83f258d40e76ba101d14435a509,2,user,python,0,0,0,1,0,3,1,333.33
8875f83f258d40e76ba101d14435a509,3,user,python,3,0,1,1,0,6,5,833.33
8875f83f258d40e76ba101d14435a509,4,user,python,1,0,1,0,0,4,2,500.0
8875f83f258d40e76ba101d14435a509,5,user,python,2,1,0,1,0,15,4,266.67
8875f83f258d40e76ba101d14435a509,6,user,python,2,0,0,0,0,7,2,285.71
8875f83f258d40e76ba101d14435a509,7,user,python,0,0,0,0,0,32,0,0.0
8875f83f258d40e76ba101d14435a509,8,user,python,0,0,0,0,0,20,0,0.0
8875f83f258d40e76ba101d14435a509,9,user,python,0,0,0,0,0,25,0,0.0
8875f83f258d40e76ba101d14435a509,10,user,python,0,0,0,0,0,41,0,0.0
8875f83f258d40e76ba101d14435a509,11,user,python,0,0,0,0,0,34,0,0.0
8875f83f258d40e76ba101d14435a509,12,user,python,0,0,0,0,0,34,0,0.0
8875f83f258d40e76ba101d14435a509,13,user,python,0,0,0,0,0,9,0,0.0
8875f83f258d40e76ba101d14435a509,14,user,python,0,0,0,0,0,38,0,0.0
887d5944cc00b625b3efdc1db81eb307,1,user,python,3,0,2,1,0,37,6,162.16
887d5944cc00b625b3efdc1db81eb307,2,user,python,3,0,3,1,0,37,7,189.19
887d5944cc00b625b3efdc1db81eb307,3,user,python,3,0,2,1,0,44,6,136.36
887d5944cc00b625b3efdc1db81eb307,4,user,python,3,0,2,1,0,36,6,166.67
887d5944cc00b625b3efdc1db81eb307,5,user,python,3,0,2,1,0,26,6,230.77
887d5944cc00b625b3efdc1db81eb307,6,user,python,4,0,2,1,0,27,7,259.26
88802ffd37933eaf2114695d4ceaee1a,1,user,python,0,0,0,1,0,26,1,38.46
88802ffd37933eaf2114695d4ceaee1a,2,user,python,2,0,3,2,0,52,7,134.62
88802ffd37933eaf2114695d4ceaee1a,3,user,python,2,0,2,1,0,30,5,166.67
88802ffd37933eaf2114695d4ceaee1a,4,user,python,3,0,3,1,0,40,7,175.0
88802ffd37933eaf2114695d4ceaee1a,5,user,python,1,0,0,0,0,2,1,500.0
8887ca3fbf1a3e3a1c46e608ec2c8dd9,1,user,python,3,0,0,1,0,57,4,70.18
8887ca3fbf1a3e3a1c46e608ec2c8dd9,2,user,python,1,0,1,0,0,22,2,90.91
889a5128afb79cb869ff3bd4bd8beb73,1,user,python,1,0,1,0,0,3,2,666.67
889a5128afb79cb869ff3bd4bd8beb73,2,user,python,1,0,1,0,0,2,2,1000.0
889b4d93e91fcdf2e2ec6304e71a9760,1,user,python,1,2,0,1,0,19,4,210.53
889b4d93e91fcdf2e2ec6304e71a9760,2,user,python,3,0,1,1,0,32,5,156.25
889dda00cc890439003dc74ecf70eb32,1,user,python,4,0,0,1,0,24,5,208.33
889dda00cc890439003dc74ecf70eb32,2,user,python,4,0,0,1,0,48,5,104.17
889dda00cc890439003dc74ecf70eb32,3,user,python,0,0,0,1,0,60,1,16.67
88a6b909b329949bfde31b0c3582abd9,1,user,python,1,0,0,1,0,8,2,250.0
88a6b909b329949bfde31b0c3582abd9,2,user,python,1,0,0,1,0,9,2,222.22
88a6e2fd61d86025534eeb285a504df7,1,user,python,3,0,0,0,0,22,3,136.36
88a6e2fd61d86025534eeb285a504df7,2,user,python,2,0,0,0,0,6,2,333.33
88a6e2fd61d86025534eeb285a504df7,3,user,python,3,0,0,0,0,15,3,200.0
88a6e2fd61d86025534eeb285a504df7,4,user,python,3,0,0,0,0,20,3,150.0
88a6e2fd61d86025534eeb285a504df7,5,user,python,3,0,1,0,0,17,4,235.29
88a7d5977d4127bb1b0a529921863ba7,1,user,python,5,0,2,2,0,42,9,214.29
88a7d5977d4127bb1b0a529921863ba7,2,user,python,5,0,0,2,0,43,7,162.79
88a7d5977d4127bb1b0a529921863ba7,3,user,python,6,0,0,2,0,51,8,156.86
88a7d5977d4127bb1b0a529921863ba7,4,user,python,4,0,0,1,0,41,5,121.95
88a9e928dd7d2233596448e3000a42d4,1,user,python,5,0,3,1,0,48,9,187.5
88a9e928dd7d2233596448e3000a42d4,2,user,python,3,0,1,2,0,34,6,176.47
88a9e928dd7d2233596448e3000a42d4,3,user,python,1,0,0,1,0,9,2,222.22
88abcbb17952c1f0d50e35baa2f7f9ec,1,user,python,1,0,0,0,0,89,1,11.24
88abcbb17952c1f0d50e35baa2f7f9ec,2,user,python,1,0,0,0,0,19,1,52.63
88abcbb17952c1f0d50e35baa2f7f9ec,3,user,python,2,0,0,0,0,54,2,37.04
88abcbb17952c1f0d50e35baa2f7f9ec,4,user,python,2,0,0,0,0,78,2,25.64
88abcbb17952c1f0d50e35baa2f7f9ec,5,user,python,2,0,1,0,0,66,3,45.45
88abcbb17952c1f0d50e35baa2f7f9ec,6,user,python,2,0,1,0,0,45,3,66.67
88abcbb17952c1f0d50e35baa2f7f9ec,7,user,python,0,0,0,0,0,46,0,0.0
88abcbb17952c1f0d50e35baa2f7f9ec,8,user,python,0,0,0,0,0,31,0,0.0
88abcbb17952c1f0d50e35baa2f7f9ec,9,user,python,0,0,0,0,0,44,0,0.0
88abcbb17952c1f0d50e35baa2f7f9ec,10,user,python,0,0,0,0,0,72,0,0.0
88abcbb17952c1f0d50e35baa2f7f9ec,11,user,python,0,0,0,0,0,47,0,0.0
88abcbb17952c1f0d50e35baa2f7f9ec,12,user,python,0,0,0,0,0,78,0,0.0
88ac1032b69cbaa7595d110ad2918a96,1,user,python,1,0,0,0,0,17,1,58.82
88ac1032b69cbaa7595d110ad2918a96,2,user,python,1,0,0,0,0,23,1,43.48
88d7ecbd74f2b3184e324c0b960d4584,1,user,python,1,0,0,1,0,14,2,142.86
88d7ecbd74f2b3184e324c0b960d4584,2,user,python,1,0,1,2,0,7,4,571.43
88d7ecbd74f2b3184e324c0b960d4584,3,user,python,2,0,0,1,0,15,3,200.0
88d7ecbd74f2b3184e324c0b960d4584,4,user,python,2,0,0,1,0,18,3,166.67
88e6b621feee87d433ac79edf88c5ec4,1,user,python,3,0,0,1,0,17,4,235.29
88e6b621feee87d433ac79edf88c5ec4,2,user,python,2,1,0,0,0,10,3,300.0
88e6b621feee87d433ac79edf88c5ec4,3,user,python,1,0,0,1,0,9,2,222.22
88e6b621feee87d433ac79edf88c5ec4,4,user,python,2,0,0,1,0,8,3,375.0
88e6b621feee87d433ac79edf88c5ec4,5,user,python,1,0,0,1,0,10,2,200.0
88e6b621feee87d433ac79edf88c5ec4,6,user,python,0,0,0,1,0,9,1,111.11
88e6b621feee87d433ac79edf88c5ec4,7,user,python,0,0,0,0,0,19,0,0.0
88e8f78e034f45149abd605ccdaa1d16,1,user,python,2,1,1,0,0,26,4,153.85
88e8f78e034f45149abd605ccdaa1d16,2,user,python,2,1,1,0,0,26,4,153.85
88e8f78e034f45149abd605ccdaa1d16,3,user,python,3,1,1,0,0,25,5,200.0
88eacde631994669d06a86fcb6c84090,1,user,python,2,0,0,2,0,13,4,307.69
88eacde631994669d06a86fcb6c84090,2,user,python,1,0,0,2,0,13,3,230.77
890d858f16891674235b313019f3e9da,1,user,python,2,0,0,0,0,18,2,111.11
890d858f16891674235b313019f3e9da,2,user,python,2,0,0,1,0,31,3,96.77
890d858f16891674235b313019f3e9da,3,user,python,1,0,0,1,0,2,2,1000.0
890d858f16891674235b313019f3e9da,4,user,python,0,0,0,1,0,2,1,500.0
8914cea8a7f13ea7be712c9b7f223d8c,1,user,python,4,1,3,1,0,60,9,150.0
8914cea8a7f13ea7be712c9b7f223d8c,2,user,python,3,0,1,1,0,45,5,111.11
8914cea8a7f13ea7be712c9b7f223d8c,3,user,python,3,0,1,1,0,44,5,113.64
8914cea8a7f13ea7be712c9b7f223d8c,4,user,python,3,0,1,1,0,44,5,113.64
8914cea8a7f13ea7be712c9b7f223d8c,5,user,python,2,0,0,1,0,11,3,272.73
8914cea8a7f13ea7be712c9b7f223d8c,6,user,python,2,0,0,1,0,41,3,73.17
891878fb5079f01d6dd58f2af3491aa3,1,user,python,1,0,2,2,0,32,5,156.25
891d39063792e308bf168a3a895d8e36,1,user,python,1,0,0,1,0,2,2,1000.0
891d39063792e308bf168a3a895d8e36,2,user,python,1,0,0,1,0,2,2,1000.0
891d39063792e308bf168a3a895d8e36,3,user,python,2,0,0,0,0,10,2,200.0
891daf69a7cf459f197c47179ff27bb6,1,user,python,1,0,0,0,0,16,1,62.5
891daf69a7cf459f197c47179ff27bb6,2,user,python,1,0,0,0,0,10,1,100.0
8922f227690f9653b9d6185cd1a347dd,1,user,python,1,0,0,2,0,3,3,1000.0
892b678bb98394628079ec5935b8d348,1,user,python,6,2,3,1,0,145,12,82.76
892b678bb98394628079ec5935b8d348,2,user,python,5,2,3,1,0,149,11,73.83
892b678bb98394628079ec5935b8d348,3,user,python,6,1,4,2,0,157,13,82.8
892d964593fb57099704d5b203cff4d0,1,user,python,1,0,0,1,0,9,2,222.22
892d964593fb57099704d5b203cff4d0,2,user,python,1,0,0,1,0,8,2,250.0
892d964593fb57099704d5b203cff4d0,3,user,python,1,0,0,1,0,7,2,285.71
892d964593fb57099704d5b203cff4d0,4,user,python,1,0,0,1,0,16,2,125.0
8932f6c7563974857024b4e6f2409ec5,1,user,python,2,0,0,1,0,40,3,75.0
8932f6c7563974857024b4e6f2409ec5,2,user,python,2,0,0,1,0,32,3,93.75
8932f6c7563974857024b4e6f2409ec5,3,user,python,1,0,0,1,0,8,2,250.0
8932f6c7563974857024b4e6f2409ec5,4,user,python,1,0,0,1,0,10,2,200.0
893a3d8e2e049ec3885a0cd593ee0d6d,1,user,python,2,0,0,1,0,18,3,166.67
893a3d8e2e049ec3885a0cd593ee0d6d,2,user,python,2,0,0,1,0,12,3,250.0
893a3d8e2e049ec3885a0cd593ee0d6d,3,user,python,2,0,0,1,0,13,3,230.77
893a3d8e2e049ec3885a0cd593ee0d6d,4,user,python,2,0,0,1,0,10,3,300.0
893a3d8e2e049ec3885a0cd593ee0d6d,5,user,python,2,0,0,1,0,4,3,750.0
893f51602cfd8d9c93360b57926d31ef,1,user,python,1,0,1,1,0,3,3,1000.0
893f51602cfd8d9c93360b57926d31ef,2,user,python,1,0,1,1,0,3,3,1000.0
8940c038c64c714dc69f03ac12726bbc,1,user,python,1,0,0,0,0,4,1,250.0
8940c038c64c714dc69f03ac12726bbc,2,user,python,1,0,0,0,0,12,1,83.33
8943f128c6925a76fbf3ebd412380961,1,user,python,1,0,0,0,0,7,1,142.86
8943f128c6925a76fbf3ebd412380961,2,user,python,2,0,0,0,0,10,2,200.0
8943f128c6925a76fbf3ebd412380961,3,user,python,1,0,0,0,0,8,1,125.0
8943f128c6925a76fbf3ebd412380961,4,user,python,1,0,0,0,0,17,1,58.82
8943f128c6925a76fbf3ebd412380961,5,user,python,2,0,0,0,0,19,2,105.26
8943f128c6925a76fbf3ebd412380961,6,user,python,2,1,0,0,0,21,3,142.86
8943f128c6925a76fbf3ebd412380961,7,user,python,0,0,0,0,0,21,0,0.0
