conversation_id,turn_number,role,language,critical_issues_count,high_issues_count,medium_issues_count,low_issues_count,very_minor_issues_count
771c323ce41954051af907746e7b64ef,1,assistant,java,0,0,2,0,0
771c323ce41954051af907746e7b64ef,2,assistant,java,0,0,2,0,0
771c323ce41954051af907746e7b64ef,3,assistant,java,0,0,3,0,0
dbc22407f0243b20be66f9de467d310f,1,assistant,java,0,0,5,0,0
dbc22407f0243b20be66f9de467d310f,2,assistant,java,0,0,7,0,0
acfe4f65e0d5b3b7670419404ebe6df8,1,assistant,java,0,1,4,1,0
acfe4f65e0d5b3b7670419404ebe6df8,2,assistant,java,0,1,4,1,0
056c2b7f7f486cdd871a5078a836d508,1,assistant,java,0,1,6,0,0
056c2b7f7f486cdd871a5078a836d508,2,assistant,java,0,1,7,0,0
056c2b7f7f486cdd871a5078a836d508,3,assistant,java,1,1,4,0,0
747ec249c312f7f3271168da12bef00f,1,assistant,java,0,0,2,0,0
27911ed9474aeff70189c51d0f4c6843,1,assistant,java,0,0,3,0,0
27911ed9474aeff70189c51d0f4c6843,2,assistant,java,1,0,8,0,0
27911ed9474aeff70189c51d0f4c6843,3,assistant,java,1,0,8,0,0
1293f2d4f877e58644bb2cc449e392bf,1,assistant,java,0,0,3,0,0
1293f2d4f877e58644bb2cc449e392bf,2,assistant,java,0,0,3,0,0
1293f2d4f877e58644bb2cc449e392bf,3,assistant,java,0,0,3,0,0
e4c59dad138d7163c07ee5dec7f00d10,1,assistant,java,0,0,3,0,0
e4c59dad138d7163c07ee5dec7f00d10,2,assistant,java,0,0,3,0,0
e4c59dad138d7163c07ee5dec7f00d10,3,assistant,java,0,0,4,0,0
5d40c9a1222130e8dcbca8702433b5cf,1,assistant,java,1,0,2,0,0
5d40c9a1222130e8dcbca8702433b5cf,2,assistant,java,1,0,2,0,0
dc3353168c6736dcccc12b0c72709a08,2,assistant,java,0,0,2,0,0
25b153b1fad8befbb470e28fcee3c464,1,assistant,java,0,0,3,0,0
25b153b1fad8befbb470e28fcee3c464,2,assistant,java,0,0,3,0,0
25b153b1fad8befbb470e28fcee3c464,3,assistant,java,0,0,3,0,0
ae8990d2db68b6b20a9e8c77e1929601,2,assistant,java,0,1,6,1,0
9034ee49a12031a7b0dff59a6c90e937,1,assistant,java,0,0,4,0,0
9034ee49a12031a7b0dff59a6c90e937,2,assistant,java,0,0,2,0,0
9034ee49a12031a7b0dff59a6c90e937,3,assistant,java,0,0,2,0,0
9034ee49a12031a7b0dff59a6c90e937,4,assistant,java,0,0,4,0,0
fd7846a52c92b544ecccdadd00ee01d2,1,assistant,java,0,1,3,0,0
fd7846a52c92b544ecccdadd00ee01d2,2,assistant,java,0,1,3,0,0
fd7846a52c92b544ecccdadd00ee01d2,3,assistant,java,0,0,2,0,0
564c6fed8b379dcfd7231ecb3681e69a,1,assistant,java,0,0,2,0,0
564c6fed8b379dcfd7231ecb3681e69a,2,assistant,java,0,0,3,0,0
564c6fed8b379dcfd7231ecb3681e69a,3,assistant,java,0,0,3,0,0
4d7385d40b1815c437a08d69ccf7f705,1,assistant,java,0,0,3,0,0
4d7385d40b1815c437a08d69ccf7f705,2,assistant,java,0,0,3,0,0
4d7385d40b1815c437a08d69ccf7f705,3,assistant,java,0,0,3,0,0
4d7385d40b1815c437a08d69ccf7f705,5,assistant,java,0,0,3,0,0
c12965afec41938d148c41098a97db0f,1,assistant,java,0,0,3,0,0
c12965afec41938d148c41098a97db0f,2,assistant,java,0,0,2,0,0
c12965afec41938d148c41098a97db0f,3,assistant,java,0,0,2,0,0
c12965afec41938d148c41098a97db0f,4,assistant,java,0,0,3,0,0
c12965afec41938d148c41098a97db0f,5,assistant,java,0,0,3,0,0
c12965afec41938d148c41098a97db0f,6,assistant,java,0,0,4,0,0
5e41d03eb096d2b09036f74be3dbb07f,1,assistant,java,0,0,3,0,0
5e41d03eb096d2b09036f74be3dbb07f,2,assistant,java,0,0,2,0,0
5e41d03eb096d2b09036f74be3dbb07f,3,assistant,java,0,0,3,0,0
9246310c614063fbd73f58f9f1d2b35f,4,assistant,java,0,0,7,0,0
1d5f97c3f9ec4905e2af12ae8188ec2a,1,assistant,java,0,0,5,0,0
1d5f97c3f9ec4905e2af12ae8188ec2a,3,assistant,java,0,0,5,0,0
1d5f97c3f9ec4905e2af12ae8188ec2a,4,assistant,java,0,0,4,0,0
2e89cdc5ae8014409b0e3062ed7cb202,1,assistant,java,0,0,3,0,0
2e89cdc5ae8014409b0e3062ed7cb202,2,assistant,java,0,0,2,0,0
2e89cdc5ae8014409b0e3062ed7cb202,3,assistant,java,0,0,5,0,0
2e89cdc5ae8014409b0e3062ed7cb202,4,assistant,java,0,0,3,0,0
2e89cdc5ae8014409b0e3062ed7cb202,5,assistant,java,0,0,2,0,0
450a696f7a3180ad652d0a7dbdae661a,2,assistant,java,0,0,5,0,0
450a696f7a3180ad652d0a7dbdae661a,3,assistant,java,0,0,8,0,0
d5ffdf695700932a7fc001e2ca23e312,4,assistant,java,0,0,3,0,0
d5ffdf695700932a7fc001e2ca23e312,6,assistant,java,0,0,7,1,0
3b6d4323987d2fb25e410ff338be4901,2,assistant,java,0,0,4,0,0
3b6d4323987d2fb25e410ff338be4901,3,assistant,java,0,0,6,0,0
3b6d4323987d2fb25e410ff338be4901,4,assistant,java,0,0,4,0,0
47fc3d223f158110d0b107e87d812c82,1,assistant,java,0,0,5,1,0
47fc3d223f158110d0b107e87d812c82,2,assistant,java,0,0,5,1,0
7a04d97c6a0705a1076afa72ac5fb362,1,assistant,java,0,1,8,1,0
7a04d97c6a0705a1076afa72ac5fb362,2,assistant,java,0,1,7,1,0
329a91f76485658a65f7043a15ff8371,1,assistant,java,0,0,3,0,0
11db35a1bc46bf0d8c23d33ce6194df3,1,assistant,java,0,0,3,0,0
11db35a1bc46bf0d8c23d33ce6194df3,2,assistant,java,0,0,3,0,0
11db35a1bc46bf0d8c23d33ce6194df3,3,assistant,java,0,0,3,0,0
11db35a1bc46bf0d8c23d33ce6194df3,4,assistant,java,0,0,3,0,0
6205877beab32ea8e5dc7935a1b121a5,1,assistant,java,0,0,3,0,0
6205877beab32ea8e5dc7935a1b121a5,2,assistant,java,0,1,5,1,0
beb3045065894167cc38864f0fd256e5,1,assistant,java,1,0,3,2,0
beb3045065894167cc38864f0fd256e5,2,assistant,java,1,0,3,2,0
beb3045065894167cc38864f0fd256e5,3,assistant,java,1,0,3,2,0
beb3045065894167cc38864f0fd256e5,4,assistant,java,1,0,3,2,0
9a91485943abf9199124f348e591f26a,1,assistant,java,0,0,3,0,0
9a91485943abf9199124f348e591f26a,2,assistant,java,0,0,3,0,0
9a91485943abf9199124f348e591f26a,3,assistant,java,0,0,2,0,0
701b7eb37ae77e83e92abdbad204c06b,1,assistant,java,0,0,3,0,0
701b7eb37ae77e83e92abdbad204c06b,2,assistant,java,0,1,9,2,0
701b7eb37ae77e83e92abdbad204c06b,3,assistant,java,0,1,11,1,0
701b7eb37ae77e83e92abdbad204c06b,4,assistant,java,0,0,6,1,0
701b7eb37ae77e83e92abdbad204c06b,5,assistant,java,0,0,6,1,0
d0e6d607a900d302a81a582a7eb9fc7a,1,assistant,java,1,1,11,1,0
d0e6d607a900d302a81a582a7eb9fc7a,2,assistant,java,1,1,11,1,0
0a963bb067cdf1b027aae6635b489e2f,1,assistant,java,0,1,5,0,0
0a963bb067cdf1b027aae6635b489e2f,2,assistant,java,0,1,4,1,0
0a963bb067cdf1b027aae6635b489e2f,3,assistant,java,0,1,6,1,0
0a963bb067cdf1b027aae6635b489e2f,4,assistant,java,0,1,3,0,0
df17ff2689330a7c21227668939c3577,1,assistant,java,0,1,4,1,0
df17ff2689330a7c21227668939c3577,3,assistant,java,0,1,4,0,0
2a69dc92d45ed1176801bfec34474987,1,assistant,java,0,0,5,0,0
2a69dc92d45ed1176801bfec34474987,2,assistant,java,0,0,4,0,0
2a69dc92d45ed1176801bfec34474987,3,assistant,java,0,0,3,0,0
2a69dc92d45ed1176801bfec34474987,4,assistant,java,0,1,3,0,0
2a69dc92d45ed1176801bfec34474987,6,assistant,java,0,0,3,0,0
af4e701b6a4460fed1e9f9bf48f13729,1,assistant,java,1,0,7,0,0
af4e701b6a4460fed1e9f9bf48f13729,2,assistant,java,2,1,12,0,0
68927fd5fe4d13bd93cbc93f5fd42a08,1,assistant,java,0,0,3,0,0
68927fd5fe4d13bd93cbc93f5fd42a08,2,assistant,java,0,0,4,0,0
68927fd5fe4d13bd93cbc93f5fd42a08,3,assistant,java,0,0,5,0,0
68927fd5fe4d13bd93cbc93f5fd42a08,6,assistant,java,0,0,3,0,0
e14d2163841b878236e91b2da18cfeec,1,assistant,java,0,1,9,0,0
89b1df7d10d61de282b85410187a74bc,1,assistant,java,1,1,7,0,0
89b1df7d10d61de282b85410187a74bc,2,assistant,java,0,1,5,0,0
89b1df7d10d61de282b85410187a74bc,3,assistant,java,0,0,5,0,0
89b1df7d10d61de282b85410187a74bc,4,assistant,java,0,0,4,0,0
89b1df7d10d61de282b85410187a74bc,5,assistant,java,0,1,4,0,0
89b1df7d10d61de282b85410187a74bc,6,assistant,java,0,0,3,1,0
05fc15d66dc975acdff461b043dff863,1,assistant,java,0,1,2,0,0
05fc15d66dc975acdff461b043dff863,2,assistant,java,0,0,3,0,0
05fc15d66dc975acdff461b043dff863,3,assistant,java,0,0,3,0,0
05fc15d66dc975acdff461b043dff863,4,assistant,java,0,0,5,0,0
05fc15d66dc975acdff461b043dff863,5,assistant,java,0,0,3,0,0
0ddc8563a2a0f26c4bc360faaf271be4,1,assistant,java,0,0,3,0,0
0ddc8563a2a0f26c4bc360faaf271be4,2,assistant,java,0,0,4,0,0
d379be797a5f3f8e6c9e7789aa6933b0,1,assistant,java,0,0,2,0,0
d379be797a5f3f8e6c9e7789aa6933b0,2,assistant,java,0,1,2,0,0
d379be797a5f3f8e6c9e7789aa6933b0,4,assistant,java,0,0,3,0,0
d379be797a5f3f8e6c9e7789aa6933b0,5,assistant,java,0,0,4,0,0
d379be797a5f3f8e6c9e7789aa6933b0,6,assistant,java,0,0,5,0,0
0aabb229a6394aeab8e22dc1ac67d92a,1,assistant,java,0,0,2,0,0
0aabb229a6394aeab8e22dc1ac67d92a,2,assistant,java,0,0,2,0,0
0aabb229a6394aeab8e22dc1ac67d92a,3,assistant,java,0,0,3,0,0
0aabb229a6394aeab8e22dc1ac67d92a,4,assistant,java,0,0,3,0,0
0aabb229a6394aeab8e22dc1ac67d92a,5,assistant,java,0,0,4,0,0
0aabb229a6394aeab8e22dc1ac67d92a,6,assistant,java,0,0,4,0,0
6045fc13e612c862b7fcbbc8683a9aa8,2,assistant,java,0,0,4,0,0
6045fc13e612c862b7fcbbc8683a9aa8,3,assistant,java,0,0,3,0,0
6045fc13e612c862b7fcbbc8683a9aa8,5,assistant,java,0,0,5,0,0
6045fc13e612c862b7fcbbc8683a9aa8,6,assistant,java,0,0,5,0,0
68e7752fdfaa2bbf8057b995c77abe41,1,assistant,java,0,0,5,0,0
d39dfcc5443dadb196b0a540e34582f5,1,assistant,java,0,0,3,0,0
d39dfcc5443dadb196b0a540e34582f5,2,assistant,java,0,0,3,0,0
d39dfcc5443dadb196b0a540e34582f5,3,assistant,java,0,0,2,0,0
d39dfcc5443dadb196b0a540e34582f5,4,assistant,java,0,0,2,0,0
d39dfcc5443dadb196b0a540e34582f5,5,assistant,java,0,0,2,0,0
d39dfcc5443dadb196b0a540e34582f5,6,assistant,java,0,0,4,0,0
2c5f253db3cfa61d3e25e14372c529ec,1,assistant,java,0,0,4,0,0
a2510620092b8c33776c9c1630c0b9f9,1,assistant,java,0,1,3,1,0
a2510620092b8c33776c9c1630c0b9f9,2,assistant,java,0,1,6,1,0
596b9c3fc389b014a47e6cd687584efe,1,assistant,java,0,1,4,0,0
596b9c3fc389b014a47e6cd687584efe,2,assistant,java,0,1,5,1,0
596b9c3fc389b014a47e6cd687584efe,3,assistant,java,0,1,3,1,0
596b9c3fc389b014a47e6cd687584efe,4,assistant,java,0,1,3,1,0
596b9c3fc389b014a47e6cd687584efe,5,assistant,java,0,1,4,1,0
b20ea0c3ea729520572258c5a21faa88,1,assistant,java,1,0,13,1,0
b20ea0c3ea729520572258c5a21faa88,2,assistant,java,2,0,13,1,0
628eabc690f4b57da496abf578e6c0d5,1,assistant,java,0,0,6,0,0
628eabc690f4b57da496abf578e6c0d5,2,assistant,java,0,0,3,0,0
aa7c6f43f809ae2c23255194205cd450,1,assistant,java,0,0,4,0,0
aa7c6f43f809ae2c23255194205cd450,2,assistant,java,0,0,4,0,0
b53fdb7d928c6a25c3119df2b2fced37,1,assistant,java,1,1,5,0,0
b53fdb7d928c6a25c3119df2b2fced37,2,assistant,java,1,0,11,0,0
10ab5fcb7c0d8e54fc5e3d686b928bf9,1,assistant,java,0,1,4,0,0
10ab5fcb7c0d8e54fc5e3d686b928bf9,2,assistant,java,0,1,9,2,0
af901149e3ba1d255e271f0a8e258bc9,1,assistant,java,0,0,3,0,0
af901149e3ba1d255e271f0a8e258bc9,2,assistant,java,0,0,10,0,0
fa55036100dc84906c9b3b9a437cb21d,1,assistant,java,0,1,3,0,0
fa55036100dc84906c9b3b9a437cb21d,2,assistant,java,0,0,2,0,0
e1396bd82b425a3d6026b24128b868bf,1,user,java,0,0,4,0,0
e1396bd82b425a3d6026b24128b868bf,2,assistant,java,0,0,5,0,0
31df5f676924376cb0b3b9b23e841ea8,1,assistant,java,0,0,3,0,0
31df5f676924376cb0b3b9b23e841ea8,2,assistant,java,0,0,3,0,0
31df5f676924376cb0b3b9b23e841ea8,3,assistant,java,0,0,4,0,0
f632b2c9d97f8d612e9804a6b657d646,1,assistant,java,0,1,5,0,0
f632b2c9d97f8d612e9804a6b657d646,2,assistant,java,0,0,4,0,0
fa8feed61e500ee23482571fbafdfe05,1,assistant,java,0,1,4,1,0
507ff0cbb96e9b45a4623a556157eff1,1,assistant,java,0,0,4,1,0
b5023b0a9c43e05cd37ff4e4ca9e1720,1,assistant,java,0,0,8,1,0
b5023b0a9c43e05cd37ff4e4ca9e1720,2,assistant,java,0,0,5,1,0
3b9aba970e297afad99aa214eeac6ca3,1,assistant,java,0,0,10,0,0
3b9aba970e297afad99aa214eeac6ca3,2,assistant,java,0,0,11,2,0
e5d3485a240251cd0a2d0916a2675ba1,1,assistant,java,0,0,7,0,0
e5d3485a240251cd0a2d0916a2675ba1,2,assistant,java,0,0,9,1,0
ab0bac0727d8eac7a6bf50304cd01e68,1,assistant,java,1,0,5,1,0
ab0bac0727d8eac7a6bf50304cd01e68,2,assistant,java,1,0,7,1,0
ab0bac0727d8eac7a6bf50304cd01e68,3,assistant,java,1,0,7,1,0
85fa0eb20e4e2a76ab4d7248d3102c06,1,assistant,java,0,0,5,0,0
85fa0eb20e4e2a76ab4d7248d3102c06,2,assistant,java,0,0,6,0,0
85fa0eb20e4e2a76ab4d7248d3102c06,3,assistant,java,0,0,2,0,0
9aaa508f482d2d60e46b70e4d45db961,1,assistant,java,0,0,8,1,0
9aaa508f482d2d60e46b70e4d45db961,2,assistant,java,0,0,3,0,0
1fb7781f93ac74590b5cefd62b8249cb,1,assistant,java,0,1,5,0,0
1fb7781f93ac74590b5cefd62b8249cb,2,assistant,java,0,1,7,0,0
6f2f44705ff0f465a77d3abd104bbf25,1,assistant,java,1,0,9,3,0
6f2f44705ff0f465a77d3abd104bbf25,2,assistant,java,1,0,10,3,0
6f2f44705ff0f465a77d3abd104bbf25,3,assistant,java,1,0,8,3,0
6f2f44705ff0f465a77d3abd104bbf25,4,assistant,java,0,0,3,0,0
4a0f9fa94cb690fa49f0991a1207f4cc,1,assistant,java,1,0,8,0,0
4a0f9fa94cb690fa49f0991a1207f4cc,2,assistant,java,1,0,7,0,0
4a0f9fa94cb690fa49f0991a1207f4cc,3,assistant,java,1,1,11,2,0
4a0f9fa94cb690fa49f0991a1207f4cc,4,assistant,java,1,1,11,1,0
fa8c08d158cdd7113d89a60f87302a32,1,assistant,java,0,1,8,0,0
79fc4b73adc00d0a942084b3212d5b68,1,assistant,java,0,0,3,0,0
79fc4b73adc00d0a942084b3212d5b68,2,assistant,java,0,0,3,0,0
79fc4b73adc00d0a942084b3212d5b68,3,assistant,java,0,0,3,0,0
79fc4b73adc00d0a942084b3212d5b68,4,assistant,java,0,0,7,0,0
79fc4b73adc00d0a942084b3212d5b68,5,assistant,java,2,0,6,1,0
89fb72147b39a37a167e106a197da1b0,1,assistant,java,0,0,4,0,0
89fb72147b39a37a167e106a197da1b0,2,assistant,java,0,0,4,0,0
89fb72147b39a37a167e106a197da1b0,3,assistant,java,0,1,4,0,0
fe47bdb9205f0784bc6ca68e02cb8215,1,assistant,java,0,0,7,1,0
fe47bdb9205f0784bc6ca68e02cb8215,2,assistant,java,0,0,9,1,0
d61d58dd03d17b614642bb08f918e223,1,assistant,java,0,0,12,0,0
d61d58dd03d17b614642bb08f918e223,2,assistant,java,1,0,12,1,0
2d0e7c12b83d65027f1d72274987749d,1,assistant,java,0,0,3,0,0
429819ac9c7a8f21d52450ef3b535c96,4,assistant,java,1,1,4,0,0
429819ac9c7a8f21d52450ef3b535c96,5,assistant,java,1,1,4,1,0
0d1ccc2bdc9c68ed4f51beecc3289592,1,assistant,java,1,0,3,0,0
0d1ccc2bdc9c68ed4f51beecc3289592,2,assistant,java,1,0,4,0,0
16b9c67f2e89391345b7888a3f4bb8ce,1,assistant,java,0,0,1,0,0
1f9dbf9ac78d17d7db14bb5e6f797d6c,1,assistant,java,0,1,3,1,0
1f9dbf9ac78d17d7db14bb5e6f797d6c,2,assistant,java,0,1,3,1,0
7e87eb464730f046f5d8ad9246a04d36,1,assistant,java,0,0,3,0,0
953a3a19491cd2d4d70250fd9f55d83f,1,assistant,java,1,1,5,1,0
953a3a19491cd2d4d70250fd9f55d83f,2,assistant,java,1,1,5,1,0
7d9071721630ca5cdaa7aa5d03fa2818,1,assistant,java,0,1,4,1,0
97a5a00ab93dd1566874578460c3516e,1,assistant,java,0,0,4,0,0
cb7d9fdb1ea8b35801ee876b7706f8c5,1,assistant,java,0,0,5,0,0
b8992c4bb797efaf64a0da5b73c072d7,1,assistant,java,1,1,13,0,0
b8992c4bb797efaf64a0da5b73c072d7,2,assistant,java,1,1,14,0,0
b8992c4bb797efaf64a0da5b73c072d7,3,assistant,java,1,1,14,0,0
3d60aa51411ae5d3272571ae5e46364d,1,assistant,java,0,1,6,0,0
3d60aa51411ae5d3272571ae5e46364d,2,assistant,java,1,1,11,0,0
3d60aa51411ae5d3272571ae5e46364d,3,assistant,java,0,1,8,1,0
3d60aa51411ae5d3272571ae5e46364d,4,assistant,java,0,1,6,1,0
ac978a8a10550ff2cea589ec2ae40994,1,assistant,java,1,0,8,0,0
ac978a8a10550ff2cea589ec2ae40994,2,assistant,java,0,1,10,0,0
ac978a8a10550ff2cea589ec2ae40994,3,assistant,java,0,1,6,1,0
2279a6a1b1f6c11cc924e1b314ef20c9,1,assistant,java,1,2,15,2,0
2279a6a1b1f6c11cc924e1b314ef20c9,2,assistant,java,1,2,15,2,0
899cc7c1fe381f2021b6fc443ae72810,1,assistant,java,0,0,3,1,0
899cc7c1fe381f2021b6fc443ae72810,2,assistant,java,0,0,2,1,0
899cc7c1fe381f2021b6fc443ae72810,3,assistant,java,0,0,3,0,0
690f5d08f66ca140947ca2ad3055eb91,1,assistant,java,3,1,8,2,0
690f5d08f66ca140947ca2ad3055eb91,2,assistant,java,0,1,3,1,0
690f5d08f66ca140947ca2ad3055eb91,3,assistant,java,0,1,3,1,0
690f5d08f66ca140947ca2ad3055eb91,4,assistant,java,0,1,5,0,0
690f5d08f66ca140947ca2ad3055eb91,5,assistant,java,0,1,5,0,0
690f5d08f66ca140947ca2ad3055eb91,6,assistant,java,0,1,3,0,0
b4795a02dec5a1d1a7f49d5c2bad907a,1,assistant,java,0,1,13,0,0
b4795a02dec5a1d1a7f49d5c2bad907a,2,assistant,java,0,1,12,0,0
b4795a02dec5a1d1a7f49d5c2bad907a,3,assistant,java,0,1,7,0,0
b4795a02dec5a1d1a7f49d5c2bad907a,4,assistant,java,0,1,12,0,0
6a20e46a45e2542b76d2167efb36c05f,1,assistant,java,1,0,9,3,0
6a20e46a45e2542b76d2167efb36c05f,2,assistant,java,1,0,10,3,0
6a20e46a45e2542b76d2167efb36c05f,3,assistant,java,1,0,10,3,0
6a20e46a45e2542b76d2167efb36c05f,4,assistant,java,1,0,10,3,0
87a0fe797898f60177b409c7fd60afad,1,assistant,java,0,1,3,0,0
28622ff01f28f4c45d80440464f97576,1,assistant,java,0,0,2,0,0
28622ff01f28f4c45d80440464f97576,2,assistant,java,0,0,2,0,0
bc22b71f6333c5be63dac3dbbf4d907f,1,assistant,java,0,0,3,0,0
bc22b71f6333c5be63dac3dbbf4d907f,2,assistant,java,0,1,5,0,0
bc22b71f6333c5be63dac3dbbf4d907f,3,assistant,java,0,1,6,1,0
bc22b71f6333c5be63dac3dbbf4d907f,4,assistant,java,0,1,6,1,0
bc22b71f6333c5be63dac3dbbf4d907f,5,assistant,java,0,0,5,0,0
2109816fbc15ca1a263910b06db51076,1,assistant,java,0,0,4,0,0
2109816fbc15ca1a263910b06db51076,2,assistant,java,0,0,4,0,0
2109816fbc15ca1a263910b06db51076,3,assistant,java,0,0,4,1,0
2109816fbc15ca1a263910b06db51076,4,assistant,java,0,0,5,0,0
ff79ffd68627180311048e73710b399c,1,assistant,java,0,0,5,0,0
ff79ffd68627180311048e73710b399c,2,assistant,java,0,0,5,0,0
ff79ffd68627180311048e73710b399c,3,assistant,java,0,0,8,0,0
ff79ffd68627180311048e73710b399c,4,assistant,java,0,0,6,0,0
ff79ffd68627180311048e73710b399c,5,assistant,java,0,0,7,0,0
ff79ffd68627180311048e73710b399c,6,assistant,java,0,0,7,0,0
73bd92275bddf76f2a8ec10148abfc57,1,assistant,java,0,0,3,1,0
73bd92275bddf76f2a8ec10148abfc57,2,assistant,java,0,1,4,1,0
7b4e16fce242121b8920dcffc86176fd,1,assistant,java,1,0,12,2,0
7b4e16fce242121b8920dcffc86176fd,2,assistant,java,1,0,13,2,0
7b4e16fce242121b8920dcffc86176fd,3,assistant,java,1,0,13,2,0
7b4e16fce242121b8920dcffc86176fd,4,assistant,java,1,0,12,2,0
00af34dd7d2953086a748142f7091094,1,assistant,java,0,0,8,0,0
00af34dd7d2953086a748142f7091094,2,assistant,java,0,0,8,0,0
2cc48ea87c1f0d48ba1bd32a2d6c393b,1,assistant,java,0,1,3,0,0
2cc48ea87c1f0d48ba1bd32a2d6c393b,2,assistant,java,0,1,4,0,0
df0bcbf54b745f8636aec55a03eca3b9,1,assistant,java,0,1,4,1,0
df0bcbf54b745f8636aec55a03eca3b9,2,assistant,java,0,1,5,1,0
df0bcbf54b745f8636aec55a03eca3b9,3,assistant,java,0,1,5,0,0
df0bcbf54b745f8636aec55a03eca3b9,4,assistant,java,0,1,9,1,0
146c6548a8909cfd115867479aac6ee6,1,assistant,java,0,0,4,0,0
49016fdf521f3adb018b20a12859f4d6,1,assistant,java,0,0,3,0,0
d031c64f3e40e816c36e9e533e8dafc2,1,assistant,java,0,0,2,0,0
d031c64f3e40e816c36e9e533e8dafc2,2,assistant,java,0,0,3,0,0
220cd3e27ee5ae6334be3424e9f92f33,1,assistant,java,0,0,5,0,0
7428a05c73ff07b1484736457ddec403,1,assistant,java,0,1,4,0,0
ce348a96387462ab3b2e6501e03a3436,1,assistant,java,0,0,6,0,0
ce348a96387462ab3b2e6501e03a3436,2,assistant,java,0,0,8,0,0
6598f5dfc0456406b75e7ed33cafad19,1,assistant,java,0,0,7,0,0
6598f5dfc0456406b75e7ed33cafad19,2,assistant,java,2,0,9,1,0
6598f5dfc0456406b75e7ed33cafad19,3,assistant,java,1,0,7,1,0
6598f5dfc0456406b75e7ed33cafad19,5,assistant,java,0,0,6,0,0
6598f5dfc0456406b75e7ed33cafad19,6,assistant,java,0,0,2,0,0
d395c98d92795d79a515b6ff42ebf0a5,2,assistant,java,0,0,4,0,0
5005c8825f3d3619586b4d0531faf87b,1,assistant,java,0,0,10,0,0
5005c8825f3d3619586b4d0531faf87b,2,assistant,java,0,0,8,0,0
5005c8825f3d3619586b4d0531faf87b,4,assistant,java,0,0,4,0,0
5005c8825f3d3619586b4d0531faf87b,6,assistant,java,0,0,2,0,0
7a056a95a3556367d6f3fcb93ea5cec4,2,assistant,java,0,0,3,0,0
3ec19a887649874c7484a3cc48714813,1,assistant,java,0,0,7,1,0
3ec19a887649874c7484a3cc48714813,2,assistant,java,0,0,8,0,0
11817473a2d83f81a19ebc5446033144,1,assistant,java,0,0,8,0,0
11817473a2d83f81a19ebc5446033144,2,assistant,java,1,0,6,0,0
a292286a2c68e97a3619b6c1cbc18560,1,assistant,java,0,1,5,0,0
a292286a2c68e97a3619b6c1cbc18560,3,assistant,java,1,1,5,0,0
a292286a2c68e97a3619b6c1cbc18560,4,assistant,java,0,1,5,0,0
2cc3c2d38b51e8378449772b5efef0f9,1,assistant,java,0,0,3,0,0
8dd27a88b74c973203ed44f139459c28,1,assistant,java,0,0,5,0,0
c0d21ce3b8f40f13ac19178d5784b699,1,assistant,java,0,0,5,0,0
c0d21ce3b8f40f13ac19178d5784b699,2,assistant,java,0,0,5,0,0
d706c2a4ba8ca7bdf6d542110b85cdfb,1,assistant,java,0,0,9,1,0
d706c2a4ba8ca7bdf6d542110b85cdfb,3,assistant,java,0,1,11,0,0
d706c2a4ba8ca7bdf6d542110b85cdfb,4,assistant,java,0,0,4,0,0
d706c2a4ba8ca7bdf6d542110b85cdfb,6,assistant,java,0,0,4,0,0
927d064c6fe0ad6ef1137e92581640a2,1,assistant,java,0,0,6,0,0
927d064c6fe0ad6ef1137e92581640a2,2,assistant,java,0,0,6,0,0
927d064c6fe0ad6ef1137e92581640a2,3,assistant,java,0,0,6,0,0
266d2836aa3076b60cf00e4758b61e27,1,assistant,java,0,1,3,0,0
266d2836aa3076b60cf00e4758b61e27,2,assistant,java,0,1,4,0,0
fce60e3d0be5de8b7af9881ed1dea6a2,1,assistant,java,0,1,6,1,0
fce60e3d0be5de8b7af9881ed1dea6a2,2,assistant,java,0,1,3,1,0
94008b863c48fe947b360c25cc7ff2bf,1,assistant,java,0,0,2,0,0
94008b863c48fe947b360c25cc7ff2bf,2,assistant,java,0,0,4,1,0
3895af4c681c351dd6e188d2d630d3de,1,assistant,java,1,0,12,1,0
3895af4c681c351dd6e188d2d630d3de,2,assistant,java,0,0,4,0,0
3895af4c681c351dd6e188d2d630d3de,3,assistant,java,0,0,4,0,0
ff154d8aabca452feb40efe5d13e14c3,1,assistant,java,0,1,3,1,0
ff154d8aabca452feb40efe5d13e14c3,2,assistant,java,0,1,4,1,0
9dd11be081ec2e95a6569edd2c1572b5,1,assistant,java,0,1,4,0,0
9dd11be081ec2e95a6569edd2c1572b5,2,assistant,java,0,0,3,0,0
a4fcb4f67d5a2b89b5698b60fc925f90,1,assistant,java,0,1,4,0,0
a4fcb4f67d5a2b89b5698b60fc925f90,2,assistant,java,0,1,4,0,0
9bebf58b32f668a0077a3dce44730214,1,assistant,java,0,0,3,0,0
9bebf58b32f668a0077a3dce44730214,2,assistant,java,0,0,3,0,0
9bebf58b32f668a0077a3dce44730214,3,assistant,java,0,0,2,0,0
1450a74b951ccc1a681ffb74c36bcb51,4,assistant,java,0,1,4,0,0
1bc52e1b5b9d4c99612d2aac76bb74de,1,assistant,java,2,0,8,0,0
1bc52e1b5b9d4c99612d2aac76bb74de,2,assistant,java,2,0,9,0,0
1ea83093e45c31c1df1ba7197590923f,1,assistant,java,0,0,4,0,0
1ea83093e45c31c1df1ba7197590923f,3,assistant,java,0,0,5,0,0
1ea83093e45c31c1df1ba7197590923f,5,assistant,java,0,0,3,0,0
