conversation_id,turn_number,snippet_number,role,language,score
56652b41e0903f8788199ab9d7b1bbea,1,1,assistant,javascript,70
56652b41e0903f8788199ab9d7b1bbea,2,1,assistant,javascript,90
86f343a5a4de89dda67276cac1a7cc41,1,1,assistant,javascript,90
86f343a5a4de89dda67276cac1a7cc41,2,1,assistant,javascript,90
86f343a5a4de89dda67276cac1a7cc41,3,1,assistant,javascript,90
86f343a5a4de89dda67276cac1a7cc41,4,1,assistant,javascript,90
692a5de46bfc2e2559bd92da5161ec6c,1,1,assistant,javascript,100
692a5de46bfc2e2559bd92da5161ec6c,2,1,assistant,javascript,90
a42b581295d2526a19a1519f136af73f,1,1,assistant,javascript,60
a42b581295d2526a19a1519f136af73f,2,1,assistant,javascript,40
a42b581295d2526a19a1519f136af73f,3,1,assistant,javascript,40
ed92d6aae162293bc3b0757ecb680804,1,1,assistant,javascript,70
f700a2e70b1a8f97dfd1c0c75d22b55b,1,1,assistant,javascript,90
f700a2e70b1a8f97dfd1c0c75d22b55b,2,1,assistant,javascript,90
f700a2e70b1a8f97dfd1c0c75d22b55b,3,1,assistant,javascript,90
c38395f4ab232280fd18f96a20cb1057,1,1,assistant,javascript,80
c38395f4ab232280fd18f96a20cb1057,2,1,assistant,javascript,100
c38395f4ab232280fd18f96a20cb1057,3,1,assistant,javascript,100
2941b0179f7b24ccb34acc1910c87376,1,1,assistant,javascript,90
2941b0179f7b24ccb34acc1910c87376,2,1,assistant,javascript,70
2941b0179f7b24ccb34acc1910c87376,3,1,assistant,javascript,90
2941b0179f7b24ccb34acc1910c87376,4,1,assistant,javascript,70
2941b0179f7b24ccb34acc1910c87376,5,1,assistant,javascript,90
2941b0179f7b24ccb34acc1910c87376,6,1,assistant,javascript,100
598b2b15c17cc43b87e5f0a52e315d1a,1,1,assistant,javascript,90
598b2b15c17cc43b87e5f0a52e315d1a,2,1,assistant,javascript,70
598b2b15c17cc43b87e5f0a52e315d1a,3,1,assistant,javascript,90
598b2b15c17cc43b87e5f0a52e315d1a,4,1,assistant,javascript,90
44bb9bcfcd65be241238b405c28ce22f,1,1,assistant,javascript,50
44bb9bcfcd65be241238b405c28ce22f,2,1,assistant,javascript,50
44bb9bcfcd65be241238b405c28ce22f,3,1,assistant,javascript,50
78a58e20da16b6a7a81a95c50103effa,1,1,assistant,javascript,100
78a58e20da16b6a7a81a95c50103effa,2,1,assistant,javascript,90
78a58e20da16b6a7a81a95c50103effa,3,1,assistant,javascript,90
78a58e20da16b6a7a81a95c50103effa,4,1,assistant,javascript,80
a7fb10dc40c9b120550fa440f5f52e12,1,1,assistant,javascript,70
a7fb10dc40c9b120550fa440f5f52e12,2,1,assistant,javascript,100
69654495430b4135edf5ab6f06b972bc,1,1,assistant,javascript,90
69654495430b4135edf5ab6f06b972bc,2,1,assistant,javascript,90
f217ea153af602e2d6a3399fbf255a24,1,1,assistant,javascript,70
f217ea153af602e2d6a3399fbf255a24,2,1,assistant,javascript,90
5b77baf33b92e5b7d68d265ce58accc3,1,1,assistant,javascript,90
b75f6731d2fe7104f1c36a10d7f76424,1,1,assistant,javascript,100
b75f6731d2fe7104f1c36a10d7f76424,2,1,assistant,javascript,90
a9c9b841069cc65184589ada74c383d1,1,1,assistant,javascript,80
df5b9a2f77ca573b678c5ae3d0b2dc32,1,1,assistant,javascript,80
df5b9a2f77ca573b678c5ae3d0b2dc32,2,1,assistant,javascript,80
df5b9a2f77ca573b678c5ae3d0b2dc32,3,1,assistant,javascript,100
dac510cb0fc22dcfe84a2fa9958ca1af,1,1,assistant,javascript,0
b619c4dab3170b2d01cde38b80958043,1,1,assistant,javascript,70
3b62beb68007ba89d9bcd2642ab11519,1,1,assistant,javascript,100
3b62beb68007ba89d9bcd2642ab11519,2,1,assistant,javascript,100
3b62beb68007ba89d9bcd2642ab11519,3,1,assistant,javascript,100
3b62beb68007ba89d9bcd2642ab11519,4,1,assistant,javascript,100
3b62beb68007ba89d9bcd2642ab11519,5,1,assistant,javascript,100
3b62beb68007ba89d9bcd2642ab11519,6,1,assistant,javascript,100
650d21367c673cc9c101445003be9842,1,1,assistant,javascript,90
650d21367c673cc9c101445003be9842,2,1,assistant,javascript,90
a9e3293b575e4aeeb45a16ead3688cda,1,1,assistant,javascript,70
a9e3293b575e4aeeb45a16ead3688cda,2,1,assistant,javascript,70
a9e3293b575e4aeeb45a16ead3688cda,3,1,assistant,javascript,90
a9e3293b575e4aeeb45a16ead3688cda,4,1,assistant,javascript,50
58727a2adeb20719473d041d64dbb10c,1,1,assistant,javascript,40
58727a2adeb20719473d041d64dbb10c,2,1,assistant,javascript,90
3b91272c69f95f8aa98352ee064352be,1,1,assistant,javascript,100
1d3941712ab0a982f2950190e0704aa9,1,1,assistant,javascript,50
1d3941712ab0a982f2950190e0704aa9,2,1,assistant,javascript,90
1d3941712ab0a982f2950190e0704aa9,3,1,assistant,javascript,90
1d3941712ab0a982f2950190e0704aa9,4,1,assistant,javascript,90
1d3941712ab0a982f2950190e0704aa9,5,1,assistant,javascript,90
1d3941712ab0a982f2950190e0704aa9,6,1,assistant,javascript,90
5206dedbb71e40d2d3a77c2213dd1b8a,1,1,assistant,javascript,0
5206dedbb71e40d2d3a77c2213dd1b8a,2,1,assistant,javascript,0
5206dedbb71e40d2d3a77c2213dd1b8a,3,1,assistant,javascript,40
5206dedbb71e40d2d3a77c2213dd1b8a,4,1,assistant,javascript,40
5206dedbb71e40d2d3a77c2213dd1b8a,5,1,assistant,javascript,10
5206dedbb71e40d2d3a77c2213dd1b8a,6,1,assistant,javascript,20
929557b7210dace2ac5efb1360ae30f9,1,1,assistant,javascript,90
929557b7210dace2ac5efb1360ae30f9,2,1,assistant,javascript,70
929557b7210dace2ac5efb1360ae30f9,3,1,assistant,javascript,90
929557b7210dace2ac5efb1360ae30f9,4,1,assistant,javascript,80
929557b7210dace2ac5efb1360ae30f9,5,1,assistant,javascript,90
b9f9bb6d109dd810c7bb40c2a140082d,1,1,assistant,javascript,50
b9f9bb6d109dd810c7bb40c2a140082d,2,1,assistant,javascript,0
b9f9bb6d109dd810c7bb40c2a140082d,3,1,assistant,javascript,0
b9f9bb6d109dd810c7bb40c2a140082d,4,1,assistant,javascript,50
b9f9bb6d109dd810c7bb40c2a140082d,5,1,assistant,javascript,30
b9f9bb6d109dd810c7bb40c2a140082d,6,1,assistant,javascript,30
e29eeff8381727d2f7914d53c1d10b4b,1,1,assistant,javascript,80
e29eeff8381727d2f7914d53c1d10b4b,2,1,assistant,javascript,100
ed8e185bf16fdb59787a4437d25ba9d3,1,1,assistant,javascript,40
ed8e185bf16fdb59787a4437d25ba9d3,2,1,assistant,javascript,80
ed8e185bf16fdb59787a4437d25ba9d3,3,1,assistant,javascript,100
ed8e185bf16fdb59787a4437d25ba9d3,4,1,assistant,javascript,40
ed8e185bf16fdb59787a4437d25ba9d3,5,1,assistant,javascript,90
ed8e185bf16fdb59787a4437d25ba9d3,6,1,assistant,javascript,90
39da4405eab5f1077306da4d30c0a894,1,1,assistant,javascript,90
39da4405eab5f1077306da4d30c0a894,2,1,assistant,javascript,70
357291bc19ad191caeb79a5cded9da81,1,1,assistant,javascript,90
357291bc19ad191caeb79a5cded9da81,2,1,assistant,javascript,90
f1c1cec8569117b755f6917655ce72f1,1,1,assistant,javascript,90
f1c1cec8569117b755f6917655ce72f1,2,1,assistant,javascript,90
f1c1cec8569117b755f6917655ce72f1,3,1,assistant,javascript,80
f1c1cec8569117b755f6917655ce72f1,4,1,assistant,javascript,70
f1c1cec8569117b755f6917655ce72f1,5,1,assistant,javascript,70
f1c1cec8569117b755f6917655ce72f1,6,1,assistant,javascript,50
d3e762273b8e9927c3346823ae22c1f8,1,1,assistant,javascript,100
d3e762273b8e9927c3346823ae22c1f8,2,1,assistant,javascript,100
d3e762273b8e9927c3346823ae22c1f8,3,1,assistant,javascript,100
d3e762273b8e9927c3346823ae22c1f8,4,1,assistant,javascript,100
ececbabcf698cf276a4122fc71a6dbc1,1,1,assistant,javascript,100
5911e8685b24c1577e23509a5ebb54d3,1,1,assistant,javascript,100
5911e8685b24c1577e23509a5ebb54d3,2,1,assistant,javascript,40
5911e8685b24c1577e23509a5ebb54d3,3,1,assistant,javascript,90
5911e8685b24c1577e23509a5ebb54d3,4,1,assistant,javascript,90
81679f73722bec768bb4742048f19586,1,1,assistant,javascript,0
5f620f3a7c744dc72e12276e2391d881,1,1,assistant,javascript,30
92e5379e5bbbe237b42407787afcd319,1,1,assistant,javascript,80
92e5379e5bbbe237b42407787afcd319,2,1,assistant,javascript,20
92e5379e5bbbe237b42407787afcd319,3,1,assistant,javascript,50
92e5379e5bbbe237b42407787afcd319,4,1,assistant,javascript,60
92e5379e5bbbe237b42407787afcd319,5,1,assistant,javascript,90
92e5379e5bbbe237b42407787afcd319,6,1,assistant,javascript,100
b4efe332ec2cc90d6876119ebf6412b6,1,1,assistant,javascript,80
b4efe332ec2cc90d6876119ebf6412b6,2,1,assistant,javascript,60
b4efe332ec2cc90d6876119ebf6412b6,3,1,assistant,javascript,60
b4efe332ec2cc90d6876119ebf6412b6,4,1,assistant,javascript,60
b4efe332ec2cc90d6876119ebf6412b6,5,1,assistant,javascript,60
b4efe332ec2cc90d6876119ebf6412b6,6,1,assistant,javascript,60
b31c405c07d5a720c5b62091275ae258,1,1,assistant,javascript,60
b31c405c07d5a720c5b62091275ae258,2,1,assistant,javascript,90
b31c405c07d5a720c5b62091275ae258,3,1,assistant,javascript,90
1327a257db183f99d5faf9478f9b27fa,1,1,assistant,javascript,30
1327a257db183f99d5faf9478f9b27fa,2,1,assistant,javascript,0
1327a257db183f99d5faf9478f9b27fa,3,1,assistant,javascript,0
e3cd2da5932f7eeb6cf12c34eb30de2f,1,1,assistant,javascript,70
e3cd2da5932f7eeb6cf12c34eb30de2f,2,1,assistant,javascript,70
d5cc25ae509e4b4d340ef2622c67c789,1,1,assistant,javascript,90
d5cc25ae509e4b4d340ef2622c67c789,2,1,assistant,javascript,70
d5cc25ae509e4b4d340ef2622c67c789,3,1,assistant,javascript,40
a3620c95e4bbfdc97cd7814251253967,1,1,assistant,javascript,90
a22001c391d5092817271cfaadba2eac,1,1,assistant,javascript,80
a22001c391d5092817271cfaadba2eac,2,1,assistant,javascript,90
a22001c391d5092817271cfaadba2eac,3,1,assistant,javascript,90
a22001c391d5092817271cfaadba2eac,4,1,assistant,javascript,90
a22001c391d5092817271cfaadba2eac,5,1,assistant,javascript,90
a22001c391d5092817271cfaadba2eac,6,1,assistant,javascript,90
aee1b89bc4eb204c368efecb01f7dbb1,1,1,assistant,javascript,90
aee1b89bc4eb204c368efecb01f7dbb1,2,1,assistant,javascript,90
aee1b89bc4eb204c368efecb01f7dbb1,3,1,assistant,javascript,90
de52e2770e3a0938ed3782d2f934cf11,1,1,assistant,javascript,90
de52e2770e3a0938ed3782d2f934cf11,2,1,assistant,javascript,90
c831b3faae1dfb51e70426affd067266,1,1,assistant,javascript,100
c831b3faae1dfb51e70426affd067266,2,1,assistant,javascript,100
c831b3faae1dfb51e70426affd067266,3,1,assistant,javascript,100
c831b3faae1dfb51e70426affd067266,4,1,assistant,javascript,90
fb711942ec1405df7d36fb6d1793087f,1,1,assistant,javascript,100
fb711942ec1405df7d36fb6d1793087f,2,1,assistant,javascript,100
d57ae2cf94dbfddfb6ffec8813cf6409,1,1,assistant,javascript,100
d57ae2cf94dbfddfb6ffec8813cf6409,2,1,assistant,javascript,90
4d7eac7b5ce88c0594a5aedcfd999051,1,1,assistant,javascript,90
4d7eac7b5ce88c0594a5aedcfd999051,2,1,assistant,javascript,90
3716b279be67cbcecb32edf7235db7dc,1,1,assistant,javascript,100
3716b279be67cbcecb32edf7235db7dc,2,1,assistant,javascript,100
937ab77132a2e78ea981114a7f2fb91d,1,1,assistant,javascript,60
937ab77132a2e78ea981114a7f2fb91d,2,1,assistant,javascript,30
937ab77132a2e78ea981114a7f2fb91d,3,1,assistant,javascript,30
937ab77132a2e78ea981114a7f2fb91d,4,1,assistant,javascript,0
dc6fd36bedf20940d43efb6c1dfc00f0,1,1,assistant,javascript,90
dc6fd36bedf20940d43efb6c1dfc00f0,2,1,assistant,javascript,100
dc6fd36bedf20940d43efb6c1dfc00f0,3,1,assistant,javascript,100
e85621c657d54be0ff065edc635f22ab,1,1,assistant,javascript,100
e85621c657d54be0ff065edc635f22ab,2,1,assistant,javascript,90
4ab35d55452ccee2a42477398b6f7d60,1,1,assistant,javascript,90
4ab35d55452ccee2a42477398b6f7d60,2,1,assistant,javascript,90
dd7aedd55cc013e1e4f8238d59b698da,1,1,assistant,javascript,90
dd7aedd55cc013e1e4f8238d59b698da,2,1,assistant,javascript,90
dd7aedd55cc013e1e4f8238d59b698da,3,1,assistant,javascript,100
dd7aedd55cc013e1e4f8238d59b698da,4,1,assistant,javascript,100
dd7aedd55cc013e1e4f8238d59b698da,5,1,assistant,javascript,100
dd7aedd55cc013e1e4f8238d59b698da,6,1,assistant,javascript,100
1dd0bede8d2e7ad23700a665631fb189,1,1,assistant,javascript,90
1dd0bede8d2e7ad23700a665631fb189,2,1,assistant,javascript,90
d1959864dbe093054b15005e6ece8d50,1,1,assistant,javascript,90
d1959864dbe093054b15005e6ece8d50,2,1,assistant,javascript,90
4b98c180729928da5279e5e881348779,1,1,assistant,javascript,80
4b98c180729928da5279e5e881348779,2,1,assistant,javascript,80
f8dc0071a6834950d43993753aa2b5d6,1,1,assistant,javascript,100
f8dc0071a6834950d43993753aa2b5d6,2,1,assistant,javascript,80
f8dc0071a6834950d43993753aa2b5d6,3,1,assistant,javascript,70
f8dc0071a6834950d43993753aa2b5d6,4,1,assistant,javascript,80
e6ae1313d8eb71505bda9004efbf563f,1,1,assistant,javascript,80
e6ae1313d8eb71505bda9004efbf563f,2,1,assistant,javascript,90
e6ae1313d8eb71505bda9004efbf563f,3,1,assistant,javascript,70
875d5a26e3a80e19c96b7b9021ab0437,1,1,assistant,javascript,100
875d5a26e3a80e19c96b7b9021ab0437,2,1,assistant,javascript,100
e8676fb91f496bfdaf11eb6f088f8855,1,1,assistant,javascript,100
e8676fb91f496bfdaf11eb6f088f8855,2,1,assistant,javascript,100
e8676fb91f496bfdaf11eb6f088f8855,3,1,assistant,javascript,80
e8676fb91f496bfdaf11eb6f088f8855,4,1,assistant,javascript,100
c57c2367370fff8230862422a2cbab13,1,1,assistant,javascript,100
c57c2367370fff8230862422a2cbab13,2,1,assistant,javascript,100
955176eccba1600112062ea0c05c8ea1,1,1,assistant,javascript,70
955176eccba1600112062ea0c05c8ea1,2,1,assistant,javascript,60
955176eccba1600112062ea0c05c8ea1,3,1,assistant,javascript,60
955176eccba1600112062ea0c05c8ea1,4,1,assistant,javascript,50
955176eccba1600112062ea0c05c8ea1,5,1,assistant,javascript,40
955176eccba1600112062ea0c05c8ea1,6,1,assistant,javascript,40
8deda172f92ecf2fcadc869b53544b3c,1,1,assistant,javascript,60
8deda172f92ecf2fcadc869b53544b3c,2,1,assistant,javascript,70
8deda172f92ecf2fcadc869b53544b3c,3,1,assistant,javascript,80
8deda172f92ecf2fcadc869b53544b3c,4,1,assistant,javascript,80
7a8ceedb7e375e468667fed89ab5a4c0,1,1,assistant,javascript,30
7a8ceedb7e375e468667fed89ab5a4c0,2,1,assistant,javascript,0
00e1f1dd622174c9504819ecc70272cf,1,1,assistant,javascript,0
00e1f1dd622174c9504819ecc70272cf,2,1,assistant,javascript,30
00e1f1dd622174c9504819ecc70272cf,3,1,assistant,javascript,20
54a4486a1aa597d26d669aa2cdd32333,1,1,assistant,javascript,90
54a4486a1aa597d26d669aa2cdd32333,2,1,assistant,javascript,90
674a6115244ee718dfe031cb843a709b,1,1,assistant,javascript,100
674a6115244ee718dfe031cb843a709b,2,1,assistant,javascript,100
4d16e5c790e315770a8d6f46e03e849c,1,1,assistant,javascript,70
cdf80775646706458f14433cbabce868,1,1,assistant,javascript,0
cdf80775646706458f14433cbabce868,2,1,assistant,javascript,0
9e0619dcf957b9ea142be3162668d643,1,1,assistant,javascript,100
9e0619dcf957b9ea142be3162668d643,2,1,assistant,javascript,100
9e0619dcf957b9ea142be3162668d643,3,1,assistant,javascript,100
0ddc8563a2a0f26c4bc360faaf271be4,1,1,assistant,javascript,90
0ddc8563a2a0f26c4bc360faaf271be4,2,1,assistant,javascript,100
ac34483c2438f1e3a0188bb92cab8be5,1,1,assistant,javascript,30
ac34483c2438f1e3a0188bb92cab8be5,2,1,assistant,javascript,30
ac34483c2438f1e3a0188bb92cab8be5,3,1,assistant,javascript,30
ac34483c2438f1e3a0188bb92cab8be5,4,1,assistant,javascript,20
ac34483c2438f1e3a0188bb92cab8be5,5,1,assistant,javascript,60
ac34483c2438f1e3a0188bb92cab8be5,6,1,assistant,javascript,90
ba04da9d66b37668824bd92106405bce,1,1,assistant,javascript,70
ba04da9d66b37668824bd92106405bce,2,1,assistant,javascript,80
ba04da9d66b37668824bd92106405bce,3,1,assistant,javascript,70
ba04da9d66b37668824bd92106405bce,4,1,assistant,javascript,50
33ca8c1793fce4192610650649e8b3d2,1,1,assistant,javascript,0
33ca8c1793fce4192610650649e8b3d2,2,1,assistant,javascript,90
c9f43c4fdca0d6f0d63c3a5cc42a103b,1,1,assistant,javascript,40
c9f43c4fdca0d6f0d63c3a5cc42a103b,2,1,assistant,javascript,30
c9f43c4fdca0d6f0d63c3a5cc42a103b,3,1,assistant,javascript,20
c9f43c4fdca0d6f0d63c3a5cc42a103b,4,1,assistant,javascript,0
c9f43c4fdca0d6f0d63c3a5cc42a103b,5,1,assistant,javascript,0
c9f43c4fdca0d6f0d63c3a5cc42a103b,6,1,assistant,javascript,0
3b9000a3bfdc0f120dd5ffe4ddbd9e02,1,1,assistant,javascript,20
3b9000a3bfdc0f120dd5ffe4ddbd9e02,2,1,assistant,javascript,0
10bb47d655f0e6c8065c6106c1857fbd,1,1,assistant,javascript,80
10bb47d655f0e6c8065c6106c1857fbd,2,1,assistant,javascript,80
10bb47d655f0e6c8065c6106c1857fbd,3,1,assistant,javascript,80
10bb47d655f0e6c8065c6106c1857fbd,4,1,assistant,javascript,80
7cfa6051cb33ffb3198de41a99f0ce74,1,1,assistant,javascript,0
7cfa6051cb33ffb3198de41a99f0ce74,2,1,assistant,javascript,20
e36fb06ef6807f5dcfd626e6d6fa49a9,1,1,assistant,javascript,80
e36fb06ef6807f5dcfd626e6d6fa49a9,2,1,assistant,javascript,80
e36fb06ef6807f5dcfd626e6d6fa49a9,3,1,assistant,javascript,90
e36fb06ef6807f5dcfd626e6d6fa49a9,4,1,assistant,javascript,90
63514bd533d0d96cbec9f5c134f53923,1,1,assistant,javascript,90
63514bd533d0d96cbec9f5c134f53923,2,1,assistant,javascript,90
fd808098543d18e796384d7e47c6bf2f,1,1,assistant,javascript,90
fd808098543d18e796384d7e47c6bf2f,2,1,assistant,javascript,80
fd808098543d18e796384d7e47c6bf2f,3,1,assistant,javascript,90
fd808098543d18e796384d7e47c6bf2f,4,1,assistant,javascript,70
e0ed39ec64e0d4085700fab553d7fb9d,1,1,assistant,javascript,0
f6cd53420041051761445792ff415ed7,1,1,assistant,javascript,0
f6cd53420041051761445792ff415ed7,2,1,assistant,javascript,0
f6cd53420041051761445792ff415ed7,3,1,assistant,javascript,0
d39dfcc5443dadb196b0a540e34582f5,1,1,assistant,javascript,90
d39dfcc5443dadb196b0a540e34582f5,2,1,assistant,javascript,80
3a5810f083d05713d5f625c3fc1d60b1,1,1,assistant,javascript,100
3a5810f083d05713d5f625c3fc1d60b1,2,1,assistant,javascript,100
3a5810f083d05713d5f625c3fc1d60b1,3,1,assistant,javascript,90
3a5810f083d05713d5f625c3fc1d60b1,4,1,assistant,javascript,100
3a5810f083d05713d5f625c3fc1d60b1,5,1,assistant,javascript,100
3a5810f083d05713d5f625c3fc1d60b1,6,1,assistant,javascript,90
6705ef7e6bc8968dbb84823b5cf9a723,1,1,assistant,javascript,100
6705ef7e6bc8968dbb84823b5cf9a723,2,1,assistant,javascript,60
aa6158ac1ac4e7db1e4f8877ce7b26a8,1,1,assistant,javascript,70
aa6158ac1ac4e7db1e4f8877ce7b26a8,2,1,assistant,javascript,90
aa6158ac1ac4e7db1e4f8877ce7b26a8,3,1,assistant,javascript,70
aa6158ac1ac4e7db1e4f8877ce7b26a8,4,1,assistant,javascript,100
eb396146dd7189682375914a97a91409,1,1,assistant,javascript,90
8aee8b3087170ecc0d63c29706d0dc28,1,1,assistant,javascript,70
8aee8b3087170ecc0d63c29706d0dc28,2,1,assistant,javascript,90
8aee8b3087170ecc0d63c29706d0dc28,3,1,assistant,javascript,0
8aee8b3087170ecc0d63c29706d0dc28,4,1,assistant,javascript,10
8aee8b3087170ecc0d63c29706d0dc28,5,1,assistant,javascript,0
aa6fd1033c4b4718507256fc588b8135,1,1,assistant,javascript,80
aa6fd1033c4b4718507256fc588b8135,2,1,assistant,javascript,80
baea94c9e1791c03455d0007774d0050,1,1,assistant,javascript,90
baea94c9e1791c03455d0007774d0050,2,1,assistant,javascript,80
1e528e613d01d7bddcabe4e9e815de43,1,1,assistant,javascript,70
1e528e613d01d7bddcabe4e9e815de43,2,1,assistant,javascript,80
44f4950798d3316f288c7e16e940afad,1,1,assistant,javascript,80
44f4950798d3316f288c7e16e940afad,2,1,assistant,javascript,70
c372f2cbec246605abece101321f78fa,1,1,assistant,javascript,80
c372f2cbec246605abece101321f78fa,2,1,assistant,javascript,70
c372f2cbec246605abece101321f78fa,3,1,assistant,javascript,60
c372f2cbec246605abece101321f78fa,4,1,assistant,javascript,50
c372f2cbec246605abece101321f78fa,5,1,assistant,javascript,50
c372f2cbec246605abece101321f78fa,6,1,assistant,javascript,50
cff2ad1345743432bc1305546caa01b6,1,1,assistant,javascript,20
89e73c6b7f3ae0edab4a6d5029c06d30,1,1,assistant,javascript,100
89e73c6b7f3ae0edab4a6d5029c06d30,2,1,assistant,javascript,100
f1e92d87775daa26ce70bd34e5c21548,1,1,assistant,javascript,90
f1e92d87775daa26ce70bd34e5c21548,2,1,assistant,javascript,90
bcdd642f2f2439361bd85d1c2286efe3,1,1,assistant,javascript,40
bcdd642f2f2439361bd85d1c2286efe3,2,1,assistant,javascript,40
05a175162ba5ad420b751b099cea22ee,1,1,assistant,javascript,90
05a175162ba5ad420b751b099cea22ee,2,1,assistant,javascript,90
05a175162ba5ad420b751b099cea22ee,3,1,assistant,javascript,90
34e1720f7092c2cb74b1934bf4a0d984,1,1,assistant,javascript,80
d51bc2fce2f29b2223fc8fd8afaddf48,1,1,assistant,javascript,80
d51bc2fce2f29b2223fc8fd8afaddf48,2,1,assistant,javascript,80
1a4ee48fa3a81ef57250a342ec7491d9,1,1,assistant,javascript,80
1a4ee48fa3a81ef57250a342ec7491d9,2,1,assistant,javascript,30
fef4876dbe6306116d03f8c521a3e443,1,1,assistant,javascript,90
fef4876dbe6306116d03f8c521a3e443,2,1,assistant,javascript,90
fef4876dbe6306116d03f8c521a3e443,3,1,assistant,javascript,70
40a2de167b956f6315f10b364ca437be,1,1,assistant,javascript,80
40a2de167b956f6315f10b364ca437be,2,1,assistant,javascript,80
40a2de167b956f6315f10b364ca437be,3,1,assistant,javascript,80
b52888e5a9e79cf2cfb90adf2ff2d693,1,1,assistant,javascript,70
b52888e5a9e79cf2cfb90adf2ff2d693,2,1,assistant,javascript,70
33354c9c5058281bf6f013f16adeab4a,1,1,assistant,javascript,0
33354c9c5058281bf6f013f16adeab4a,2,1,assistant,javascript,0
33354c9c5058281bf6f013f16adeab4a,3,1,assistant,javascript,0
33354c9c5058281bf6f013f16adeab4a,4,1,assistant,javascript,0
33354c9c5058281bf6f013f16adeab4a,5,1,assistant,javascript,0
33354c9c5058281bf6f013f16adeab4a,6,1,assistant,javascript,90
c6d483174f62c31651cbf846dab7778b,1,1,assistant,javascript,90
c6d483174f62c31651cbf846dab7778b,2,1,assistant,javascript,50
6241bccc933e0280e4d3c246466af4d7,1,1,assistant,javascript,100
6241bccc933e0280e4d3c246466af4d7,2,1,assistant,javascript,0
6241bccc933e0280e4d3c246466af4d7,3,1,assistant,javascript,90
6241bccc933e0280e4d3c246466af4d7,4,1,assistant,javascript,20
6241bccc933e0280e4d3c246466af4d7,5,1,assistant,javascript,50
6241bccc933e0280e4d3c246466af4d7,6,1,assistant,javascript,80
c74284473695e7199aa59218b97264d0,1,1,assistant,javascript,90
c74284473695e7199aa59218b97264d0,2,1,assistant,javascript,90
ac5f10feb66ee28fc29ae4f9e793b2a1,1,1,assistant,javascript,70
2a2c31b7780c522e8187f8f55ca1ad01,1,1,assistant,javascript,100
2a2c31b7780c522e8187f8f55ca1ad01,2,1,assistant,javascript,100
3fd8c2906101bd3c657b75060c10da2b,1,1,assistant,javascript,90
3fd8c2906101bd3c657b75060c10da2b,2,1,assistant,javascript,100
3fd8c2906101bd3c657b75060c10da2b,3,1,assistant,javascript,90
80ccbd8fc3bafaafa202725da180ff62,1,1,assistant,javascript,70
80ccbd8fc3bafaafa202725da180ff62,2,1,assistant,javascript,0
80ccbd8fc3bafaafa202725da180ff62,3,1,assistant,javascript,60
80ccbd8fc3bafaafa202725da180ff62,4,1,assistant,javascript,20
80ccbd8fc3bafaafa202725da180ff62,5,1,assistant,javascript,0
80ccbd8fc3bafaafa202725da180ff62,6,1,assistant,javascript,0
7b5195ae0a35a9a668a5fb85c5b7db51,1,1,assistant,javascript,40
7b5195ae0a35a9a668a5fb85c5b7db51,2,1,assistant,javascript,10
860f8cb6a691ab1094e269327d0a86ab,1,1,assistant,javascript,80
860f8cb6a691ab1094e269327d0a86ab,2,1,assistant,javascript,80
860f8cb6a691ab1094e269327d0a86ab,3,1,assistant,javascript,100
777909978f11c9fe3bb06385cb27ba05,1,1,assistant,javascript,100
14b91336464cfa35cc2ce07d8fc94742,1,1,assistant,javascript,90
14b91336464cfa35cc2ce07d8fc94742,2,1,assistant,javascript,90
18b6239f30d3102adeeec590bff1a3d7,1,1,assistant,javascript,90
18b6239f30d3102adeeec590bff1a3d7,2,1,assistant,javascript,40
a2eea56af6002bbfe4e72a13b0788fc3,1,1,assistant,javascript,0
2c57505325ee9d71ea68b53852b144e9,1,1,assistant,javascript,100
2c57505325ee9d71ea68b53852b144e9,2,1,assistant,javascript,100
2c57505325ee9d71ea68b53852b144e9,3,1,assistant,javascript,100
2c57505325ee9d71ea68b53852b144e9,4,1,assistant,javascript,100
2c57505325ee9d71ea68b53852b144e9,5,1,assistant,javascript,100
7c6f4ea97df8c27789c11088627a016d,1,1,assistant,javascript,90
7c6f4ea97df8c27789c11088627a016d,2,1,assistant,javascript,60
7c6f4ea97df8c27789c11088627a016d,3,1,assistant,javascript,90
7c6f4ea97df8c27789c11088627a016d,4,1,assistant,javascript,90
49a4e5457999103d0a13e6143e80febe,1,1,assistant,javascript,100
49a4e5457999103d0a13e6143e80febe,2,1,assistant,javascript,100
5c48a67834ea272a0d0b47dbd9885772,1,1,assistant,javascript,10
5c48a67834ea272a0d0b47dbd9885772,2,1,assistant,javascript,70
5c48a67834ea272a0d0b47dbd9885772,3,1,assistant,javascript,70
5c48a67834ea272a0d0b47dbd9885772,4,1,assistant,javascript,80
fbdf3551fe50bd90365ceda2789b1fed,1,1,assistant,javascript,0
fbdf3551fe50bd90365ceda2789b1fed,2,1,assistant,javascript,0
0cf98474dc935b0d4976bc05de667ac0,1,1,assistant,javascript,70
0cf98474dc935b0d4976bc05de667ac0,2,1,assistant,javascript,70
6ac32b5c53a0032df9e10584debc6576,1,1,assistant,javascript,70
6ac32b5c53a0032df9e10584debc6576,2,1,assistant,javascript,60
74228feca12401b35ff3750b75474007,1,1,assistant,javascript,100
74228feca12401b35ff3750b75474007,2,1,assistant,javascript,100
74228feca12401b35ff3750b75474007,3,1,assistant,javascript,70
