conversation_id,turn_number,snippet_number,role,language,severity,issue_id,message,line,column
025e52c7f8ec0cd32c6b36b84955a11c,3,1,assistant,javascript,error,no-undef,'game' is not defined.,57,1
025e52c7f8ec0cd32c6b36b84955a11c,4,1,assistant,javascript,error,no-prototype-builtins,Do not access Object.prototype method 'hasOwnProperty' from target object.,26,27
025e52c7f8ec0cd32c6b36b84955a11c,5,1,assistant,javascript,error,no-undef,'yourDesiredSampleLength' is not defined.,9,95
4660931a872646f3e17b0bdc816363d9,2,1,assistant,javascript,error,no-unused-vars,'audioContext' is assigned a value but never used.,5,9
4660931a872646f3e17b0bdc816363d9,2,1,assistant,javascript,error,no-unused-vars,'response' is defined but never used.,7,46
4660931a872646f3e17b0bdc816363d9,2,1,assistant,javascript,error,no-unused-vars,'arrayBuffer' is defined but never used.,9,22
4660931a872646f3e17b0bdc816363d9,2,1,assistant,javascript,error,no-undef,'source' is not defined.,14,9
4660931a872646f3e17b0bdc816363d9,2,1,assistant,javascript,error,no-undef,'source' is not defined.,17,9
4660931a872646f3e17b0bdc816363d9,2,1,assistant,javascript,error,no-undef,'toWav' is not defined.,19,23
4660931a872646f3e17b0bdc816363d9,2,1,assistant,javascript,error,no-undef,'audioBuffer' is not defined.,19,29
837854bb87a7dd49ad4b6c9f749902a1,1,1,assistant,javascript,error,no-unused-vars,'a' is assigned a value but never used.,7,1
837854bb87a7dd49ad4b6c9f749902a1,1,1,assistant,javascript,error,no-unused-vars,'b' is assigned a value but never used.,8,1
837854bb87a7dd49ad4b6c9f749902a1,1,1,assistant,javascript,error,no-unused-vars,'c' is assigned a value but never used.,9,1
239ea461721878564ee14a013d0d6ac2,1,1,assistant,javascript,error,,Parsing error: Unexpected token const,3,5
239ea461721878564ee14a013d0d6ac2,4,1,assistant,javascript,error,,Parsing error: Unexpected token /,50,2
08617d546205e682e15fec7c5aa592c6,1,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,3,22
08617d546205e682e15fec7c5aa592c6,1,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,18,42
08617d546205e682e15fec7c5aa592c6,1,1,assistant,javascript,error,no-undef,'Logger' is not defined.,26,3
08617d546205e682e15fec7c5aa592c6,1,1,assistant,javascript,error,no-unused-vars,'run' is defined but never used.,30,10
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,3,22
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,7,41
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,13,41
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,19,41
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,34,42
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,40,41
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'HtmlService' is not defined.,48,10
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-unused-vars,'onOpen' is defined but never used.,52,10
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-undef,'SlidesApp' is not defined.,53,12
08617d546205e682e15fec7c5aa592c6,2,1,assistant,javascript,error,no-unused-vars,'doGet' is defined but never used.,60,10
3ec19a887649874c7484a3cc48714813,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,19
3ec19a887649874c7484a3cc48714813,1,1,assistant,javascript,error,no-undef,'require' is not defined.,2,20
3ec19a887649874c7484a3cc48714813,1,1,assistant,javascript,error,no-undef,'exports' is not defined.,13,1
3ec19a887649874c7484a3cc48714813,1,1,assistant,javascript,error,no-unused-vars,'context' is defined but never used.,14,22
3ec19a887649874c7484a3cc48714813,2,1,assistant,javascript,error,no-undef,'require' is not defined.,1,19
3ec19a887649874c7484a3cc48714813,2,1,assistant,javascript,error,no-undef,'require' is not defined.,2,15
3ec19a887649874c7484a3cc48714813,2,1,assistant,javascript,error,no-unused-vars,'nodemailer' is assigned a value but never used.,5,7
3ec19a887649874c7484a3cc48714813,2,1,assistant,javascript,error,no-undef,'require' is not defined.,5,20
3ec19a887649874c7484a3cc48714813,2,1,assistant,javascript,error,no-undef,'exports' is not defined.,9,1
3ec19a887649874c7484a3cc48714813,2,1,assistant,javascript,error,no-unused-vars,'context' is defined but never used.,11,22
3ec19a887649874c7484a3cc48714813,2,1,assistant,javascript,error,no-unused-vars,'mailOptions' is assigned a value but never used.,16,11
5b56a44f8fafd736fdf75b67e7eae98b,1,1,assistant,javascript,error,no-unused-vars,'processImages' is defined but never used.,1,10
5b56a44f8fafd736fdf75b67e7eae98b,2,1,assistant,javascript,error,no-unused-vars,'processImages' is defined but never used.,2,10
5b56a44f8fafd736fdf75b67e7eae98b,3,1,assistant,javascript,error,no-unused-vars,'processImages' is defined but never used.,1,10
5b56a44f8fafd736fdf75b67e7eae98b,4,1,assistant,javascript,error,no-unused-vars,'processImages' is defined but never used.,1,10
5b56a44f8fafd736fdf75b67e7eae98b,5,1,assistant,javascript,error,no-unused-vars,'processImages' is defined but never used.,1,10
650e5e0300797fad742b2d164863169f,1,1,assistant,javascript,error,no-undef,'getValue' is not defined.,1,1
650e5e0300797fad742b2d164863169f,2,1,assistant,javascript,error,no-undef,'getValue' is not defined.,1,1
2f7e85093c7e361806d5d8d7f96b157c,2,1,assistant,javascript,error,no-unused-vars,'captionDiv' is assigned a value but never used.,1,5
6db2d77d21b9cfc53937938978ac0e74,2,1,assistant,javascript,error,no-undef,'require' is not defined.,2,19
6db2d77d21b9cfc53937938978ac0e74,3,1,assistant,javascript,error,no-undef,'page' is not defined.,2,19
6db2d77d21b9cfc53937938978ac0e74,4,1,assistant,javascript,error,no-undef,'page' is not defined.,2,19
0b892f1708dc92fe1d4968ac25013869,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,15
0b892f1708dc92fe1d4968ac25013869,2,1,assistant,javascript,error,no-undef,'require' is not defined.,2,15
09e2c6cd69c0fbcadc5279a5f99b810f,2,1,assistant,javascript,error,no-undef,'require' is not defined.,1,24
09e2c6cd69c0fbcadc5279a5f99b810f,2,1,assistant,javascript,error,no-undef,'exports' is not defined.,17,1
09e2c6cd69c0fbcadc5279a5f99b810f,3,1,assistant,javascript,error,no-undef,'observableModule' is not defined.,3,25
09e2c6cd69c0fbcadc5279a5f99b810f,3,1,assistant,javascript,error,no-undef,'exports' is not defined.,27,1
09e2c6cd69c0fbcadc5279a5f99b810f,5,1,assistant,javascript,error,no-unused-vars,'args' is defined but never used.,1,25
09e2c6cd69c0fbcadc5279a5f99b810f,5,1,assistant,javascript,error,no-undef,'page' is not defined.,5,17
09e2c6cd69c0fbcadc5279a5f99b810f,5,1,assistant,javascript,error,no-undef,'exports' is not defined.,27,1
09e2c6cd69c0fbcadc5279a5f99b810f,6,1,assistant,javascript,error,no-undef,'require' is not defined.,1,24
09e2c6cd69c0fbcadc5279a5f99b810f,6,1,assistant,javascript,error,no-undef,'exports' is not defined.,41,1
7c5806abb65c2f41e8ee9cc5a71d1cdb,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,22
7c5806abb65c2f41e8ee9cc5a71d1cdb,1,1,assistant,javascript,error,no-undef,'require' is not defined.,25,21
7c5806abb65c2f41e8ee9cc5a71d1cdb,2,1,assistant,javascript,error,no-undef,'require' is not defined.,1,19
7c5806abb65c2f41e8ee9cc5a71d1cdb,2,1,assistant,javascript,error,no-undef,'numberOfRandomWebsites' is not defined.,16,23
61d7e18da04f614e6edb2973fb0600d1,1,1,assistant,javascript,error,no-undef,'data' is not defined.,1,72
61d7e18da04f614e6edb2973fb0600d1,2,1,assistant,javascript,error,,Parsing error: Unexpected token Level,1,62
a10901da551b1d841e1ce6e5e78e6b85,1,1,assistant,javascript,error,no-unused-vars,'player' is assigned a value but never used.,41,9
a10901da551b1d841e1ce6e5e78e6b85,3,1,assistant,javascript,error,no-unused-vars,'containerId' is defined but never used.,4,15
a10901da551b1d841e1ce6e5e78e6b85,3,1,assistant,javascript,error,no-undef,'Player' is not defined.,37,22
a10901da551b1d841e1ce6e5e78e6b85,3,1,assistant,javascript,error,no-undef,'handleKeyPress' is not defined.,41,49
a10901da551b1d841e1ce6e5e78e6b85,4,1,assistant,javascript,error,no-undef,'showNotification' is not defined.,11,9
a10901da551b1d841e1ce6e5e78e6b85,4,1,assistant,javascript,error,no-undef,'showNotification' is not defined.,13,9
a10901da551b1d841e1ce6e5e78e6b85,4,1,assistant,javascript,error,no-unused-vars,'game' is assigned a value but never used.,30,7
a10901da551b1d841e1ce6e5e78e6b85,5,1,assistant,javascript,error,no-unused-vars,'Game' is defined but never used.,1,7
a10901da551b1d841e1ce6e5e78e6b85,5,1,assistant,javascript,error,no-unused-vars,'Player' is defined but never used.,32,7
a10901da551b1d841e1ce6e5e78e6b85,6,1,assistant,javascript,error,no-unused-vars,'Game' is defined but never used.,1,7
e175dd884d845c08310082b6235e89ea,1,1,assistant,javascript,error,,Parsing error: Unexpected token {,1,40
e175dd884d845c08310082b6235e89ea,2,1,assistant,javascript,error,,Parsing error: Unexpected token {,1,40
f0509959f444c35a8725329a90f8cd63,1,1,assistant,javascript,error,,Parsing error: Unexpected token constants,50,8
f0509959f444c35a8725329a90f8cd63,2,1,assistant,javascript,error,no-unused-vars,'ChannelProcessor' is defined but never used.,23,7
f0509959f444c35a8725329a90f8cd63,3,1,assistant,javascript,error,no-unused-vars,'clamp16Bit' is defined but never used.,50,10
f0509959f444c35a8725329a90f8cd63,3,1,assistant,javascript,error,no-unused-vars,'channelProcessor' is assigned a value but never used.,56,7
f0509959f444c35a8725329a90f8cd63,3,1,assistant,javascript,error,no-undef,'constants' is not defined.,59,4
f0509959f444c35a8725329a90f8cd63,4,1,assistant,javascript,error,no-unused-vars,'ChannelProcessor' is defined but never used.,1,7
f0509959f444c35a8725329a90f8cd63,4,1,assistant,javascript,error,no-undef,'constants' is not defined.,8,12
f0509959f444c35a8725329a90f8cd63,4,1,assistant,javascript,error,no-undef,'constants' is not defined.,11,27
f0509959f444c35a8725329a90f8cd63,5,1,assistant,javascript,error,no-unused-vars,'ChannelProcessor' is defined but never used.,1,7
f0509959f444c35a8725329a90f8cd63,5,1,assistant,javascript,error,no-undef,'constants' is not defined.,7,12
f0509959f444c35a8725329a90f8cd63,5,1,assistant,javascript,error,no-undef,'constants' is not defined.,9,27
f0509959f444c35a8725329a90f8cd63,6,1,assistant,javascript,error,no-unused-vars,'ChannelProcessor' is defined but never used.,1,7
f0509959f444c35a8725329a90f8cd63,6,1,assistant,javascript,error,no-undef,'constants' is not defined.,8,12
f0509959f444c35a8725329a90f8cd63,6,1,assistant,javascript,error,no-undef,'constants' is not defined.,11,27
e5edead568a46b307f3f7c7de9b0ea93,1,1,assistant,javascript,error,no-unused-vars,'lexer' is defined but never used.,1,10
e5edead568a46b307f3f7c7de9b0ea93,1,1,assistant,javascript,error,no-case-declarations,Unexpected lexical declaration in case block.,49,17
e5edead568a46b307f3f7c7de9b0ea93,2,1,assistant,javascript,error,no-case-declarations,Unexpected lexical declaration in case block.,22,9
e5edead568a46b307f3f7c7de9b0ea93,2,1,assistant,javascript,error,no-case-declarations,Unexpected lexical declaration in case block.,29,9
e5edead568a46b307f3f7c7de9b0ea93,2,1,assistant,javascript,error,no-case-declarations,Unexpected lexical declaration in case block.,37,9
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,29
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-undef,'require' is not defined.,2,24
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-undef,'require' is not defined.,3,19
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-unused-vars,'Button' is assigned a value but never used.,4,9
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-undef,'require' is not defined.,4,20
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-undef,'require' is not defined.,5,33
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-unused-vars,'args' is defined but never used.,9,28
88034d03e43c81f8eb25ad2ef5c6cf34,1,1,assistant,javascript,error,no-undef,'exports' is not defined.,70,1
88034d03e43c81f8eb25ad2ef5c6cf34,2,1,assistant,javascript,error,,Parsing error: Unexpected token },9,1
88034d03e43c81f8eb25ad2ef5c6cf34,3,1,assistant,javascript,error,no-unused-vars,'ObservableArray' is assigned a value but never used.,1,7
88034d03e43c81f8eb25ad2ef5c6cf34,3,1,assistant,javascript,error,no-undef,'require' is not defined.,1,25
88034d03e43c81f8eb25ad2ef5c6cf34,4,1,assistant,javascript,error,no-unused-vars,'fromObject' is assigned a value but never used.,1,9
88034d03e43c81f8eb25ad2ef5c6cf34,4,1,assistant,javascript,error,no-undef,'require' is not defined.,1,24
88034d03e43c81f8eb25ad2ef5c6cf34,5,1,assistant,javascript,error,no-undef,'require' is not defined.,1,33
88034d03e43c81f8eb25ad2ef5c6cf34,6,1,assistant,javascript,error,no-unused-vars,'File' is assigned a value but never used.,1,23
88034d03e43c81f8eb25ad2ef5c6cf34,6,1,assistant,javascript,error,no-undef,'require' is not defined.,1,32
29808b676c7a1f0195a4d2185cdb3737,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,26
29808b676c7a1f0195a4d2185cdb3737,1,1,assistant,javascript,error,no-undef,'exports' is not defined.,11,1
29808b676c7a1f0195a4d2185cdb3737,2,1,assistant,javascript,error,no-undef,'TabView' is not defined.,1,21
29808b676c7a1f0195a4d2185cdb3737,3,1,assistant,javascript,error,no-undef,'page' is not defined.,1,17
29808b676c7a1f0195a4d2185cdb3737,4,1,assistant,javascript,error,no-undef,'exports' is not defined.,1,1
9559ce619ebad2fbdf6df9ae38b258cb,3,1,assistant,javascript,error,no-unused-vars,'downloadButton' is assigned a value but never used.,1,7
a5ef007b1cb429f1b922567c3ba294fe,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,13
a5ef007b1cb429f1b922567c3ba294fe,3,1,assistant,javascript,error,,Parsing error: Unexpected token ...,9,18
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,1,22
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,2,22
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,6,28
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'x1' is not defined.,6,42
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'y1' is not defined.,6,46
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'z1' is not defined.,6,50
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,7,28
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'x2' is not defined.,7,42
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'y2' is not defined.,7,46
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'z2' is not defined.,7,50
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,10,17
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'color1' is not defined.,10,29
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,11,17
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'color2' is not defined.,11,29
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-unused-vars,'line' is assigned a value but never used.,15,7
c447d7f15ef83b6f848267aed610c0ce,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,15,18
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'THREE' is not defined.,1,22
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'THREE' is not defined.,5,28
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'x1' is not defined.,5,42
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'y1' is not defined.,5,46
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'z1' is not defined.,5,50
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'THREE' is not defined.,6,28
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'x2' is not defined.,6,42
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'y2' is not defined.,6,46
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'z2' is not defined.,6,50
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'THREE' is not defined.,9,17
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'color1' is not defined.,9,29
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'THREE' is not defined.,10,17
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'color2' is not defined.,10,29
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'THREE' is not defined.,16,22
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-unused-vars,'line' is assigned a value but never used.,22,7
c447d7f15ef83b6f848267aed610c0ce,2,1,assistant,javascript,error,no-undef,'THREE' is not defined.,22,18
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,1,22
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,2,22
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,9,28
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'x1' is not defined.,9,42
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'y1' is not defined.,9,46
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'z1' is not defined.,9,50
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,10,28
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'x2' is not defined.,10,42
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'y2' is not defined.,10,46
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'z2' is not defined.,10,50
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,13,17
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'color1' is not defined.,13,29
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,14,17
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'color2' is not defined.,14,29
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,18,39
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-unused-vars,'line' is assigned a value but never used.,22,7
c447d7f15ef83b6f848267aed610c0ce,3,1,assistant,javascript,error,no-undef,'THREE' is not defined.,22,18
c447d7f15ef83b6f848267aed610c0ce,4,1,assistant,javascript,error,no-undef,'THREE' is not defined.,1,22
c447d7f15ef83b6f848267aed610c0ce,4,1,assistant,javascript,error,no-undef,'THREE' is not defined.,2,22
c447d7f15ef83b6f848267aed610c0ce,4,1,assistant,javascript,error,no-undef,'THREE' is not defined.,6,41
c447d7f15ef83b6f848267aed610c0ce,4,1,assistant,javascript,error,no-undef,'THREE' is not defined.,7,44
c447d7f15ef83b6f848267aed610c0ce,4,1,assistant,javascript,error,no-undef,'THREE' is not defined.,8,37
c447d7f15ef83b6f848267aed610c0ce,4,1,assistant,javascript,error,no-unused-vars,'line' is assigned a value but never used.,14,7
c447d7f15ef83b6f848267aed610c0ce,4,1,assistant,javascript,error,no-undef,'THREE' is not defined.,14,18
040d4238c2e8183c3ee43acf9360ea6a,1,1,assistant,javascript,error,no-unused-vars,'staticTxt' is assigned a value but never used.,1,7
040d4238c2e8183c3ee43acf9360ea6a,1,1,assistant,javascript,error,no-undef,'stattxt' is not defined.,1,19
040d4238c2e8183c3ee43acf9360ea6a,1,1,assistant,javascript,error,no-undef,'userIdD' is not defined.,1,54
040d4238c2e8183c3ee43acf9360ea6a,1,1,assistant,javascript,error,no-undef,'item' is not defined.,1,81
040d4238c2e8183c3ee43acf9360ea6a,2,1,assistant,javascript,error,no-unused-vars,'staticTxt' is assigned a value but never used.,1,7
040d4238c2e8183c3ee43acf9360ea6a,2,1,assistant,javascript,error,no-undef,'stattxt' is not defined.,1,19
040d4238c2e8183c3ee43acf9360ea6a,2,1,assistant,javascript,error,no-undef,'userIdD' is not defined.,1,54
040d4238c2e8183c3ee43acf9360ea6a,2,1,assistant,javascript,error,no-undef,'item' is not defined.,1,81
040d4238c2e8183c3ee43acf9360ea6a,3,1,assistant,javascript,error,no-undef,'userIdD' is not defined.,1,25
040d4238c2e8183c3ee43acf9360ea6a,3,1,assistant,javascript,error,no-undef,'item' is not defined.,2,25
040d4238c2e8183c3ee43acf9360ea6a,3,1,assistant,javascript,error,no-undef,'stattxt' is not defined.,3,25
040d4238c2e8183c3ee43acf9360ea6a,3,1,assistant,javascript,error,no-undef,'stattxt' is not defined.,5,19
040d4238c2e8183c3ee43acf9360ea6a,3,1,assistant,javascript,error,no-undef,'userIdD' is not defined.,5,54
040d4238c2e8183c3ee43acf9360ea6a,3,1,assistant,javascript,error,no-undef,'item' is not defined.,5,81
b3aa43906e3465b9eb6a3881d979d523,1,1,assistant,javascript,error,no-unused-vars,'dd' is assigned a value but never used.,1,5
b3aa43906e3465b9eb6a3881d979d523,1,1,assistant,javascript,error,no-undef,'_context' is not defined.,1,10
b3aa43906e3465b9eb6a3881d979d523,1,1,assistant,javascript,error,no-undef,'useridD' is not defined.,1,53
b3aa43906e3465b9eb6a3881d979d523,1,1,assistant,javascript,error,no-undef,'item' is not defined.,1,77
b3aa43906e3465b9eb6a3881d979d523,2,1,assistant,javascript,error,no-unused-vars,'dd' is assigned a value but never used.,1,5
b3aa43906e3465b9eb6a3881d979d523,2,1,assistant,javascript,error,no-undef,'_context' is not defined.,1,10
b3aa43906e3465b9eb6a3881d979d523,2,1,assistant,javascript,error,no-undef,'useridD' is not defined.,1,55
b3aa43906e3465b9eb6a3881d979d523,2,1,assistant,javascript,error,no-undef,'item' is not defined.,1,79
246a28fd150ea11f527e0ffc0aea8f22,1,1,assistant,javascript,error,no-unused-vars,'calculateGPA' is defined but never used.,1,10
246a28fd150ea11f527e0ffc0aea8f22,1,1,assistant,javascript,error,no-unused-vars,'credit' is assigned a value but never used.,4,7
246a28fd150ea11f527e0ffc0aea8f22,2,1,assistant,javascript,error,no-unused-vars,'calculateGPA' is defined but never used.,1,10
30723812750f12ae01a038abb6f92fed,1,1,assistant,javascript,error,no-unused-vars,'element' is assigned a value but never used.,1,5
30723812750f12ae01a038abb6f92fed,3,1,assistant,javascript,error,no-unused-vars,'element' is assigned a value but never used.,1,5
d3fde769e6568934dec30d590713d3b9,1,1,assistant,javascript,error,no-unused-vars,'scene' is assigned a value but never used.,1,7
d3fde769e6568934dec30d590713d3b9,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,1,19
d3fde769e6568934dec30d590713d3b9,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,2,20
d3fde769e6568934dec30d590713d3b9,1,1,assistant,javascript,error,no-undef,'THREE' is not defined.,5,22
d3fde769e6568934dec30d590713d3b9,2,1,assistant,javascript,error,no-undef,'line' is not defined.,2,1
d3fde769e6568934dec30d590713d3b9,2,1,assistant,javascript,error,no-undef,'line' is not defined.,3,1
d3fde769e6568934dec30d590713d3b9,2,1,assistant,javascript,error,no-undef,'line' is not defined.,4,1
d3fde769e6568934dec30d590713d3b9,2,1,assistant,javascript,error,no-undef,'line' is not defined.,6,1
94eb31e2fb2d10838bfbdb24640126ed,1,1,assistant,javascript,error,no-unused-vars,'Person' is assigned a value but never used.,1,7
94eb31e2fb2d10838bfbdb24640126ed,2,1,assistant,javascript,error,no-undef,'Person' is not defined.,1,35
9139c701d9d252b30af978b838cb9157,1,1,assistant,javascript,error,no-unused-vars,'sqlite3' is assigned a value but never used.,1,7
9139c701d9d252b30af978b838cb9157,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,17
9139c701d9d252b30af978b838cb9157,1,1,assistant,javascript,error,no-unused-vars,'express' is assigned a value but never used.,2,7
9139c701d9d252b30af978b838cb9157,1,1,assistant,javascript,error,no-undef,'require' is not defined.,2,17
9139c701d9d252b30af978b838cb9157,2,1,assistant,javascript,error,no-undef,'app' is not defined.,1,1
9139c701d9d252b30af978b838cb9157,2,1,assistant,javascript,error,no-undef,'db' is not defined.,4,3
9139c701d9d252b30af978b838cb9157,3,1,assistant,javascript,error,no-undef,'db' is not defined.,1,1
9139c701d9d252b30af978b838cb9157,3,1,assistant,javascript,error,no-undef,'db' is not defined.,2,3
e18069dca8c6a5b92577961dfeadd232,1,1,assistant,javascript,error,no-unused-vars,'React' is defined but never used.,1,8
e18069dca8c6a5b92577961dfeadd232,2,1,assistant,javascript,error,no-unused-vars,'React' is defined but never used.,1,8
e18069dca8c6a5b92577961dfeadd232,2,1,assistant,javascript,error,no-unused-vars,'imagePath' is defined but never used.,2,8
e18069dca8c6a5b92577961dfeadd232,3,1,assistant,javascript,error,react/prop-types,'imagePaths' is missing in props validation,1,26
e18069dca8c6a5b92577961dfeadd232,3,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,3,5
e18069dca8c6a5b92577961dfeadd232,3,1,assistant,javascript,error,react/prop-types,'imagePaths.map' is missing in props validation,4,19
e18069dca8c6a5b92577961dfeadd232,3,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,5,9
e18069dca8c6a5b92577961dfeadd232,3,1,assistant,javascript,error,no-undef,'require' is not defined.,5,31
e18069dca8c6a5b92577961dfeadd232,4,1,assistant,javascript,error,react/prop-types,'imagePaths' is missing in props validation,1,26
e18069dca8c6a5b92577961dfeadd232,4,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,3,5
e18069dca8c6a5b92577961dfeadd232,4,1,assistant,javascript,error,react/prop-types,'imagePaths.map' is missing in props validation,4,19
e18069dca8c6a5b92577961dfeadd232,4,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,5,9
e18069dca8c6a5b92577961dfeadd232,5,1,assistant,javascript,error,react/prop-types,'imagePaths' is missing in props validation,1,26
e18069dca8c6a5b92577961dfeadd232,5,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,3,5
e18069dca8c6a5b92577961dfeadd232,5,1,assistant,javascript,error,react/prop-types,'imagePaths.map' is missing in props validation,4,19
e18069dca8c6a5b92577961dfeadd232,5,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,5,9
e18069dca8c6a5b92577961dfeadd232,6,1,assistant,javascript,error,react/prop-types,'imagePaths' is missing in props validation,1,26
