conversation_id,turn_number,snippet_number,role,language,severity,issue_id,message
b5cea864185ff1e671598aae32a2c8ff,3,1,assistant,cpp,style,unusedFunction,The function 'DllMain' is never used.
b5cea864185ff1e671598aae32a2c8ff,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
cecc73222dd87907d635ef8c764a35c0,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
cecc73222dd87907d635ef8c764a35c0,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f05c096db9ebbcf9cea954d08a1fe553,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f05c096db9ebbcf9cea954d08a1fe553,3,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
5aed011f78b99247804435b9bf49e67b,1,1,assistant,cpp,performance,passedByValue,Function parameter 'str' should be passed by const reference.
5aed011f78b99247804435b9bf49e67b,1,1,assistant,cpp,style,useStlAlgorithm,Consider using std::accumulate algorithm instead of a raw loop.
5aed011f78b99247804435b9bf49e67b,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5aed011f78b99247804435b9bf49e67b,2,1,assistant,cpp,style,functionConst,Technically the member function 'BST::Find' can be const.
5aed011f78b99247804435b9bf49e67b,2,1,assistant,cpp,style,noExplicitConstructor,Struct 'Node' has a constructor with 1 argument that is not explicit.
5aed011f78b99247804435b9bf49e67b,2,1,assistant,cpp,style,useStlAlgorithm,Consider using std::accumulate algorithm instead of a raw loop.
5aed011f78b99247804435b9bf49e67b,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8eedf6c0826fe750ce450c2daaf560db,2,1,assistant,cpp,style,functionConst,Technically the member function 'Compare::operator()' can be const.
8eedf6c0826fe750ce450c2daaf560db,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8eedf6c0826fe750ce450c2daaf560db,3,1,assistant,cpp,style,functionConst,Technically the member function 'CompareNode::operator()' can be const.
8eedf6c0826fe750ce450c2daaf560db,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
1f05ecd154cfeff43ecfd7ef7bb89580,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
1f05ecd154cfeff43ecfd7ef7bb89580,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
1f05ecd154cfeff43ecfd7ef7bb89580,3,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
1f05ecd154cfeff43ecfd7ef7bb89580,4,1,assistant,cpp,style,unusedFunction,The function 'countOccurrences' is never used.
1f05ecd154cfeff43ecfd7ef7bb89580,5,1,assistant,cpp,style,unusedFunction,The function 'cutVector' is never used.
1f05ecd154cfeff43ecfd7ef7bb89580,6,1,assistant,cpp,style,unusedFunction,The function 'cutVector' is never used.
1f05ecd154cfeff43ecfd7ef7bb89580,7,1,assistant,cpp,style,unusedFunction,The function 'cutVector' is never used.
9a8af203340fe801e3e3f475b11f2e88,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9a8af203340fe801e3e3f475b11f2e88,2,1,assistant,cpp,style,unreadVariable,Variable 'ch1' is assigned a value that is never used.
9a8af203340fe801e3e3f475b11f2e88,2,1,assistant,cpp,style,unreadVariable,Variable 'ch2' is assigned a value that is never used.
9a8af203340fe801e3e3f475b11f2e88,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3ca09713821ce77338c421f11a997aed,1,1,assistant,cpp,style,useStlAlgorithm,Consider using std::accumulate algorithm instead of a raw loop.
3ca09713821ce77338c421f11a997aed,1,1,assistant,cpp,style,useStlAlgorithm,Consider using std::transform algorithm instead of a raw loop.
3ca09713821ce77338c421f11a997aed,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3ca09713821ce77338c421f11a997aed,2,1,assistant,cpp,style,useStlAlgorithm,Consider using std::any_of algorithm instead of a raw loop.
3ca09713821ce77338c421f11a997aed,2,1,assistant,cpp,style,useStlAlgorithm,Consider using std::transform algorithm instead of a raw loop.
3ca09713821ce77338c421f11a997aed,2,1,assistant,cpp,style,unusedFunction,The function 'removeRows' is never used.
3ca09713821ce77338c421f11a997aed,3,1,assistant,cpp,style,unusedFunction,The function 'removeRows' is never used.
3ca09713821ce77338c421f11a997aed,4,1,assistant,cpp,style,unusedFunction,The function 'removeRows' is never used.
e482d5cc84c5a163057dec482b3e1dc3,1,1,assistant,cpp,style,unusedFunction,The function 'removeValues' is never used.
e482d5cc84c5a163057dec482b3e1dc3,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
e482d5cc84c5a163057dec482b3e1dc3,2,1,assistant,cpp,style,useStlAlgorithm,Consider using std::any_of algorithm instead of a raw loop.
e482d5cc84c5a163057dec482b3e1dc3,2,1,assistant,cpp,style,unusedFunction,The function 'removeValues' is never used.
e482d5cc84c5a163057dec482b3e1dc3,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
e482d5cc84c5a163057dec482b3e1dc3,3,1,assistant,cpp,style,unusedFunction,The function 'removeValues' is never used.
e482d5cc84c5a163057dec482b3e1dc3,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
95e13ec15a32f94639b1c7e01df6f143,1,1,assistant,cpp,style,unusedFunction,The function 'removeThreshold' is never used.
95e13ec15a32f94639b1c7e01df6f143,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
95e13ec15a32f94639b1c7e01df6f143,2,1,assistant,cpp,style,unusedFunction,The function 'removeThreshold' is never used.
95e13ec15a32f94639b1c7e01df6f143,3,1,assistant,cpp,style,unusedFunction,The function 'removeThreshold' is never used.
95e13ec15a32f94639b1c7e01df6f143,4,1,assistant,cpp,style,unusedFunction,The function 'removeThreshold' is never used.
0acb97dd0ef018c6df7a17ed1cfb1521,1,1,assistant,cpp,style,knownConditionTrueFalse,Condition 'vector1.size()!=vector2.size()' is always false
0acb97dd0ef018c6df7a17ed1cfb1521,1,1,assistant,cpp,style,knownConditionTrueFalse,Condition 'vector1.empty()' is always false
0acb97dd0ef018c6df7a17ed1cfb1521,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0acb97dd0ef018c6df7a17ed1cfb1521,2,1,assistant,cpp,style,knownConditionTrueFalse,Condition 'vector1.size()!=vector2.size()' is always false
0acb97dd0ef018c6df7a17ed1cfb1521,2,1,assistant,cpp,style,knownConditionTrueFalse,Condition 'vector1.empty()' is always false
0acb97dd0ef018c6df7a17ed1cfb1521,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
1a824e7c936380119a3eac1e548879cb,5,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
1a824e7c936380119a3eac1e548879cb,5,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
1a824e7c936380119a3eac1e548879cb,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
97234031ee1e8de55317e5c58f47fec6,1,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
97234031ee1e8de55317e5c58f47fec6,2,1,assistant,cpp,style,unusedFunction,The function 'removeRows' is never used.
4bcc408b804c9ebfd36d4c4f7a7220bd,1,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
4bcc408b804c9ebfd36d4c4f7a7220bd,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
92eaeb001c793f942e3fb3539479f3f2,3,1,assistant,cpp,style,unusedFunction,The function 'TEST' is never used.
92eaeb001c793f942e3fb3539479f3f2,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
92eaeb001c793f942e3fb3539479f3f2,4,1,assistant,cpp,style,noExplicitConstructor,Class 'STACK' has a constructor with 1 argument that is not explicit.
92eaeb001c793f942e3fb3539479f3f2,4,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
92eaeb001c793f942e3fb3539479f3f2,5,1,assistant,cpp,error,preprocessorErrorDirective,#endif without #if
92eaeb001c793f942e3fb3539479f3f2,5,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
8f87311d8c35e8420b6f147cfdc93f9e,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f87311d8c35e8420b6f147cfdc93f9e,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f87311d8c35e8420b6f147cfdc93f9e,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f87311d8c35e8420b6f147cfdc93f9e,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
759f7c4d3645cc5fc02e5819b4fcc15d,3,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
759f7c4d3645cc5fc02e5819b4fcc15d,5,1,assistant,cpp,style,useStlAlgorithm,Consider using std::accumulate algorithm instead of a raw loop.
759f7c4d3645cc5fc02e5819b4fcc15d,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
54f2e8158196c223c91a66d4022dec77,1,1,assistant,cpp,style,unusedFunction,The function 'GetType' is never used.
54f2e8158196c223c91a66d4022dec77,2,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
54f2e8158196c223c91a66d4022dec77,2,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
54f2e8158196c223c91a66d4022dec77,2,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
54f2e8158196c223c91a66d4022dec77,3,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
54f2e8158196c223c91a66d4022dec77,3,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
54f2e8158196c223c91a66d4022dec77,3,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
0c959c6d10628a39720fc65caf443cdf,2,1,assistant,cpp,performance,functionStatic,"Technically the member function 'AVLTree < char , Node * >::getHeight' can be static (but you may consider moving to unnamed namespace)."
0c959c6d10628a39720fc65caf443cdf,2,1,assistant,cpp,style,noExplicitConstructor,Struct 'Node' has a constructor with 1 argument that is not explicit.
0c959c6d10628a39720fc65caf443cdf,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0c959c6d10628a39720fc65caf443cdf,3,1,assistant,cpp,style,unusedPrivateFunction,Unused private function: 'AVLTree::minValueNode'
0c959c6d10628a39720fc65caf443cdf,3,1,assistant,cpp,performance,functionStatic,Technically the member function 'AVLTree::getHeight' can be static (but you may consider moving to unnamed namespace).
0c959c6d10628a39720fc65caf443cdf,3,1,assistant,cpp,style,unusedFunction,The function 'minValueNode' is never used.
0c959c6d10628a39720fc65caf443cdf,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0c959c6d10628a39720fc65caf443cdf,4,1,assistant,cpp,performance,functionStatic,Technically the member function 'AVL::getHeight' can be static (but you may consider moving to unnamed namespace).
0c959c6d10628a39720fc65caf443cdf,4,1,assistant,cpp,style,noExplicitConstructor,Struct 'Node' has a constructor with 1 argument that is not explicit.
0c959c6d10628a39720fc65caf443cdf,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
98cd54977ee64f1a07e3c0a6fa7d9bb2,1,1,assistant,cpp,error,internalAstError,"Syntax Error: AST broken, binary operator '=' doesn't have two operands."
98cd54977ee64f1a07e3c0a6fa7d9bb2,3,1,assistant,cpp,performance,passedByValue,Function parameter 'value' should be passed by const reference.
98cd54977ee64f1a07e3c0a6fa7d9bb2,3,1,assistant,cpp,style,unusedFunction,The function 'GetType' is never used.
98cd54977ee64f1a07e3c0a6fa7d9bb2,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
98cd54977ee64f1a07e3c0a6fa7d9bb2,5,1,assistant,cpp,style,noExplicitConstructor,Class 'IntArg' has a constructor with 1 argument that is not explicit.
98cd54977ee64f1a07e3c0a6fa7d9bb2,5,1,assistant,cpp,style,unusedFunction,The function 'GetType' is never used.
98cd54977ee64f1a07e3c0a6fa7d9bb2,6,1,assistant,cpp,style,unusedFunction,The function 'GetType' is never used.
98cd54977ee64f1a07e3c0a6fa7d9bb2,9,1,assistant,cpp,style,unusedFunction,The function 'Default' is never used.
98cd54977ee64f1a07e3c0a6fa7d9bb2,12,1,assistant,cpp,style,unusedFunction,The function 'StoreValues' is never used.
98cd54977ee64f1a07e3c0a6fa7d9bb2,14,1,assistant,cpp,style,unusedFunction,The function 'StoreValues' is never used.
3d5823f8a83bd72f4f3e742d4dd1318b,1,1,assistant,cpp,style,unusedFunction,The function 'AddHelp' is never used.
3d5823f8a83bd72f4f3e742d4dd1318b,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3d5823f8a83bd72f4f3e742d4dd1318b,2,1,assistant,cpp,style,unusedFunction,The function 'AddHelp' is never used.
3d5823f8a83bd72f4f3e742d4dd1318b,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3d5823f8a83bd72f4f3e742d4dd1318b,3,1,assistant,cpp,style,unusedFunction,The function 'GetType' is never used.
3d5823f8a83bd72f4f3e742d4dd1318b,4,1,assistant,cpp,style,unusedFunction,The function 'GetTypeFlag' is never used.
3d5823f8a83bd72f4f3e742d4dd1318b,7,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
3d5823f8a83bd72f4f3e742d4dd1318b,8,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
3d5823f8a83bd72f4f3e742d4dd1318b,9,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
b0a3ea0709338ab0c8e9be884505918d,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
b0a3ea0709338ab0c8e9be884505918d,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9b0714a5720055ac592db0e2724dadde,1,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
9b0714a5720055ac592db0e2724dadde,1,1,assistant,cpp,performance,functionStatic,Technically the member function 'EventWindow::create_window' can be static (but you may consider moving to unnamed namespace).
9b0714a5720055ac592db0e2724dadde,1,1,assistant,cpp,style,unusedFunction,The function 'create_window' is never used.
9b0714a5720055ac592db0e2724dadde,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9b0714a5720055ac592db0e2724dadde,2,1,assistant,cpp,style,unreadVariable,Variable 'dim' is assigned a value that is never used.
9b0714a5720055ac592db0e2724dadde,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9b0714a5720055ac592db0e2724dadde,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9b0714a5720055ac592db0e2724dadde,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9b0714a5720055ac592db0e2724dadde,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9b0714a5720055ac592db0e2724dadde,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9b0714a5720055ac592db0e2724dadde,8,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
2ebe200e3fc38014eaff7610b9eeb9f9,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
2ebe200e3fc38014eaff7610b9eeb9f9,2,1,assistant,cpp,style,knownConditionTrueFalse,"The comparison 'aggregation == ""sum""' is always true because 'aggregation' and '""sum""' represent the same value."
2ebe200e3fc38014eaff7610b9eeb9f9,2,1,assistant,cpp,style,variableScope,The scope of the variable 'scatter_dim' can be reduced.
2ebe200e3fc38014eaff7610b9eeb9f9,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
988097a969920e076ddbdba9c01c15b2,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
988097a969920e076ddbdba9c01c15b2,9,1,assistant,cpp,error,syntaxError,syntax error
633a4382a9fae9bc6ba3623f44f26fbf,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
633a4382a9fae9bc6ba3623f44f26fbf,5,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
9cd2ccfdd4254fe3ae459089350a9448,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,8,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9cd2ccfdd4254fe3ae459089350a9448,9,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
c7580291d7b7da8f2d32113d8f3442f5,1,1,assistant,cpp,style,constParameter,Parameter 'buffer' can be declared with const
c7580291d7b7da8f2d32113d8f3442f5,1,1,assistant,cpp,style,unusedFunction,The function 'HammingEncodeAndWrite' is never used.
c7580291d7b7da8f2d32113d8f3442f5,2,1,assistant,cpp,style,unusedStructMember,struct member 'FileHeader::file_size' is never used.
c7580291d7b7da8f2d32113d8f3442f5,2,1,assistant,cpp,style,unusedStructMember,struct member 'FileHeader::block_size' is never used.
c7580291d7b7da8f2d32113d8f3442f5,2,1,assistant,cpp,style,unusedFunction,The function 'EncodeAndAddFileToArchive' is never used.
c7580291d7b7da8f2d32113d8f3442f5,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
b5ef697a6b1a799f9be42268541f8ce1,1,1,assistant,cpp,style,unusedFunction,The function 'EncodeAndAddFileToArchive' is never used.
b5ef697a6b1a799f9be42268541f8ce1,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
b5ef697a6b1a799f9be42268541f8ce1,2,1,assistant,cpp,style,unusedFunction,The function 'EncodeAndAddFileToArchive' is never used.
b5ef697a6b1a799f9be42268541f8ce1,3,1,assistant,cpp,style,constParameter,Parameter 'Ham_arc' can be declared with const
b5ef697a6b1a799f9be42268541f8ce1,3,1,assistant,cpp,style,unusedStructMember,struct member 'FileHeader::filesize' is never used.
b5ef697a6b1a799f9be42268541f8ce1,3,1,assistant,cpp,style,unusedStructMember,struct member 'FileHeader::block_size' is never used.
b5ef697a6b1a799f9be42268541f8ce1,3,1,assistant,cpp,style,unusedFunction,The function 'CreateArchive' is never used.
b5ef697a6b1a799f9be42268541f8ce1,3,1,assistant,cpp,style,unusedFunction,The function 'EncodeAndAddFileToArchive' is never used.
b5ef697a6b1a799f9be42268541f8ce1,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
a7e42541bc1a320221a2bb4261c9eebc,2,1,assistant,cpp,style,noExplicitConstructor,Class 'Stack' has a constructor with 1 argument that is not explicit.
a7e42541bc1a320221a2bb4261c9eebc,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
814df1556106095def40766cb1620bb8,2,1,assistant,cpp,style,unusedFunction,The function 'Sx' is never used.
814df1556106095def40766cb1620bb8,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
814df1556106095def40766cb1620bb8,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
814df1556106095def40766cb1620bb8,6,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
814df1556106095def40766cb1620bb8,7,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
814df1556106095def40766cb1620bb8,8,1,assistant,cpp,style,unusedFunction,The function 'Sx' is never used.
814df1556106095def40766cb1620bb8,9,1,assistant,cpp,error,syntaxError,syntax error: keyword 'for' is not allowed in global scope
814df1556106095def40766cb1620bb8,10,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
e643ac5eb23f98bc1c4bc9388cf32a87,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
e643ac5eb23f98bc1c4bc9388cf32a87,2,1,assistant,cpp,style,noExplicitConstructor,Class 'ShoppingCart' has a constructor with 1 argument that is not explicit.
e643ac5eb23f98bc1c4bc9388cf32a87,3,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
df23d5a3741fa0ee9e0b2a646a8d74c1,1,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
df23d5a3741fa0ee9e0b2a646a8d74c1,1,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
df23d5a3741fa0ee9e0b2a646a8d74c1,1,1,assistant,cpp,style,unusedFunction,The function 'choosePaymentMethod' is never used.
df23d5a3741fa0ee9e0b2a646a8d74c1,1,1,assistant,cpp,style,unusedFunction,The function 'chooseTask' is never used.
df23d5a3741fa0ee9e0b2a646a8d74c1,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
8145b0862cff11cc3a6c29ff5a884214,1,1,assistant,cpp,style,constParameter,Parameter 'data' can be declared with const
8145b0862cff11cc3a6c29ff5a884214,1,1,assistant,cpp,style,unreadVariable,Variable 'pos' is assigned a value that is never used.
8145b0862cff11cc3a6c29ff5a884214,1,1,assistant,cpp,style,unusedFunction,The function 'CalculateNumberOfControlBits' is never used.
8145b0862cff11cc3a6c29ff5a884214,1,1,assistant,cpp,style,unusedFunction,The function 'EncodeHamming' is never used.
8145b0862cff11cc3a6c29ff5a884214,1,1,assistant,cpp,style,unusedFunction,The function 'TakeBit' is never used.
8145b0862cff11cc3a6c29ff5a884214,2,1,assistant,cpp,style,constParameter,Parameter 'Ham_arc' can be declared with const
8145b0862cff11cc3a6c29ff5a884214,2,1,assistant,cpp,style,unusedFunction,The function 'CreateArchive' is never used.
8145b0862cff11cc3a6c29ff5a884214,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8145b0862cff11cc3a6c29ff5a884214,6,1,assistant,cpp,style,unreadVariable,Variable 's' is assigned a value that is never used.
8145b0862cff11cc3a6c29ff5a884214,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
6a5245c4a66d3d91691b119e74811d24,1,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
6a5245c4a66d3d91691b119e74811d24,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
6a5245c4a66d3d91691b119e74811d24,5,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
6a5245c4a66d3d91691b119e74811d24,5,1,assistant,cpp,style,useStlAlgorithm,Consider using std::transform algorithm instead of a raw loop.
6a5245c4a66d3d91691b119e74811d24,5,1,assistant,cpp,style,useStlAlgorithm,Consider using std::accumulate algorithm instead of a raw loop.
6a5245c4a66d3d91691b119e74811d24,5,1,assistant,cpp,style,unusedFunction,The function 'ExtractMin' is never used.
6a5245c4a66d3d91691b119e74811d24,5,1,assistant,cpp,style,unusedFunction,The function 'Insert' is never used.
6a5245c4a66d3d91691b119e74811d24,5,1,assistant,cpp,style,unusedFunction,The function 'SiftDown' is never used.
6a5245c4a66d3d91691b119e74811d24,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
6a5245c4a66d3d91691b119e74811d24,7,1,assistant,cpp,style,unusedStructMember,struct member 'Node::value' is never used.
6a5245c4a66d3d91691b119e74811d24,7,1,assistant,cpp,style,unreadVariable,Variable 'root' is assigned a value that is never used.
6a5245c4a66d3d91691b119e74811d24,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
6a5245c4a66d3d91691b119e74811d24,8,1,assistant,cpp,style,noExplicitConstructor,Struct 'Node' has a constructor with 1 argument that is not explicit.
6a5245c4a66d3d91691b119e74811d24,8,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
fa6b268d894d413fcb736d0ac7c508db,1,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
fa6b268d894d413fcb736d0ac7c508db,2,1,assistant,cpp,error,uninitvar,Uninitialized variable: orderPrice
fa6b268d894d413fcb736d0ac7c508db,3,1,assistant,cpp,style,unreadVariable,Variable 'stopLoss' is assigned a value that is never used.
fa6b268d894d413fcb736d0ac7c508db,3,1,assistant,cpp,style,unreadVariable,Variable 'takeProfit' is assigned a value that is never used.
7de89bac818fe4c534bd8b50aa48d71b,1,1,assistant,cpp,error,shiftTooManyBits,Shifting 32-bit value by 32 bits is undefined behaviour
7de89bac818fe4c534bd8b50aa48d71b,1,1,assistant,cpp,portability,shiftTooManyBitsSigned,Shifting signed 32-bit value by 31 bits is implementation-defined behaviour
7de89bac818fe4c534bd8b50aa48d71b,1,1,assistant,cpp,style,unusedFunction,The function 'function' is never used.
7de89bac818fe4c534bd8b50aa48d71b,2,1,assistant,cpp,error,shiftTooManyBits,Shifting 32-bit value by 32 bits is undefined behaviour
7de89bac818fe4c534bd8b50aa48d71b,2,1,assistant,cpp,portability,shiftTooManyBitsSigned,Shifting signed 32-bit value by 31 bits is implementation-defined behaviour
7de89bac818fe4c534bd8b50aa48d71b,2,1,assistant,cpp,style,unusedFunction,The function 'function' is never used.
2eb752c33872d384764e75c3ac809485,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
955e696fdc32d0ce3c1063aeb714bbde,1,1,assistant,cpp,style,shadowVariable,Local variable 'convertButton' shadows outer variable
955e696fdc32d0ce3c1063aeb714bbde,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
955e696fdc32d0ce3c1063aeb714bbde,2,1,assistant,cpp,style,shadowVariable,Local variable 'convertButton' shadows outer variable
