conversation_id,turn_number,role,language,information_count,performance_count,style_count,error_count,loc,total_issues,issue_density_per_kloc
6a2cf3ffe15deb2d8b3ddd7c62201a30,4,assistant,cpp,1,0,3,0,60,4,66.67
6a2cf3ffe15deb2d8b3ddd7c62201a30,5,assistant,cpp,1,0,0,0,57,1,17.54
6a42012cfb77b830fd52a45509ea05ea,1,assistant,cpp,0,0,0,0,8,0,0.0
6a42012cfb77b830fd52a45509ea05ea,2,assistant,cpp,0,0,0,0,8,0,0.0
6a42012cfb77b830fd52a45509ea05ea,3,assistant,cpp,0,0,0,0,5,0,0.0
6a5245c4a66d3d91691b119e74811d24,1,assistant,cpp,0,0,0,1,20,1,50.0
6a5245c4a66d3d91691b119e74811d24,2,assistant,cpp,0,0,0,1,12,1,83.33
6a5245c4a66d3d91691b119e74811d24,3,assistant,cpp,0,0,0,0,30,0,0.0
6a5245c4a66d3d91691b119e74811d24,4,assistant,cpp,0,0,0,0,32,0,0.0
6a5245c4a66d3d91691b119e74811d24,5,assistant,cpp,1,0,2,1,70,4,57.14
6a5245c4a66d3d91691b119e74811d24,6,assistant,cpp,0,0,0,0,12,0,0.0
6a5245c4a66d3d91691b119e74811d24,7,assistant,cpp,1,0,2,0,35,3,85.71
6a5245c4a66d3d91691b119e74811d24,8,assistant,cpp,1,0,1,0,44,2,45.45
6a5245c4a66d3d91691b119e74811d24,9,assistant,cpp,0,0,0,0,3,0,0.0
6a5245c4a66d3d91691b119e74811d24,10,assistant,cpp,0,0,0,0,8,0,0.0
6a5245c4a66d3d91691b119e74811d24,11,assistant,cpp,0,0,0,0,41,0,0.0
6a5245c4a66d3d91691b119e74811d24,12,assistant,cpp,0,0,0,0,43,0,0.0
6a5245c4a66d3d91691b119e74811d24,13,assistant,cpp,0,0,0,0,16,0,0.0
6a777e690c2d898f7ef78508d28b217a,1,assistant,cpp,0,0,0,0,30,0,0.0
6a777e690c2d898f7ef78508d28b217a,3,undefined,undefined,1,0,0,0,0,1,0
6ad3c41e5ea604b27d04a5921355523e,1,assistant,cpp,0,0,0,0,29,0,0.0
6ad3c41e5ea604b27d04a5921355523e,2,assistant,cpp,1,0,0,0,6,1,166.67
6c1b308fb8622b0b5431e66474a9eed4,1,assistant,cpp,0,0,0,0,19,0,0.0
6c1b308fb8622b0b5431e66474a9eed4,2,undefined,undefined,0,0,3,0,0,3,0
6c1f4acc739e0899ed11196998069b6b,1,assistant,cpp,0,0,0,0,3,0,0.0
6c1f4acc739e0899ed11196998069b6b,2,assistant,cpp,0,0,0,0,5,0,0.0
6c3863b30056d3f6690613f1c88fa8e5,1,assistant,cpp,1,0,0,0,44,1,22.73
6c3863b30056d3f6690613f1c88fa8e5,2,assistant,cpp,1,0,0,0,69,1,14.49
6c3e7601c3eb24536335434170fd604f,1,assistant,cpp,0,0,1,0,30,1,33.33
6c3e7601c3eb24536335434170fd604f,2,assistant,cpp,0,0,0,0,17,0,0.0
6c3e7601c3eb24536335434170fd604f,3,undefined,undefined,0,0,0,1,0,1,0
6c68359365cd92e29ba488c886193be1,1,assistant,cpp,0,0,0,0,2,0,0.0
6c68359365cd92e29ba488c886193be1,2,assistant,cpp,0,0,0,1,7,1,142.86
6c68359365cd92e29ba488c886193be1,3,assistant,cpp,0,0,0,1,14,1,71.43
6c68359365cd92e29ba488c886193be1,4,assistant,cpp,0,0,0,1,10,1,100.0
6c68359365cd92e29ba488c886193be1,5,assistant,cpp,0,0,0,1,12,1,83.33
6c68359365cd92e29ba488c886193be1,6,assistant,cpp,0,0,0,1,6,1,166.67
6c68359365cd92e29ba488c886193be1,7,assistant,cpp,0,0,0,1,11,1,90.91
6c68359365cd92e29ba488c886193be1,8,assistant,cpp,0,0,0,1,10,1,100.0
6c6f2ca06bbeed34e16527fb8ff21360,1,assistant,cpp,0,0,0,1,7,1,142.86
6c6f2ca06bbeed34e16527fb8ff21360,2,assistant,cpp,0,0,0,1,8,1,125.0
6c6f2ca06bbeed34e16527fb8ff21360,3,assistant,cpp,0,0,0,0,8,0,0.0
6c6f2ca06bbeed34e16527fb8ff21360,4,assistant,cpp,0,0,1,0,2,1,500.0
6c6f2ca06bbeed34e16527fb8ff21360,5,assistant,cpp,0,0,0,0,16,0,0.0
6c6f2ca06bbeed34e16527fb8ff21360,6,assistant,cpp,1,0,0,0,13,1,76.92
6c6f2ca06bbeed34e16527fb8ff21360,7,assistant,cpp,0,0,0,0,5,0,0.0
6c6f2ca06bbeed34e16527fb8ff21360,9,undefined,undefined,0,0,0,1,0,1,0
6c92c567a5de757bce1326b4febd8595,1,assistant,cpp,0,0,0,0,25,0,0.0
6c92c567a5de757bce1326b4febd8595,2,assistant,cpp,0,0,0,0,24,0,0.0
6c92c567a5de757bce1326b4febd8595,3,assistant,cpp,0,0,0,0,15,0,0.0
6c92c567a5de757bce1326b4febd8595,4,assistant,cpp,0,0,2,0,12,2,166.67
6c92c567a5de757bce1326b4febd8595,5,assistant,cpp,0,0,2,0,14,2,142.86
6c92c567a5de757bce1326b4febd8595,6,assistant,cpp,0,0,2,0,11,2,181.82
6c92c567a5de757bce1326b4febd8595,7,assistant,cpp,0,0,2,0,15,2,133.33
6c92c567a5de757bce1326b4febd8595,8,assistant,cpp,0,0,2,0,23,2,86.96
6c92c567a5de757bce1326b4febd8595,9,assistant,cpp,0,0,2,0,67,2,29.85
6c92c567a5de757bce1326b4febd8595,10,assistant,cpp,0,0,0,0,13,0,0.0
6c92c567a5de757bce1326b4febd8595,11,undefined,undefined,0,0,1,0,0,1,0
6cc14de8c7ec6c53fba863466789650a,1,assistant,cpp,1,0,1,0,30,2,66.67
6cc81f9bbaf28cdd03e0ea69f7b145c8,1,assistant,cpp,1,0,0,0,11,1,90.91
6cc81f9bbaf28cdd03e0ea69f7b145c8,2,assistant,cpp,1,0,0,1,13,2,153.85
6cf59460d19e560c354d7540c118ff95,1,assistant,cpp,0,0,0,0,242,0,0.0
6cf59460d19e560c354d7540c118ff95,3,undefined,undefined,1,0,1,0,0,2,0
6d2abfc2ce55b8032234aa073ecb847a,1,assistant,cpp,1,0,0,0,8,1,125.0
6d2abfc2ce55b8032234aa073ecb847a,2,assistant,cpp,0,0,0,0,9,0,0.0
6d2abfc2ce55b8032234aa073ecb847a,3,assistant,cpp,1,0,0,0,13,1,76.92
6d9c1422c677d96510afd69925f4397f,1,assistant,cpp,1,0,0,0,21,1,47.62
6d9c1422c677d96510afd69925f4397f,2,assistant,cpp,1,0,0,0,14,1,71.43
6da1095cc2198f7831c224d96b455f2d,1,assistant,cpp,0,0,0,0,26,0,0.0
6da1095cc2198f7831c224d96b455f2d,2,assistant,cpp,1,0,1,0,63,2,31.75
6da1095cc2198f7831c224d96b455f2d,3,assistant,cpp,1,0,0,0,41,1,24.39
6dcb612b1be1847596864e436af10d84,1,assistant,cpp,1,0,0,0,24,1,41.67
6dcb612b1be1847596864e436af10d84,2,assistant,cpp,1,0,0,0,24,1,41.67
6dcb612b1be1847596864e436af10d84,3,assistant,cpp,1,0,0,0,26,1,38.46
6de1b3bde061811e84f402f9d4f80762,1,assistant,cpp,1,1,0,0,19,2,105.26
6de1b3bde061811e84f402f9d4f80762,2,assistant,cpp,0,0,0,0,14,0,0.0
6de1b3bde061811e84f402f9d4f80762,3,undefined,undefined,1,1,0,0,0,2,0
6dfe2ce1cb950a9e79a628996bd93fd0,1,assistant,cpp,0,0,0,0,22,0,0.0
6dfe2ce1cb950a9e79a628996bd93fd0,2,assistant,cpp,0,0,0,0,9,0,0.0
6e098368a815791066364b81ddbc9bba,1,assistant,cpp,1,0,1,0,45,2,44.44
6e098368a815791066364b81ddbc9bba,2,assistant,cpp,1,0,1,0,47,2,42.55
6e1f69d935b5110ec98169c22ced408e,1,assistant,cpp,0,0,0,0,2,0,0.0
6e5f35ca5c45c075071064d67143a650,1,assistant,cpp,0,0,0,0,17,0,0.0
6e5f35ca5c45c075071064d67143a650,2,undefined,undefined,1,0,1,0,0,2,0
6e6386aecc6d6613a7a428eb41fa3b28,1,assistant,cpp,0,0,0,0,26,0,0.0
6e6386aecc6d6613a7a428eb41fa3b28,2,assistant,cpp,1,0,0,0,29,1,34.48
6e6386aecc6d6613a7a428eb41fa3b28,3,undefined,undefined,1,0,0,0,0,1,0
6e95d46c81f6988c5024aaf7cb1f9775,1,assistant,cpp,0,0,0,0,31,0,0.0
6e95d46c81f6988c5024aaf7cb1f9775,2,undefined,undefined,1,0,0,0,0,1,0
6eb43eedcb1b74b2061bc525d0fa8772,1,assistant,cpp,0,0,0,0,8,0,0.0
6eb43eedcb1b74b2061bc525d0fa8772,2,assistant,cpp,0,0,0,0,5,0,0.0
6ec585875f94653ee40e3d6f06e30b50,1,assistant,cpp,1,0,0,0,14,1,71.43
6ec585875f94653ee40e3d6f06e30b50,2,assistant,cpp,1,0,0,0,33,1,30.3
6ec585875f94653ee40e3d6f06e30b50,3,assistant,cpp,1,1,0,0,21,2,95.24
6ec585875f94653ee40e3d6f06e30b50,4,assistant,cpp,0,0,4,0,21,4,190.48
6ec585875f94653ee40e3d6f06e30b50,5,assistant,cpp,0,0,1,0,15,1,66.67
6ec585875f94653ee40e3d6f06e30b50,6,assistant,cpp,0,0,2,0,9,2,222.22
6ec585875f94653ee40e3d6f06e30b50,7,assistant,cpp,0,0,1,0,17,1,58.82
6ec585875f94653ee40e3d6f06e30b50,8,assistant,cpp,0,0,0,1,2,1,500.0
6ec585875f94653ee40e3d6f06e30b50,9,assistant,cpp,1,0,1,0,21,2,95.24
6ed95917b0439e60c5d58e28446459e3,1,assistant,cpp,0,0,0,0,5,0,0.0
6ed95917b0439e60c5d58e28446459e3,2,assistant,cpp,0,0,1,0,33,1,30.3
6ed95917b0439e60c5d58e28446459e3,3,assistant,cpp,0,0,2,0,27,2,74.07
6ed95917b0439e60c5d58e28446459e3,4,assistant,cpp,0,0,1,0,44,1,22.73
6ed95917b0439e60c5d58e28446459e3,5,assistant,cpp,0,0,0,0,20,0,0.0
6ed95917b0439e60c5d58e28446459e3,6,assistant,cpp,0,0,1,0,20,1,50.0
6ed95917b0439e60c5d58e28446459e3,7,assistant,cpp,0,0,0,0,3,0,0.0
6ed95917b0439e60c5d58e28446459e3,8,assistant,cpp,0,0,0,0,9,0,0.0
6ed95917b0439e60c5d58e28446459e3,9,assistant,cpp,0,0,2,0,10,2,200.0
6ed95917b0439e60c5d58e28446459e3,10,assistant,cpp,0,0,1,0,19,1,52.63
6ed95917b0439e60c5d58e28446459e3,11,assistant,cpp,0,0,2,0,22,2,90.91
6ed95917b0439e60c5d58e28446459e3,12,assistant,cpp,0,0,0,0,11,0,0.0
6f00938f1d41d8f5eda01c109b4f2b7e,1,assistant,cpp,0,0,1,0,10,1,100.0
6f00938f1d41d8f5eda01c109b4f2b7e,2,assistant,cpp,0,0,0,0,10,0,0.0
6f00938f1d41d8f5eda01c109b4f2b7e,3,undefined,undefined,0,0,1,0,0,1,0
6f087acf2f9e4a9b09929bb6d93b2491,1,assistant,cpp,1,0,0,0,17,1,58.82
6f087acf2f9e4a9b09929bb6d93b2491,2,assistant,cpp,0,0,0,0,36,0,0.0
6f087acf2f9e4a9b09929bb6d93b2491,3,assistant,cpp,1,0,0,0,37,1,27.03
6f087acf2f9e4a9b09929bb6d93b2491,4,assistant,cpp,0,0,0,0,17,0,0.0
6f087acf2f9e4a9b09929bb6d93b2491,5,assistant,cpp,1,0,0,0,37,1,27.03
6f087acf2f9e4a9b09929bb6d93b2491,6,undefined,undefined,1,0,0,0,0,1,0
6f087acf2f9e4a9b09929bb6d93b2491,7,undefined,undefined,1,0,0,0,0,1,0
6f331e4c1d5f4230c3703c5ed523b1ed,1,assistant,cpp,1,0,0,0,12,1,83.33
6f331e4c1d5f4230c3703c5ed523b1ed,2,assistant,cpp,1,0,0,0,35,1,28.57
6f331e4c1d5f4230c3703c5ed523b1ed,3,assistant,cpp,1,0,0,0,9,1,111.11
6f331e4c1d5f4230c3703c5ed523b1ed,4,assistant,cpp,1,0,0,0,14,1,71.43
6f331e4c1d5f4230c3703c5ed523b1ed,5,assistant,cpp,1,0,1,0,13,2,153.85
6f331e4c1d5f4230c3703c5ed523b1ed,6,assistant,cpp,1,0,1,0,29,2,68.97
6f331e4c1d5f4230c3703c5ed523b1ed,7,assistant,cpp,1,0,0,0,13,1,76.92
6f331e4c1d5f4230c3703c5ed523b1ed,8,assistant,cpp,1,0,0,0,12,1,83.33
6f331e4c1d5f4230c3703c5ed523b1ed,9,assistant,cpp,1,0,0,0,2,1,500.0
6f6ba42a8159c40be69c1594b279f4de,1,assistant,cpp,1,0,0,0,45,1,22.22
6f6ba42a8159c40be69c1594b279f4de,2,assistant,cpp,1,0,0,0,42,1,23.81
6fcf67ad1c5548754c4bb832e13658d3,1,assistant,cpp,0,0,0,0,13,0,0.0
6fcf67ad1c5548754c4bb832e13658d3,2,assistant,cpp,1,0,0,0,14,1,71.43
6fcf67ad1c5548754c4bb832e13658d3,3,undefined,undefined,1,0,0,0,0,1,0
6fdfb498dda06f036d07fcb936761c7b,1,assistant,cpp,0,0,0,0,24,0,0.0
6fdfb498dda06f036d07fcb936761c7b,2,assistant,cpp,0,0,0,0,36,0,0.0
6fe4da3449527b063eb5235e549bde23,1,assistant,cpp,1,0,1,0,25,2,80.0
6fe4da3449527b063eb5235e549bde23,2,assistant,cpp,1,0,1,0,24,2,83.33
700087aad2c8e1e705ac364ffd9e148f,1,assistant,cpp,1,0,1,0,7,2,285.71
700087aad2c8e1e705ac364ffd9e148f,2,assistant,cpp,0,0,0,0,11,0,0.0
700087aad2c8e1e705ac364ffd9e148f,3,assistant,cpp,0,0,0,0,6,0,0.0
700087aad2c8e1e705ac364ffd9e148f,4,assistant,cpp,1,0,1,0,21,2,95.24
700087aad2c8e1e705ac364ffd9e148f,5,assistant,cpp,1,0,0,0,26,1,38.46
700087aad2c8e1e705ac364ffd9e148f,6,assistant,cpp,1,0,1,0,53,2,37.74
700087aad2c8e1e705ac364ffd9e148f,7,assistant,cpp,1,0,1,0,47,2,42.55
700087aad2c8e1e705ac364ffd9e148f,8,assistant,cpp,1,0,1,0,47,2,42.55
700087aad2c8e1e705ac364ffd9e148f,9,assistant,cpp,1,0,0,0,39,1,25.64
700087aad2c8e1e705ac364ffd9e148f,10,assistant,cpp,1,0,0,0,44,1,22.73
700087aad2c8e1e705ac364ffd9e148f,11,assistant,cpp,1,0,0,0,50,1,20.0
700087aad2c8e1e705ac364ffd9e148f,12,assistant,cpp,1,0,0,0,36,1,27.78
700087aad2c8e1e705ac364ffd9e148f,13,undefined,undefined,1,0,0,0,0,1,0
700087aad2c8e1e705ac364ffd9e148f,14,undefined,undefined,1,0,1,0,0,2,0
7012247743542094f820d4fdfb25e95b,1,assistant,cpp,1,0,0,0,86,1,11.63
7012247743542094f820d4fdfb25e95b,2,assistant,cpp,1,0,0,0,105,1,9.52
7015e0c924feaba94cce99a621e6c5c6,1,assistant,cpp,0,0,0,0,37,0,0.0
7015e0c924feaba94cce99a621e6c5c6,2,assistant,cpp,1,0,0,0,33,1,30.3
7015e0c924feaba94cce99a621e6c5c6,3,undefined,undefined,1,0,0,0,0,1,0
701ba2b3ddbc5dce25dd762c354a3b3c,1,assistant,cpp,0,0,0,0,28,0,0.0
701ba2b3ddbc5dce25dd762c354a3b3c,2,assistant,cpp,1,0,0,0,10,1,100.0
701ba2b3ddbc5dce25dd762c354a3b3c,3,assistant,cpp,0,0,0,0,30,0,0.0
701ba2b3ddbc5dce25dd762c354a3b3c,5,undefined,undefined,1,0,0,0,0,1,0
701ba2b3ddbc5dce25dd762c354a3b3c,6,undefined,undefined,1,0,0,0,0,1,0
702ac8b2e16e1a1d9a1d0c7a423d578d,1,assistant,cpp,0,0,0,0,32,0,0.0
702ac8b2e16e1a1d9a1d0c7a423d578d,2,assistant,cpp,1,0,1,0,33,2,60.61
702ac8b2e16e1a1d9a1d0c7a423d578d,4,undefined,undefined,1,0,1,0,0,2,0
703e26848309996259a3efc2e1ad077a,1,assistant,cpp,1,0,3,0,99,4,40.4
703e26848309996259a3efc2e1ad077a,2,assistant,cpp,1,0,3,0,119,4,33.61
703e26848309996259a3efc2e1ad077a,3,assistant,cpp,0,0,0,0,16,0,0.0
703e26848309996259a3efc2e1ad077a,4,assistant,cpp,1,0,2,0,118,3,25.42
703e26848309996259a3efc2e1ad077a,5,assistant,cpp,1,0,2,0,127,3,23.62
703e26848309996259a3efc2e1ad077a,6,assistant,cpp,0,0,2,0,27,2,74.07
703e26848309996259a3efc2e1ad077a,7,assistant,cpp,0,0,2,0,27,2,74.07
706d557fb66db7c6b1f6f8cf1ba22d36,1,assistant,cpp,0,0,1,0,22,1,45.45
706d557fb66db7c6b1f6f8cf1ba22d36,2,assistant,cpp,0,0,1,0,27,1,37.04
706d557fb66db7c6b1f6f8cf1ba22d36,3,assistant,cpp,0,0,1,0,31,1,32.26
7079e533f72878a8862a88f95bfec9d2,1,assistant,cpp,1,0,2,0,35,3,85.71
7079e533f72878a8862a88f95bfec9d2,2,assistant,cpp,1,0,1,0,45,2,44.44
7079e533f72878a8862a88f95bfec9d2,3,assistant,cpp,0,0,1,0,12,1,83.33
7079e533f72878a8862a88f95bfec9d2,4,assistant,cpp,1,0,1,0,52,2,38.46
7079e533f72878a8862a88f95bfec9d2,5,assistant,cpp,1,0,1,0,51,2,39.22
7079e533f72878a8862a88f95bfec9d2,6,assistant,cpp,1,0,2,0,50,3,60.0
7081a639ad46ea7ffc17dbf1d5f74d11,1,assistant,cpp,1,0,0,0,28,1,35.71
7081a639ad46ea7ffc17dbf1d5f74d11,2,assistant,cpp,1,0,0,0,29,1,34.48
70936ef3c657a6772322a88da30e374a,1,assistant,cpp,1,0,2,0,90,3,33.33
70936ef3c657a6772322a88da30e374a,2,assistant,cpp,0,0,0,0,4,0,0.0
70936ef3c657a6772322a88da30e374a,3,assistant,cpp,0,0,0,0,9,0,0.0
70936ef3c657a6772322a88da30e374a,4,assistant,cpp,0,0,0,0,2,0,0.0
70936ef3c657a6772322a88da30e374a,5,assistant,cpp,0,0,0,0,16,0,0.0
70936ef3c657a6772322a88da30e374a,6,assistant,cpp,0,0,0,0,26,0,0.0
70936ef3c657a6772322a88da30e374a,7,assistant,cpp,0,0,0,0,13,0,0.0
70936ef3c657a6772322a88da30e374a,8,assistant,cpp,0,0,0,0,2,0,0.0
70936ef3c657a6772322a88da30e374a,9,assistant,cpp,0,0,0,0,2,0,0.0
70936ef3c657a6772322a88da30e374a,10,assistant,cpp,0,0,1,0,12,1,83.33
70936ef3c657a6772322a88da30e374a,11,assistant,cpp,0,0,0,0,21,0,0.0
70936ef3c657a6772322a88da30e374a,12,assistant,cpp,0,0,0,0,21,0,0.0
70936ef3c657a6772322a88da30e374a,13,assistant,cpp,0,0,0,0,2,0,0.0
70936ef3c657a6772322a88da30e374a,14,assistant,cpp,0,0,0,0,4,0,0.0
70936ef3c657a6772322a88da30e374a,15,assistant,cpp,0,0,0,1,22,1,45.45
70936ef3c657a6772322a88da30e374a,16,assistant,cpp,0,0,0,0,17,0,0.0
70936ef3c657a6772322a88da30e374a,17,assistant,cpp,0,0,0,0,4,0,0.0
70936ef3c657a6772322a88da30e374a,18,assistant,cpp,0,0,0,0,16,0,0.0
70936ef3c657a6772322a88da30e374a,19,assistant,cpp,0,0,0,0,37,0,0.0
70936ef3c657a6772322a88da30e374a,20,assistant,cpp,0,0,0,0,16,0,0.0
70936ef3c657a6772322a88da30e374a,21,assistant,cpp,0,0,0,0,8,0,0.0
70af5b4bfaab113754f0ac75d31f04de,1,assistant,cpp,1,0,1,0,65,2,30.77
70af5b4bfaab113754f0ac75d31f04de,2,assistant,cpp,1,0,0,0,109,1,9.17
70af5b4bfaab113754f0ac75d31f04de,3,assistant,cpp,1,1,0,0,106,2,18.87
70c7a56043acc61a17458e645c2846fd,1,assistant,cpp,0,0,0,0,20,0,0.0
70c7a56043acc61a17458e645c2846fd,2,assistant,cpp,0,0,0,0,24,0,0.0
70c7a56043acc61a17458e645c2846fd,3,assistant,cpp,1,0,0,0,4,1,250.0
70c7a56043acc61a17458e645c2846fd,4,assistant,cpp,0,0,0,0,17,0,0.0
70c7a56043acc61a17458e645c2846fd,5,assistant,cpp,0,0,0,0,25,0,0.0
70c7a56043acc61a17458e645c2846fd,6,assistant,cpp,0,0,0,0,23,0,0.0
70c7a56043acc61a17458e645c2846fd,7,assistant,cpp,0,0,0,0,7,0,0.0
70ef2c0a34404ce06990757fe1189214,1,assistant,cpp,0,0,0,0,2,0,0.0
70ef2c0a34404ce06990757fe1189214,2,assistant,cpp,0,0,0,0,6,0,0.0
710925387298e176baa29856f1273763,1,assistant,cpp,0,0,0,0,13,0,0.0
710925387298e176baa29856f1273763,2,assistant,cpp,0,0,0,1,21,1,47.62
710925387298e176baa29856f1273763,3,assistant,cpp,0,0,0,1,21,1,47.62
710925387298e176baa29856f1273763,4,assistant,cpp,0,0,0,1,38,1,26.32
710925387298e176baa29856f1273763,5,undefined,undefined,1,0,0,0,0,1,0
71169aaddb55349d88948f09c32425be,1,assistant,cpp,1,0,1,0,65,2,30.77
71169aaddb55349d88948f09c32425be,2,assistant,cpp,1,0,2,0,43,3,69.77
71169aaddb55349d88948f09c32425be,3,assistant,cpp,1,0,1,0,47,2,42.55
71169aaddb55349d88948f09c32425be,4,assistant,cpp,1,0,2,0,46,3,65.22
71169aaddb55349d88948f09c32425be,5,assistant,cpp,1,0,1,0,67,2,29.85
71169aaddb55349d88948f09c32425be,6,assistant,cpp,1,0,1,0,65,2,30.77
713e0e6d72cc3722836d6430bb9c2217,1,assistant,cpp,0,0,0,0,3,0,0.0
713e0e6d72cc3722836d6430bb9c2217,2,assistant,cpp,0,0,0,0,40,0,0.0
713e0e6d72cc3722836d6430bb9c2217,3,assistant,cpp,1,0,0,0,46,1,21.74
713e0e6d72cc3722836d6430bb9c2217,4,undefined,undefined,1,0,0,0,0,1,0
71a8424c66bc0dcd4f0844f1d7be4282,1,assistant,cpp,0,0,0,0,49,0,0.0
71a8424c66bc0dcd4f0844f1d7be4282,2,assistant,cpp,0,0,0,0,54,0,0.0
71a8424c66bc0dcd4f0844f1d7be4282,3,undefined,undefined,1,0,0,0,0,1,0
71a8424c66bc0dcd4f0844f1d7be4282,4,undefined,undefined,1,0,0,0,0,1,0
71dfc4f09741df787a25326b5d02dc8a,1,assistant,cpp,0,0,0,0,18,0,0.0
71dfc4f09741df787a25326b5d02dc8a,2,assistant,cpp,0,0,1,0,16,1,62.5
71dfc4f09741df787a25326b5d02dc8a,3,assistant,cpp,0,0,1,0,2,1,500.0
71dfc4f09741df787a25326b5d02dc8a,4,assistant,cpp,1,0,0,0,16,1,62.5
71dfc4f09741df787a25326b5d02dc8a,5,assistant,cpp,0,0,1,0,18,1,55.56
71dfc4f09741df787a25326b5d02dc8a,6,assistant,cpp,0,0,1,0,58,1,17.24
71dfc4f09741df787a25326b5d02dc8a,7,assistant,cpp,1,0,2,0,8,3,375.0
71dfc4f09741df787a25326b5d02dc8a,8,assistant,cpp,0,0,0,0,29,0,0.0
71dfc4f09741df787a25326b5d02dc8a,9,assistant,cpp,0,0,0,0,26,0,0.0
71dfc4f09741df787a25326b5d02dc8a,10,assistant,cpp,1,0,0,0,34,1,29.41
71dfc4f09741df787a25326b5d02dc8a,11,assistant,cpp,1,0,1,0,69,2,28.99
71dfc4f09741df787a25326b5d02dc8a,12,assistant,cpp,1,0,1,0,66,2,30.3
71dfc4f09741df787a25326b5d02dc8a,13,assistant,cpp,1,0,3,0,19,4,210.53
71dfc4f09741df787a25326b5d02dc8a,14,assistant,cpp,1,0,3,0,19,4,210.53
71dfc4f09741df787a25326b5d02dc8a,15,assistant,cpp,0,0,1,0,19,1,52.63
71dfc4f09741df787a25326b5d02dc8a,16,assistant,cpp,0,0,1,0,9,1,111.11
71dfc4f09741df787a25326b5d02dc8a,17,assistant,cpp,0,0,1,0,24,1,41.67
71dfc4f09741df787a25326b5d02dc8a,18,assistant,cpp,0,0,0,0,25,0,0.0
71dfc4f09741df787a25326b5d02dc8a,19,assistant,cpp,0,0,0,0,52,0,0.0
71dfc4f09741df787a25326b5d02dc8a,20,assistant,cpp,0,0,1,0,21,1,47.62
71dfc4f09741df787a25326b5d02dc8a,23,undefined,undefined,0,0,1,0,0,1,0
71dfc4f09741df787a25326b5d02dc8a,24,undefined,undefined,0,0,1,0,0,1,0
71dfc4f09741df787a25326b5d02dc8a,25,undefined,undefined,1,0,3,0,0,4,0
71dfc4f09741df787a25326b5d02dc8a,26,undefined,undefined,0,0,1,0,0,1,0
71f0a4cb62e45424e4726cdf7642e287,1,assistant,cpp,0,0,0,0,5,0,0.0
71f0a4cb62e45424e4726cdf7642e287,2,assistant,cpp,0,0,0,0,5,0,0.0
71f0a4cb62e45424e4726cdf7642e287,3,assistant,cpp,1,0,0,0,11,1,90.91
71f0a4cb62e45424e4726cdf7642e287,4,assistant,cpp,0,0,0,0,2,0,0.0
71f0a4cb62e45424e4726cdf7642e287,5,assistant,cpp,0,0,0,0,9,0,0.0
71f0a4cb62e45424e4726cdf7642e287,6,assistant,cpp,0,0,0,0,7,0,0.0
71f0a4cb62e45424e4726cdf7642e287,7,assistant,cpp,0,0,0,0,12,0,0.0
725141df81e889116d3c0b6498c2d0ce,1,assistant,cpp,0,0,0,0,12,0,0.0
725141df81e889116d3c0b6498c2d0ce,2,assistant,cpp,1,0,0,0,12,1,83.33
725141df81e889116d3c0b6498c2d0ce,3,assistant,cpp,1,0,0,0,48,1,20.83
725141df81e889116d3c0b6498c2d0ce,5,undefined,undefined,1,0,0,0,0,1,0
7288fdee54bebe197fa8992b5dce9ab0,1,assistant,cpp,0,0,0,0,16,0,0.0
7288fdee54bebe197fa8992b5dce9ab0,2,assistant,cpp,0,0,0,0,13,0,0.0
7288fdee54bebe197fa8992b5dce9ab0,3,assistant,cpp,0,0,0,0,20,0,0.0
7288fdee54bebe197fa8992b5dce9ab0,5,undefined,undefined,1,0,0,0,0,1,0
7288fdee54bebe197fa8992b5dce9ab0,6,undefined,undefined,1,0,0,0,0,1,0
7288fdee54bebe197fa8992b5dce9ab0,7,undefined,undefined,1,0,0,0,0,1,0
728f9021854d1cf45aba48e702a5412e,1,assistant,cpp,0,0,0,0,18,0,0.0
728f9021854d1cf45aba48e702a5412e,2,assistant,cpp,1,0,1,0,9,2,222.22
728f9021854d1cf45aba48e702a5412e,4,undefined,undefined,1,0,0,0,0,1,0
72b91f07aa63207286dd70546272cef6,1,assistant,cpp,1,0,0,0,50,1,20.0
72b91f07aa63207286dd70546272cef6,2,assistant,cpp,1,0,0,0,56,1,17.86
72b91f07aa63207286dd70546272cef6,3,assistant,cpp,1,0,0,0,44,1,22.73
72b91f07aa63207286dd70546272cef6,4,assistant,cpp,1,0,0,0,55,1,18.18
72b91f07aa63207286dd70546272cef6,5,assistant,cpp,1,0,0,0,63,1,15.87
72b91f07aa63207286dd70546272cef6,6,assistant,cpp,1,0,0,0,63,1,15.87
72b91f07aa63207286dd70546272cef6,7,assistant,cpp,1,0,0,0,68,1,14.71
72fdc16def51631284e2166ca63663cb,1,assistant,cpp,1,0,0,0,3,1,333.33
72fdc16def51631284e2166ca63663cb,2,assistant,cpp,0,0,0,0,3,0,0.0
72fdc16def51631284e2166ca63663cb,3,undefined,undefined,1,0,0,0,0,1,0
7306d278447ef46ab7531c46a97a70e4,1,assistant,cpp,1,0,1,0,31,2,64.52
7306d278447ef46ab7531c46a97a70e4,2,assistant,cpp,0,0,0,0,5,0,0.0
7306d278447ef46ab7531c46a97a70e4,3,assistant,cpp,0,0,0,0,42,0,0.0
7306d278447ef46ab7531c46a97a70e4,4,undefined,undefined,1,0,1,0,0,2,0
