language,conversation_id,turn,issue_count
python,b1ac3ea82e8247486a00bf6ec473d5ae,3,3
python,2ec27c0b4d099e1e4eeedbf89af014a6,1,8
python,2ec27c0b4d099e1e4eeedbf89af014a6,2,5
python,aaa162ca93bda088b2daf73bbffc9aee,1,3
python,aaa162ca93bda088b2daf73bbffc9aee,2,7
python,aaa162ca93bda088b2daf73bbffc9aee,3,4
python,aaa162ca93bda088b2daf73bbffc9aee,4,1
python,aaa162ca93bda088b2daf73bbffc9aee,5,4
python,aaa162ca93bda088b2daf73bbffc9aee,6,11
python,99a2da8d501383464ea8656697a473be,1,1
python,99a2da8d501383464ea8656697a473be,2,2
python,b2afeb5791a0d02a3e1a6e46aad77c8f,1,4
python,b2afeb5791a0d02a3e1a6e46aad77c8f,2,3
python,52f10e52da4d0e169d865bfaec9f5781,1,1
python,52f10e52da4d0e169d865bfaec9f5781,2,1
python,846439838228be96232f67c3e9bd15e1,1,3
python,846439838228be96232f67c3e9bd15e1,2,2
python,846439838228be96232f67c3e9bd15e1,3,1
python,a803760c834f9a15ee9bce80d6fb5377,1,5
python,a803760c834f9a15ee9bce80d6fb5377,2,3
python,a803760c834f9a15ee9bce80d6fb5377,3,2
python,a803760c834f9a15ee9bce80d6fb5377,4,9
python,a803760c834f9a15ee9bce80d6fb5377,5,9
python,b9b861be5b7a7a21523bc4521a5baa7e,1,3
python,b9b861be5b7a7a21523bc4521a5baa7e,2,2
python,b9b861be5b7a7a21523bc4521a5baa7e,3,4
python,b9b861be5b7a7a21523bc4521a5baa7e,4,4
python,b9b861be5b7a7a21523bc4521a5baa7e,5,7
python,b9b861be5b7a7a21523bc4521a5baa7e,6,1
python,a194f9af54b7727cd6f7a624305b9ca7,1,1
python,b88bdba39b8d4f283d8f4c7ba79db2c0,1,4
python,b88bdba39b8d4f283d8f4c7ba79db2c0,2,5
python,b88bdba39b8d4f283d8f4c7ba79db2c0,3,4
python,b88bdba39b8d4f283d8f4c7ba79db2c0,4,1
python,e139fe82cd546be94f7b80745f5a216b,1,8
python,e139fe82cd546be94f7b80745f5a216b,2,6
python,e139fe82cd546be94f7b80745f5a216b,3,5
python,e1e1d2d73f2ba9be986f152f4f863b05,1,7
python,e1e1d2d73f2ba9be986f152f4f863b05,2,9
python,e1e1d2d73f2ba9be986f152f4f863b05,3,1
python,e1e1d2d73f2ba9be986f152f4f863b05,4,1
python,e1e1d2d73f2ba9be986f152f4f863b05,5,6
python,e1e1d2d73f2ba9be986f152f4f863b05,6,2
python,135fd05deb4322ea2f46ebef1f4bb168,1,4
python,135fd05deb4322ea2f46ebef1f4bb168,2,4
python,135fd05deb4322ea2f46ebef1f4bb168,3,5
python,8ed0f65150d1e8303306da1d58ddb756,1,3
python,8ed0f65150d1e8303306da1d58ddb756,2,3
python,8ed0f65150d1e8303306da1d58ddb756,3,4
python,8ed0f65150d1e8303306da1d58ddb756,4,3
python,8ed0f65150d1e8303306da1d58ddb756,5,3
python,8ed0f65150d1e8303306da1d58ddb756,6,3
python,b22c7008c815851319a93f28656aad43,1,4
python,98d00ad5a6c987302f7238a46f9abc08,1,4
python,98d00ad5a6c987302f7238a46f9abc08,2,2
python,07214818b964927281d537d1d3affee4,1,4
python,07214818b964927281d537d1d3affee4,2,5
python,07214818b964927281d537d1d3affee4,3,6
python,07214818b964927281d537d1d3affee4,4,5
python,07214818b964927281d537d1d3affee4,5,5
python,07214818b964927281d537d1d3affee4,6,6
python,625de5e0f4d729d52c1d6d0ec2bfd1d8,1,3
python,625de5e0f4d729d52c1d6d0ec2bfd1d8,2,3
python,07f96b261d84e212017804e17f9311fe,1,4
python,07f96b261d84e212017804e17f9311fe,2,5
python,0fcc6f19cb275406906e20e04dd029b1,1,4
python,0fcc6f19cb275406906e20e04dd029b1,2,3
python,0fcc6f19cb275406906e20e04dd029b1,3,3
python,0fcc6f19cb275406906e20e04dd029b1,4,5
python,0fcc6f19cb275406906e20e04dd029b1,5,3
python,0fcc6f19cb275406906e20e04dd029b1,6,2
python,b8db7bdf83655eae90d07afd0ba249b5,1,2
python,b8db7bdf83655eae90d07afd0ba249b5,2,1
python,317a234f081e54b14f3897d2ba1f4ed9,1,2
python,317a234f081e54b14f3897d2ba1f4ed9,2,3
python,317a234f081e54b14f3897d2ba1f4ed9,3,3
python,10259183cac8d3b63f06ead24ecfbbb6,1,3
python,65b7bdb6ea3a9be9e2001e855997884a,1,3
python,65b7bdb6ea3a9be9e2001e855997884a,2,3
python,65b7bdb6ea3a9be9e2001e855997884a,3,6
python,65b7bdb6ea3a9be9e2001e855997884a,4,5
python,65b7bdb6ea3a9be9e2001e855997884a,5,2
python,65b7bdb6ea3a9be9e2001e855997884a,6,5
python,efdde49ee7f567f9ed84028622ca9b44,1,4
python,efdde49ee7f567f9ed84028622ca9b44,2,2
python,efdde49ee7f567f9ed84028622ca9b44,3,2
python,efdde49ee7f567f9ed84028622ca9b44,4,2
python,efdde49ee7f567f9ed84028622ca9b44,5,2
python,efdde49ee7f567f9ed84028622ca9b44,6,2
python,12d102c685d00274321a4e6ea9f2da66,1,1
python,12d102c685d00274321a4e6ea9f2da66,2,1
python,12d102c685d00274321a4e6ea9f2da66,3,3
python,ae837a9cffa2931f6227317f7f0b64f7,1,9
python,ae837a9cffa2931f6227317f7f0b64f7,2,9
python,ae837a9cffa2931f6227317f7f0b64f7,3,9
python,c76bb4ab820dc340b958823a3dc2ffce,1,5
python,c76bb4ab820dc340b958823a3dc2ffce,2,2
python,c76bb4ab820dc340b958823a3dc2ffce,3,2
python,29987b9c2b7e9e88f277bc2f266897e6,1,3
python,29987b9c2b7e9e88f277bc2f266897e6,2,3
python,635a71884db83de7d053784a703503e8,1,1
python,635a71884db83de7d053784a703503e8,2,3
python,635a71884db83de7d053784a703503e8,3,2
python,635a71884db83de7d053784a703503e8,4,7
python,635a71884db83de7d053784a703503e8,5,7
python,d86ba61c8a03435405bc2ff666221821,1,5
python,d86ba61c8a03435405bc2ff666221821,2,3
python,d86ba61c8a03435405bc2ff666221821,3,10
python,d86ba61c8a03435405bc2ff666221821,4,3
python,d86ba61c8a03435405bc2ff666221821,5,3
python,7eb38afe9e92a62415ce86340af0adc0,1,1
python,7eb38afe9e92a62415ce86340af0adc0,2,1
python,7eb38afe9e92a62415ce86340af0adc0,3,3
python,7eb38afe9e92a62415ce86340af0adc0,4,4
python,7a38d6f5be3ad857627afea30e908a51,1,1
python,7a38d6f5be3ad857627afea30e908a51,2,3
python,7a38d6f5be3ad857627afea30e908a51,3,2
python,7a38d6f5be3ad857627afea30e908a51,4,3
python,7a38d6f5be3ad857627afea30e908a51,5,5
python,a103198ce81c47da820438061cfa16c7,1,1
python,a103198ce81c47da820438061cfa16c7,2,1
python,a103198ce81c47da820438061cfa16c7,3,2
python,a103198ce81c47da820438061cfa16c7,4,3
python,bd1296c3cbad8d2e6d4a4505c7c68ba3,1,4
python,bd1296c3cbad8d2e6d4a4505c7c68ba3,2,4
python,bd1296c3cbad8d2e6d4a4505c7c68ba3,3,4
python,935b73ce6f686596e8dab0bbaa6f3cbd,1,2
python,935b73ce6f686596e8dab0bbaa6f3cbd,2,2
python,935b73ce6f686596e8dab0bbaa6f3cbd,3,3
python,935b73ce6f686596e8dab0bbaa6f3cbd,4,2
python,935b73ce6f686596e8dab0bbaa6f3cbd,5,4
python,935b73ce6f686596e8dab0bbaa6f3cbd,6,3
python,aaae9953f56120004263cb500974c404,1,5
python,aaae9953f56120004263cb500974c404,2,5
python,aaae9953f56120004263cb500974c404,3,1
python,ca836bf37dfc707b209eee478130bb71,1,3
python,ca836bf37dfc707b209eee478130bb71,2,3
python,ca836bf37dfc707b209eee478130bb71,3,3
python,ca836bf37dfc707b209eee478130bb71,4,3
python,24cb5aff77fe31f63ef97ec462dcebfa,1,1
python,24cb5aff77fe31f63ef97ec462dcebfa,2,2
python,24cb5aff77fe31f63ef97ec462dcebfa,3,1
python,9b2dc3473f3271f34b7aa620c2fc8bec,1,2
python,9b2dc3473f3271f34b7aa620c2fc8bec,2,2
python,9b2dc3473f3271f34b7aa620c2fc8bec,3,3
python,5017fef83fbcd449e08fe4a6b7e9b113,1,5
python,5017fef83fbcd449e08fe4a6b7e9b113,2,4
python,5017fef83fbcd449e08fe4a6b7e9b113,3,8
python,5017fef83fbcd449e08fe4a6b7e9b113,4,7
python,8f19d3a8afe4a907fa72f9e56cafdd84,1,1
python,8f19d3a8afe4a907fa72f9e56cafdd84,2,1
python,848d8db343a7c01e7131ecca44aeccb7,1,1
python,848d8db343a7c01e7131ecca44aeccb7,2,4
python,848d8db343a7c01e7131ecca44aeccb7,3,2
python,848d8db343a7c01e7131ecca44aeccb7,4,2
python,76ab637790f8ea64fb8a92ea9b66ad62,1,2
python,76ab637790f8ea64fb8a92ea9b66ad62,2,1
python,76ab637790f8ea64fb8a92ea9b66ad62,3,1
python,76ab637790f8ea64fb8a92ea9b66ad62,4,1
python,0281202f6182a538282579182db414d6,1,1
python,0281202f6182a538282579182db414d6,2,4
python,0281202f6182a538282579182db414d6,3,4
python,0281202f6182a538282579182db414d6,4,1
python,0281202f6182a538282579182db414d6,5,1
python,0281202f6182a538282579182db414d6,6,1
python,f0395399d7457af045b40486bf41fd2f,1,4
python,f0395399d7457af045b40486bf41fd2f,2,1
python,f0395399d7457af045b40486bf41fd2f,3,2
python,f0395399d7457af045b40486bf41fd2f,4,1
python,f0395399d7457af045b40486bf41fd2f,5,3
python,53636b275a01b844d3cb3c10bf144e1e,1,2
python,53636b275a01b844d3cb3c10bf144e1e,2,5
python,67aed676a345733f928395c18ce91e14,1,1
python,38b7c419819e8b4579c489989315be49,1,7
python,38b7c419819e8b4579c489989315be49,2,3
python,38b7c419819e8b4579c489989315be49,3,3
python,29bfb4036b1462d857356eb5879a35bc,1,1
python,13626391204a8b1a0deb458c9e641f08,1,3
python,13626391204a8b1a0deb458c9e641f08,2,1
python,f292806ceabcb8c250350e0b8c04c4b1,1,13
python,f292806ceabcb8c250350e0b8c04c4b1,2,13
python,4a380e8e577f63a5679e7b17af2b7e96,1,12
python,4a380e8e577f63a5679e7b17af2b7e96,2,10
python,be379e26172c474ed078f44ec106da7f,1,1
python,be379e26172c474ed078f44ec106da7f,2,1
python,be379e26172c474ed078f44ec106da7f,3,1
python,be379e26172c474ed078f44ec106da7f,4,1
python,be379e26172c474ed078f44ec106da7f,5,2
python,be379e26172c474ed078f44ec106da7f,6,2
python,e3a2f7a56344e646aa0afa0bfec17abe,1,6
python,e3a2f7a56344e646aa0afa0bfec17abe,2,3
python,fb101688ccc032e6a7f00e542ca90ad5,1,4
python,fb101688ccc032e6a7f00e542ca90ad5,2,5
python,fb101688ccc032e6a7f00e542ca90ad5,3,3
python,fb101688ccc032e6a7f00e542ca90ad5,4,4
python,9d903c3573390377e1d49d98b86244eb,1,2
python,9d903c3573390377e1d49d98b86244eb,2,3
python,9d903c3573390377e1d49d98b86244eb,3,3
python,9d903c3573390377e1d49d98b86244eb,4,3
python,9d903c3573390377e1d49d98b86244eb,5,2
python,9d903c3573390377e1d49d98b86244eb,6,2
python,d17c20daa25578ee8d23f224e29e5d36,1,4
python,d17c20daa25578ee8d23f224e29e5d36,2,4
python,d17c20daa25578ee8d23f224e29e5d36,3,3
python,d17c20daa25578ee8d23f224e29e5d36,4,2
python,bc0f533c85344efa0c3837429fb43174,1,9
python,bc0f533c85344efa0c3837429fb43174,2,6
python,cdfb0548169369c2590d2a51363dbaaa,1,2
python,cdfb0548169369c2590d2a51363dbaaa,2,8
python,cdfb0548169369c2590d2a51363dbaaa,3,8
python,095b3dbd5ce242cb4f7874b1a0e05b81,1,3
python,095b3dbd5ce242cb4f7874b1a0e05b81,2,3
python,095b3dbd5ce242cb4f7874b1a0e05b81,3,3
python,095b3dbd5ce242cb4f7874b1a0e05b81,4,2
python,095b3dbd5ce242cb4f7874b1a0e05b81,5,2
python,095b3dbd5ce242cb4f7874b1a0e05b81,6,2
python,f3df0ce66f367359bb97567448cc6408,1,2
python,f3df0ce66f367359bb97567448cc6408,2,5
python,c9213fe2191838611a70782ded9be9d5,1,1
python,c9213fe2191838611a70782ded9be9d5,2,2
python,aa6a70edb5bb0aab3aec01c9b664612d,1,9
python,aa6a70edb5bb0aab3aec01c9b664612d,2,8
python,aa6a70edb5bb0aab3aec01c9b664612d,3,3
python,9a31add07217843f0871cc73faecb418,1,2
python,9a31add07217843f0871cc73faecb418,2,4
python,9a31add07217843f0871cc73faecb418,3,2
python,430e8b2a2b875bcbddf0224305636f35,1,3
python,430e8b2a2b875bcbddf0224305636f35,2,6
python,ac5eecd419b7fb6a82e1df65503d495b,1,2
python,ac5eecd419b7fb6a82e1df65503d495b,2,3
python,ac5eecd419b7fb6a82e1df65503d495b,3,3
python,33ca44b5d2b9a9af252822c1e4c92cac,1,2
python,33ca44b5d2b9a9af252822c1e4c92cac,2,2
python,58670409995318c6260e40aa1f39b262,1,3
python,58670409995318c6260e40aa1f39b262,2,1
python,58670409995318c6260e40aa1f39b262,3,1
python,58670409995318c6260e40aa1f39b262,4,2
python,58670409995318c6260e40aa1f39b262,5,1
python,b079d634d6e37cb62e634e61b971c708,1,9
python,b079d634d6e37cb62e634e61b971c708,2,9
python,b079d634d6e37cb62e634e61b971c708,3,2
python,b079d634d6e37cb62e634e61b971c708,4,2
python,725da4e48f079b137be2a0070f320dd5,1,4
python,725da4e48f079b137be2a0070f320dd5,2,2
python,725da4e48f079b137be2a0070f320dd5,3,2
python,659655a8ca8da7e43902900e6f59c635,1,5
python,659655a8ca8da7e43902900e6f59c635,2,5
python,659655a8ca8da7e43902900e6f59c635,3,2
python,659655a8ca8da7e43902900e6f59c635,4,2
python,659655a8ca8da7e43902900e6f59c635,5,5
python,a6a96e9d1000b5a417d0e9bb51bc7567,1,2
python,a6a96e9d1000b5a417d0e9bb51bc7567,2,4
python,a6a96e9d1000b5a417d0e9bb51bc7567,3,2
python,3d75ee471817914ee4932e8987c2512b,1,3
python,3d75ee471817914ee4932e8987c2512b,2,9
python,3d75ee471817914ee4932e8987c2512b,3,11
python,3d75ee471817914ee4932e8987c2512b,4,8
python,3d75ee471817914ee4932e8987c2512b,5,8
python,3d75ee471817914ee4932e8987c2512b,6,11
python,2bcfed03f2de70af287c7a9d12b24475,1,3
python,2bcfed03f2de70af287c7a9d12b24475,2,1
python,a3602853b0c3efcb44df417ca7dfc71d,1,2
python,a3602853b0c3efcb44df417ca7dfc71d,2,3
python,1fc085166b551bd3d455a88212baea4e,1,4
python,1fc085166b551bd3d455a88212baea4e,2,3
python,cbaacc4bdf9992c45f060565d25c4206,1,8
python,cbaacc4bdf9992c45f060565d25c4206,2,2
python,cbaacc4bdf9992c45f060565d25c4206,3,8
python,cbaacc4bdf9992c45f060565d25c4206,4,8
python,cbaacc4bdf9992c45f060565d25c4206,5,8
python,cbaacc4bdf9992c45f060565d25c4206,6,9
python,3fe633eb579262433652fc7656af6dc8,1,2
python,3fe633eb579262433652fc7656af6dc8,2,3
python,5a81ad75fb8b940d3b2beacbe806fc44,1,1
python,5a81ad75fb8b940d3b2beacbe806fc44,2,1
python,9c259bb3da4498b61eba2f8435a11278,1,3
python,9c259bb3da4498b61eba2f8435a11278,2,1
python,724670f48f062b890fcbcf911dca801f,1,5
python,724670f48f062b890fcbcf911dca801f,2,4
python,ab0838afd617a46b15362becbe82ddcf,1,2
python,ab0838afd617a46b15362becbe82ddcf,2,3
python,ab0838afd617a46b15362becbe82ddcf,3,3
python,ab0838afd617a46b15362becbe82ddcf,4,2
python,ab0838afd617a46b15362becbe82ddcf,5,3
python,74776e1ba892d661508e219a6b7ae7c8,1,2
python,74776e1ba892d661508e219a6b7ae7c8,2,2
python,bd219d591403f0855be8830e53f49bf6,1,1
python,bd219d591403f0855be8830e53f49bf6,2,5
python,0fa19bbe87cdb0ced6ff4902482b338b,1,3
python,0fa19bbe87cdb0ced6ff4902482b338b,2,7
python,0fa19bbe87cdb0ced6ff4902482b338b,3,8
python,0fa19bbe87cdb0ced6ff4902482b338b,4,7
python,0fa19bbe87cdb0ced6ff4902482b338b,5,5
python,0fa19bbe87cdb0ced6ff4902482b338b,6,3
python,7f6a83c8c98cd377639c53fd67c6f55e,1,4
python,7f6a83c8c98cd377639c53fd67c6f55e,2,5
python,7f6a83c8c98cd377639c53fd67c6f55e,3,3
python,7f6a83c8c98cd377639c53fd67c6f55e,4,6
python,ed69e53ac472234abbf8dbf3bba80dc9,1,3
python,ed69e53ac472234abbf8dbf3bba80dc9,2,5
python,e9990584427d64f953127d557f18aa51,1,12
python,e9990584427d64f953127d557f18aa51,2,5
python,e9990584427d64f953127d557f18aa51,3,1
python,e9990584427d64f953127d557f18aa51,4,9
python,79c8f50fa9bb1f7a0db9fbcb5582b785,1,5
python,57fe6249ed72790485402fc3a8a664eb,1,3
python,57fe6249ed72790485402fc3a8a664eb,2,2
python,57fe6249ed72790485402fc3a8a664eb,3,4
python,57fe6249ed72790485402fc3a8a664eb,4,6
python,d886cae6ab4bbeea5cd25b82e522f57a,1,6
python,d886cae6ab4bbeea5cd25b82e522f57a,2,6
python,d886cae6ab4bbeea5cd25b82e522f57a,3,7
python,206e039ad5f96eb60a9f8ce7c4944e60,1,1
python,206e039ad5f96eb60a9f8ce7c4944e60,2,4
python,206e039ad5f96eb60a9f8ce7c4944e60,3,5
python,e93c10cce654c08f7c9040f547cc053f,1,5
python,e93c10cce654c08f7c9040f547cc053f,2,6
python,b9fbb4a84bbcb7e8691524e44b955dee,1,2
python,e4f740676b88d39e20d8dfa3984163f8,1,6
python,e4f740676b88d39e20d8dfa3984163f8,2,8
python,e4f740676b88d39e20d8dfa3984163f8,3,4
python,e4f740676b88d39e20d8dfa3984163f8,4,7
python,1997a27c0f2933a9ecb7999df02672d4,1,2
python,1997a27c0f2933a9ecb7999df02672d4,2,3
python,d2d476cc590690c49250c3fb00bb1b2a,1,7
python,d2d476cc590690c49250c3fb00bb1b2a,2,6
python,3eeee356e6775c3ed39abd64a6579b61,1,8
python,3eeee356e6775c3ed39abd64a6579b61,2,9
python,3eeee356e6775c3ed39abd64a6579b61,3,7
python,040b8318b08adff3aa3cc730290ed3cf,1,9
python,040b8318b08adff3aa3cc730290ed3cf,2,1
python,17cc82ca4be8442acfee214c34932bd7,1,4
python,17cc82ca4be8442acfee214c34932bd7,2,10
python,76b44aec4042ed7943fbf3f5ce1ca703,1,6
python,76b44aec4042ed7943fbf3f5ce1ca703,2,6
python,7be44906fa5780d9ef7ca6add9c177fe,1,8
python,7be44906fa5780d9ef7ca6add9c177fe,2,8
python,7be44906fa5780d9ef7ca6add9c177fe,3,3
python,abad928fa1faf75d06168876b49fce5d,1,5
python,abad928fa1faf75d06168876b49fce5d,2,4
python,893a3d8e2e049ec3885a0cd593ee0d6d,1,3
python,893a3d8e2e049ec3885a0cd593ee0d6d,2,3
python,893a3d8e2e049ec3885a0cd593ee0d6d,3,3
python,893a3d8e2e049ec3885a0cd593ee0d6d,4,3
python,893a3d8e2e049ec3885a0cd593ee0d6d,5,3
python,63742484105be1719ce85f82e4367513,1,2
python,63742484105be1719ce85f82e4367513,2,3
python,63742484105be1719ce85f82e4367513,3,1
python,63742484105be1719ce85f82e4367513,4,3
python,63742484105be1719ce85f82e4367513,5,3
python,63742484105be1719ce85f82e4367513,6,3
python,7562d23a49ae8f18e42e1ba5d412d90e,1,6
python,7562d23a49ae8f18e42e1ba5d412d90e,2,6
python,7562d23a49ae8f18e42e1ba5d412d90e,3,7
python,7562d23a49ae8f18e42e1ba5d412d90e,4,7
python,7562d23a49ae8f18e42e1ba5d412d90e,5,5
python,7562d23a49ae8f18e42e1ba5d412d90e,6,8
python,c066f41f9ec590d2158f5500c114dd53,1,3
python,c066f41f9ec590d2158f5500c114dd53,2,5
python,1b44a00c1eb09d86e4492262921a8b9c,1,5
python,1b44a00c1eb09d86e4492262921a8b9c,2,4
python,c74cf307888b6fef46a9311b607bf711,1,2
python,c74cf307888b6fef46a9311b607bf711,2,2
python,00ad80b05bc6f4f434b123ea8a62af06,1,4
python,00ad80b05bc6f4f434b123ea8a62af06,2,6
python,46ad016522323325eb23bd1291fdcddd,1,5
python,46ad016522323325eb23bd1291fdcddd,2,8
python,46ad016522323325eb23bd1291fdcddd,3,1
python,46ad016522323325eb23bd1291fdcddd,4,2
python,46ad016522323325eb23bd1291fdcddd,5,3
python,46ad016522323325eb23bd1291fdcddd,6,1
python,2369ff9a9fbaa703daef9d23a6802779,1,9
python,2369ff9a9fbaa703daef9d23a6802779,2,7
python,d02d16bd6b97c12c971b0b587b311e61,1,1
python,d02d16bd6b97c12c971b0b587b311e61,2,5
python,d02d16bd6b97c12c971b0b587b311e61,3,6
python,d02d16bd6b97c12c971b0b587b311e61,4,1
python,d02d16bd6b97c12c971b0b587b311e61,5,7
python,d02d16bd6b97c12c971b0b587b311e61,6,8
python,9c7d5cf6be286c801bc0bdd0a0279ba6,1,8
python,9c7d5cf6be286c801bc0bdd0a0279ba6,2,7
python,1af23b62cc1bcd6e5de05883fbc9d16e,1,4
python,1af23b62cc1bcd6e5de05883fbc9d16e,2,5
python,36b5b647361cddb5b6ca2bb9c00f42f1,1,6
python,36b5b647361cddb5b6ca2bb9c00f42f1,2,5
python,07e03d3074e1f2b3deb551cac84dea98,1,2
python,421396387b9219a67aba1574783e32c6,1,6
python,421396387b9219a67aba1574783e32c6,2,5
python,ad8bbafc3a3a26b5570b342c1945a639,1,7
python,ad8bbafc3a3a26b5570b342c1945a639,2,7
python,4be0b5d183371bb022cc8a010d2c4b84,1,2
python,4be0b5d183371bb022cc8a010d2c4b84,2,2
python,4be0b5d183371bb022cc8a010d2c4b84,3,3
python,4be0b5d183371bb022cc8a010d2c4b84,4,4
python,4be0b5d183371bb022cc8a010d2c4b84,5,4
python,bbf60a68970af8e4b0481cea58b6f5ab,1,1
python,bbf60a68970af8e4b0481cea58b6f5ab,2,2
python,bbf60a68970af8e4b0481cea58b6f5ab,3,2
python,bbf60a68970af8e4b0481cea58b6f5ab,4,2
python,bbf60a68970af8e4b0481cea58b6f5ab,5,3
python,bbf60a68970af8e4b0481cea58b6f5ab,6,2
python,4f2c00269ddeda0d327009062bccfa91,1,2
python,4f2c00269ddeda0d327009062bccfa91,2,2
python,f6c933eb7a93c47bececeeb50e6e3639,1,2
python,f6c933eb7a93c47bececeeb50e6e3639,2,2
python,f6c933eb7a93c47bececeeb50e6e3639,3,7
python,f6c933eb7a93c47bececeeb50e6e3639,4,3
python,f6c933eb7a93c47bececeeb50e6e3639,5,3
python,dea863c2d945593be4e946d9d8822558,1,2
python,dea863c2d945593be4e946d9d8822558,2,2
python,fb671806c5593eb5c4e1e0d50c076e7e,1,15
python,fb671806c5593eb5c4e1e0d50c076e7e,2,15
python,3720879cd0f663be7208597fe8a2d273,1,4
python,3720879cd0f663be7208597fe8a2d273,2,4
python,3720879cd0f663be7208597fe8a2d273,3,4
python,74ffe67d27e853ffcaa62716e770c651,1,2
python,74ffe67d27e853ffcaa62716e770c651,2,2
python,74ffe67d27e853ffcaa62716e770c651,3,2
python,74ffe67d27e853ffcaa62716e770c651,4,2
python,74ffe67d27e853ffcaa62716e770c651,5,2
python,74ffe67d27e853ffcaa62716e770c651,6,2
python,af6978abc3bc807014252487f1ebc17c,1,3
python,913b7f948a6b85b0d84cd55d5d96249f,1,1
python,913b7f948a6b85b0d84cd55d5d96249f,2,1
python,4798ddb5f8a203b6551cff12953b3c56,1,2
python,4798ddb5f8a203b6551cff12953b3c56,2,2
python,4798ddb5f8a203b6551cff12953b3c56,3,2
python,4798ddb5f8a203b6551cff12953b3c56,4,2
python,099fc90c47c0391fe518272952f14b67,1,1
python,099fc90c47c0391fe518272952f14b67,2,3
python,099fc90c47c0391fe518272952f14b67,3,3
python,099fc90c47c0391fe518272952f14b67,4,3
python,099fc90c47c0391fe518272952f14b67,5,5
python,099fc90c47c0391fe518272952f14b67,6,5
python,3dae5d8ada7a26e856211b26fb339421,1,5
python,3dae5d8ada7a26e856211b26fb339421,2,5
python,3dae5d8ada7a26e856211b26fb339421,3,6
python,4b950f9f880935ebed3838044bfbc7d9,1,3
python,1176245c672d1c7c64ef232e943cecb1,1,2
python,1176245c672d1c7c64ef232e943cecb1,2,2
python,51eaa8cd14366dc5cddf6b3e9a0f69fb,1,4
python,51eaa8cd14366dc5cddf6b3e9a0f69fb,2,5
python,51eaa8cd14366dc5cddf6b3e9a0f69fb,3,2
python,51eaa8cd14366dc5cddf6b3e9a0f69fb,4,2
python,ee2c439d1045ed0be22f9ba735346f29,1,3
python,ee2c439d1045ed0be22f9ba735346f29,2,5
python,e198672044bf646573d371aeb48982e5,1,1
python,e198672044bf646573d371aeb48982e5,2,1
python,e198672044bf646573d371aeb48982e5,3,3
python,e198672044bf646573d371aeb48982e5,4,2
python,e198672044bf646573d371aeb48982e5,5,2
python,e198672044bf646573d371aeb48982e5,6,2
python,8e6504c71fc1e2e39b0dc24f3d88023c,1,4
python,8e6504c71fc1e2e39b0dc24f3d88023c,2,8
python,8e6504c71fc1e2e39b0dc24f3d88023c,3,4
python,8e6504c71fc1e2e39b0dc24f3d88023c,4,3
python,813637aac2fc4c8ef98f03a7cf31d0a4,1,4
python,813637aac2fc4c8ef98f03a7cf31d0a4,2,4
python,d9b39256074365894b10f6afe06e7b77,1,2
python,14f67a48cb0a63170a6b3b4e2d4c3865,1,6
python,14f67a48cb0a63170a6b3b4e2d4c3865,2,5
python,14f67a48cb0a63170a6b3b4e2d4c3865,3,6
python,14f67a48cb0a63170a6b3b4e2d4c3865,4,6
python,14f67a48cb0a63170a6b3b4e2d4c3865,5,3
python,b0c3f7326466bed13512eb4567dd5ca4,1,2
python,b0c3f7326466bed13512eb4567dd5ca4,2,3
python,2664476ba7f6a56e6eb2e1c19216252e,1,5
python,2664476ba7f6a56e6eb2e1c19216252e,2,5
python,bd314d291cf340db50ef858aae83bf07,1,2
python,bd314d291cf340db50ef858aae83bf07,2,5
python,a2ab8931477872c20c0dc2544fb97932,1,6
python,a2ab8931477872c20c0dc2544fb97932,2,7
python,a2ab8931477872c20c0dc2544fb97932,3,7
python,a2ab8931477872c20c0dc2544fb97932,4,3
python,afcdc4c142f468aa8696851c6a3b3827,1,1
python,afcdc4c142f468aa8696851c6a3b3827,2,4
python,47760417446b15e1c2d82c4429cd3faf,1,4
python,47760417446b15e1c2d82c4429cd3faf,2,3
python,47760417446b15e1c2d82c4429cd3faf,3,3
python,a6643b2419cf9481ce207e5881569b43,1,4
python,a6643b2419cf9481ce207e5881569b43,2,4
python,a6643b2419cf9481ce207e5881569b43,3,3
python,423df75e247c6dc3fe0c7ead4bbd40e5,1,4
python,6a6fe1fa1c9a2bcc7df4f370f4636751,1,2
python,6a6fe1fa1c9a2bcc7df4f370f4636751,2,2
python,a0aa2f9ae152d851da94558017fe0f47,1,1
python,a0aa2f9ae152d851da94558017fe0f47,2,2
python,07b702a234d2a7615c396a4d55a9a422,1,1
python,d6545dfc2a210e9ff0328a5284eba4f6,1,2
python,d6545dfc2a210e9ff0328a5284eba4f6,2,2
python,d6545dfc2a210e9ff0328a5284eba4f6,3,4
python,d6545dfc2a210e9ff0328a5284eba4f6,4,4
python,a6c64ec67038b3801cc8f264d4d79943,1,6
python,c7c765c76ea6de22f612c73cc2e3b987,1,6
python,c7c765c76ea6de22f612c73cc2e3b987,2,7
python,e4d8480c88d511eb65e761bc60b55a7d,1,2
python,e4d8480c88d511eb65e761bc60b55a7d,2,2
python,e4d8480c88d511eb65e761bc60b55a7d,3,2
python,9f0a1657aecf7a28b70f97b1fd5cc3b9,1,2
python,9f0a1657aecf7a28b70f97b1fd5cc3b9,2,2
python,9f0a1657aecf7a28b70f97b1fd5cc3b9,3,2
