conversation_id,final_cluster_id,turns
893794409052522ea3eaa90a5acaf057,3,4
893a3d8e2e049ec3885a0cd593ee0d6d,1,1
893aa62ab56eeaed1a259b4a8c688b7f,4,4
893aa62ab56eeaed1a259b4a8c688b7f,11,1
893be2bb906634a043a16aad6d2092cc,6,7
893d3fd2cdce327edbe69c14880f8630,31,1
893ee4d6c7445a48e023b34f207d9fec,9,4
893f51602cfd8d9c93360b57926d31ef,43,2
89429cf204fd5dbfe0e3d0dcd235acf3,8,3
8942ba8c649840e061e2c751b6094852,11,1
8943f128c6925a76fbf3ebd412380961,2,7
8943f128c6925a76fbf3ebd412380961,29,2
894412f3c02d6ef747ef848e60e43581,0,1
8944eb45c498dc42617b6149f904aa28,16,2
8944eb45c498dc42617b6149f904aa28,0,1
8947cfd9fb7989c601362a5eeba31a1b,1,2
8947cfd9fb7989c601362a5eeba31a1b,10,8
894b6adc770a6d2e82c099d2e52f9f73,8,5
894bf09e72a3ef25f67bbaec46a77830,10,1
894d00993baaaefd07cee051d5379859,9,1
894dd42ddc6479c5e1e4e01a8c9334df,33,1
894f53b90e3d0279d9e0b6bd4eb34d2d,0,1
894f53b90e3d0279d9e0b6bd4eb34d2d,0,1
8953888cc0c6b4a2d71c8ba02d77d8d7,7,4
89572ecb475d5f3091aefafaa66b1ebf,8,2
89572ecb475d5f3091aefafaa66b1ebf,22,1
89579887ed292c9af8c88b4363f07de1,26,4
89597db87954fdc4dc321705c5c44187,9,2
895b4a4943f3865fe8b6f6eef6651a06,19,1
895c9c9112acfcc1df43880dc980a860,7,7
895c9c9112acfcc1df43880dc980a860,15,1
895c9c9112acfcc1df43880dc980a860,8,5
895c9c9112acfcc1df43880dc980a860,3,1
895c9c9112acfcc1df43880dc980a860,3,3
8960669485fdfaabf7a7e007dca59422,3,1
89627bc975ce5cca3b7aaf5dc552ac25,6,2
896614fe812c90e4f901c617efd8e44a,7,1
896614fe812c90e4f901c617efd8e44a,17,3
8966ca5ddba68921bd18c42dd9d7d883,4,3
8966fef088b036eeed6654fdd05ae1ca,15,1
89671edaefbc09310d40dca1941fddc4,12,2
89676e69b604130c232cc429aab73af2,2,2
89684074b0e70b2f6c4f49ae846dae66,2,1
89684074b0e70b2f6c4f49ae846dae66,22,1
89684074b0e70b2f6c4f49ae846dae66,28,1
8968b342a914aaf449cecaed674ddda5,23,2
8968b342a914aaf449cecaed674ddda5,46,2
896a76ca2223d93d8419f5df6408203b,10,1
896a94923c30c73a446492dcde84945d,5,2
896b1b05b31b4265b6e1b6675f388c4c,27,2
896bb395fb0fb84e31c9e0fed4e30c28,1,3
896bb395fb0fb84e31c9e0fed4e30c28,25,5
896d0f9cdbeb99a8244306b592ffa7b1,23,4
897143a0df1afc893b0c2b76f8bcb26a,36,1
897738931cfd419c4a3e2b4a60424596,18,1
897789d79ffe3c55bc9cd5c3efb664d0,7,1
897789d79ffe3c55bc9cd5c3efb664d0,28,2
8977ed1d9a54b5f2a24754eee5d6305e,27,12
897819886eb4ff18cc53209cd887a684,17,8
8979084aa961fb6feea504c7ea46bd3f,21,3
8979694d01184a0230ce902486542782,2,2
8979f5c7c373b73d20dea7a4e8eeb34f,29,1
897bc89a18abfce89ce4b320a9824d56,6,1
897bcbcd9805f9efdb1c988f19f3da2d,4,7
897c0857f19e3f123ce52730df1b1d16,2,3
897dac9f243bc03ae5441467a9923980,28,1
897e9dcc3febf7bee9d229e46cbee43d,30,1
897ededfc07796b96c6a6ab9a61b7962,4,2
897ededfc07796b96c6a6ab9a61b7962,21,1
8980d223cb335e31e5be19e87498191a,8,2
8980ec597a06fe92626471273d8a8975,0,2
8982c50b6ba54eb410cd69b7160899de,1,7
898392803a479ddb50c8ae4ce2681ad8,3,1
8983e00c2f88bd00c15c1d9b84679166,5,4
8984b2740656b8270c9cb33687a547c1,37,1
89869f28f58d109eb0f190311c533c1b,7,2
8986d5938cf9e70bec21d7a1d3114a71,18,2
898790add555995042f89e4bf540aa55,4,2
8987a15865052f52e06f1a5de44d657d,31,2
898968823d6eedc2c05b4a3dd6c8ee7c,3,1
898a1d276101952b7abcfee55ba9be18,25,1
898bb918c17b1815a2ffac19dbac5bc7,4,1
898d6a46208e41102f12974c9349227c,30,1
898dc1976223026b19ea48ea2f3179d5,24,2
898e52290ec2023508280a1ef1adb8cd,34,2
898fe89b02fbbec38dd188c126faa97a,1,2
8992d230cbee1ce2662fe3188048377c,0,1
89935d3549e6e65567efa54e9035643a,2,1
8994385f411e234d291ade83493c6179,3,3
89961703dfbff4d4e82a001e2254317d,16,1
89961703dfbff4d4e82a001e2254317d,0,2
8996cf39f7618e9894e159580593947d,21,1
8998121746d7ce66b71bf46c1a3cc56a,0,1
8998121746d7ce66b71bf46c1a3cc56a,9,1
899c6520b80d983ef40bda2898bbee6b,2,3
899de436d93e5e1acaa425728d95bb3e,21,2
899e7c4d4cf1dbd51d9627168bdb6f11,0,1
899f78802057e65fba68dec07794b443,0,2
89a106c863a916ce12ac4c043dd924d7,9,5
89a4236142a6ba72fbaa0ba164da31e8,10,1
89a57dcaedd253c609e06122dfc8cc72,3,1
89a794dbf50d0a13fd5b32123a56fd12,0,1
89a7f25c640d954e1e7deb51c8d8bc77,3,3
89a92da0e4743981017b0c5f7158db3c,6,1
89aa01add51974482e596ea66487d5f9,7,6
89ab74bad3ea2bb33d56f1731ade9525,45,5
89acb2f92dc5b48838bac2e26ca4df0e,21,2
89accb626069de1917db5d4998a51c18,12,1
89ad49acadd3f125c70a52b481b11eaa,36,2
89ad6cd9a0c9a71de013f69ad3e7bfd4,7,1
89ade6422878a36e4c16e3115fab3a29,33,1
89ade7afe2f202252e21b624f926a67d,0,1
89ade7afe2f202252e21b624f926a67d,22,7
89ae56e8d000c6fa6d3d5ddd01e80c17,5,2
89af8942e4c55d301a7820e18333a490,19,1
89b192de66498618857faf741e2ec72f,16,1
89b1a06944247827faa621616a138e12,3,1
89b1df7d10d61de282b85410187a74bc,14,1
89b30e16b957b45fd229e03fcd19eb7a,28,1
89b750d0ea0c6e73ad964ffaefc52eb2,12,2
89b7feed653ea52296f8b7a961265c26,14,1
89b943406ae35c6d1ed063177d08d02d,2,2
89b943406ae35c6d1ed063177d08d02d,12,1
89b943406ae35c6d1ed063177d08d02d,11,1
89b989a142dc521d210e255331af3c6b,13,1
89b9996de6e5ad10c6670a831cd270ab,33,3
89ba46e98b73f3d4a4e5c54d2b6f2400,1,1
89ba46e98b73f3d4a4e5c54d2b6f2400,0,1
89bcef69b384aa6566b34c63451c8f5f,3,1
89bd591d3235c47b488b8054232db46e,33,1
89bd8626f8a65ad71a0679990345bcfb,0,4
89bda2709fe09bf4feecfdc6f7325339,39,2
89bf7dfd45b747e5fe1e52e2f95b59ed,2,3
89c1b348e437ce8084902ca6cdbc2758,4,6
89c41195ad6ca6c2c2cc8157e88b37b4,2,1
89c769461767d31f1033b9a4f5336e3f,4,1
89c820915e14fbb485869404fff23da8,2,1
89c87f81c345afe3250e3bc450732313,23,10
89c897a2c793bb8f102df6eb896ffc4a,28,1
89c9c81efc6f2bd10eebb2a4392dc29c,21,1
89d03221ac4e657b77a99b851f931042,1,1
89d0d8be0756d91fe4c1ec5dac01c64a,37,2
89d11afd4d29536d22556117658f6cfb,3,1
89d269dd6bd8ef3974a22e4f3dc8b53e,8,6
89d3b6b1edb672b08b13700e53d79b08,5,3
89d420dcf827891d9e176adbc2edf881,0,1
89d4a903b1193202563c10ecbc595406,31,1
89d5612fc91bed8ebbdf18898d22bfe7,9,2
89d63da67b3d34065b5a78cfaccf56e4,2,1
89d8920d4d11e912b848e8388317e5ed,8,1
89d92244336adc714f40d3389d4816d9,7,7
89dd06ae944cd95aa48b5661c7921984,8,3
89dfd7b5a747fcd6cfcf20150900a3ce,14,2
89e060f082534c620a82f2a5ca1ee6b4,18,1
89e26b9b241cc732a70cd997d3799707,5,1
89e306b0b93fc6c636efb0e3b5955e53,5,2
89e365693452a8e58d69f6ff27bf1a7d,2,1
89e4b481eb8aaf8459097708477abd20,3,1
89e72ca3cc2c6b4d7b963835cb23809a,2,1
89e7705ef19087133668de37444215b0,17,11
89e7de8aa8ebb09f2b8f009f0ddad0f1,2,1
89e9923e5ccb7a266a3c094b25e76bd9,10,1
89ea9cc10a3576cc93b22aa88182a09c,0,7
89eb54944dc8415c17cd1ec5daa403e8,25,1
89ebd39c05b2e2c5016a61bdc5f44fb9,40,1
89ec59beb4a1244b835f5ffd68ee125c,2,1
89edc38472aacb379556c201d7cdb2d0,22,2
89efd526f35e478a502a85cf407829b8,23,2
89f1607be4ad0a409ea479ae96269add,24,1
89f2d275ce3fa1b3484dc4c7885fed96,29,1
89f31fbd00e79802127731e31e22fa4e,11,1
89f31fbd00e79802127731e31e22fa4e,10,1
89f4c03ca0c7be299b44abfe25008a09,0,1
89f6f8c8d0c45be76a942981cc25d943,4,1
89f85463b7697698d75daf4746d17aaa,4,1
89f8942c635b39267045e6f8023d7e69,17,1
89fa628c363cacfa43f1ae924d3ec32e,15,1
89fb72147b39a37a167e106a197da1b0,14,1
89fb72147b39a37a167e106a197da1b0,3,1
89ff1bc91fb8a80d77c25f315a662e88,3,1
8a005301faa862a35731c9c773c9edfb,3,1
8a005403e1d12490809623816a5ecbb6,3,1
8a038fde088b24079a97feeaf7138ef9,35,2
8a044157c50a91ef4ba15cbf55f9a3f6,8,1
8a05963fabdae954e1cba9ac593250d1,2,1
8a05b9cbfde84fbb0fc9299ba18b59a7,13,4
8a07e0fac97012afba1231f7a1244b4b,10,1
8a083b33324d7b178a1190d9dfeb5468,15,1
8a08cc89d3edffd80ba7f94d7dee8eb5,0,2
8a0ab1ab463a2467b5550a90e31d9730,4,1
8a0ae2817aa40dd3e4f53ab1f742898d,35,18
8a0b871cbaf68de868a0c1c4600cd1b2,0,1
8a0bf8b0d1481432710609f2949d26f4,13,2
8a0de5c9bdb3031d2f161f9841104e69,28,1
8a105b317969ae06cd04052bcf420d20,10,5
8a1315f770ab9537f5af7b365dc4b774,1,1
8a141f6cc0807f64edc3fbb71f6a390f,35,1
8a14f49e2a2a6072fb69d40ca17036b7,10,3
8a18ad62e25cedb532620e8764f8a16c,3,1
8a18f870289c8073f50313eaa014f14e,0,1
8a1a3788235c611e33a44b19c053a873,24,1
8a1c5988b604423f6987cc8a29d0a6d4,24,1
8a1d6fa162ea830e042f75404b5e6616,27,2
8a1da37998797e211c2621f4ca1239e5,5,1
8a1e2855c836796ad04574ac1968f82e,16,2
8a1ecef4c42aad97abafb0c8a4d2dbaf,19,2
8a1fd11c195ddefa9284bc43d8b77b74,0,3
8a202717571d5d7812421916a3fee878,1,3
8a20a848c85f49507b1a17b5a73bba17,21,1
8a20c5fa897286b0a71e8556cc40897a,3,8
8a21362ab5b2a29051f76127252356dc,22,1
8a2166a38eb998da62992831b7b07925,9,3
8a2166a38eb998da62992831b7b07925,20,1
8a219bd17e3b2dba15bab8cca4c9e8f8,11,1
8a24c2f298687f358cd220fb114fbb2f,10,3
8a267c98086315c80a5825aa12acfd60,10,5
8a27194b4c73d2554344050256a5d900,20,11
8a275f84a9728e5fd8d18efc2d830b6e,4,4
8a275f84a9728e5fd8d18efc2d830b6e,29,1
8a27cc940cfb7300cd9323d654d50270,25,1
8a298597c7b82e0ef8209aad520c4bd4,2,3
8a29c1c6310dc1c26fcdf9dfeca1b2e0,19,1
8a29c1c6310dc1c26fcdf9dfeca1b2e0,31,4
8a29c1c6310dc1c26fcdf9dfeca1b2e0,39,1
8a2a0d4f0e27b2557eb0fef050f134c0,2,1
8a2b959968800f71f0813ea712e6b334,34,5
8a2bdacedc285475bbda501dd892ad1b,46,1
8a2d1da148e12e07d84389d655773660,15,1
8a2ea4d4fadb79757d69f6594373a5d0,18,3
8a33e3876a0f63fa77c0e24e4d8e2ef8,14,6
8a344a81e14c114eefdd9f3920c1423f,2,3
8a35489275417ed3204675a7e75b57b3,32,5
8a35dceee14a007eb757b7c56e21faad,4,1
8a372510429c2beafbd97e1565f781a1,5,2
8a372510429c2beafbd97e1565f781a1,11,2
8a3c2d8cc95419d45bb4bc211cfcdc8e,5,1
8a3d50726b7f571d1e6c9dc2ed0b28e8,12,3
8a3d50726b7f571d1e6c9dc2ed0b28e8,40,1
8a3e1d51886304690cdd2c4bc7a8984a,7,4
8a3e4949e4e65035b8eb5605fb886b5d,0,1
8a3eb2f062e3a08a0f9c37a90bd25193,8,7
8a4046746a01a9691b24389e6789dcdc,1,2
8a4056e6b818354062778f188717c7ef,1,2
8a40d74cc0d1a40becdf2910bd18ee82,0,1
8a460d4e058a95e8156be478ba0de2d0,23,1
8a488f8b39407f0e162a47f06e41e323,18,1
8a4a6d1edc7133566fa1c9fb7cd9c8f1,0,1
8a4aa5f3184d9a7fa4faaea4b4f7fe62,2,4
8a4b826b42e87d8ab5e45be0bf83ec07,17,2
8a4c14d713d7ceecf0264fb12eaaad8c,14,2
8a4ccbc6602cec0bc149d5e45f980905,2,1
8a4ea7a16f6af5f64fb385d764e7267d,11,4
8a4ea7a16f6af5f64fb385d764e7267d,41,4
8a4f0fa7a6b6726c45ce4bd20fd4cf84,21,9
8a4f430b6c8011367d63f833081aed59,4,1
8a4f430b6c8011367d63f833081aed59,23,3
8a4f430b6c8011367d63f833081aed59,24,1
8a4f481b9ed7af0d371e07fba90f385a,1,1
8a50bd6293e37ce1263109a8ddad70b4,14,2
8a51e466d9b74bdd4afa353db0b93fab,25,1
8a5447f46eb4cac8a75d61e4091ea7db,17,2
8a5669694459427de62be04d5f0c1a29,11,1
8a5669694459427de62be04d5f0c1a29,26,3
8a56c5397950152641329196020fc217,2,5
8a5b47c4e5807a5c71c8660af329aae3,2,1
8a5b702933478e8bb552bd155c71f413,18,1
8a5bde032c76be37a134b53558886313,0,1
8a5c06a845c3856cdea318416eadc932,13,6
8a5c6386c48f8c380c1586ceeb1aa66b,0,1
8a5cf1e46f24256e87e4b137161b72f0,39,1
8a5d93b5ff286b6829768e5fb5a2f7ee,46,2
8a5df240253e94578f13d6df874d6bcd,3,2
8a5e01faf1108afd7a39e1ba61e8a2a8,16,2
8a5e0539add0d6c96b18633f64a85b91,30,1
8a5f491f5441db25d473debccc58197b,2,2
8a5fc37b5afe63c4f356a5abec03c037,14,1
8a600209df3ab80989c0cd25a1b669b2,40,5
8a6142e87f215ac402155b9a1eb30b77,28,1
8a620e1597cd99a5315d7dbea7a9cb0b,27,1
8a620e1597cd99a5315d7dbea7a9cb0b,34,3
8a62abcc363a3ae0857a45ad5a86e631,4,1
8a62be21994ac4656ef3a3ae8a6cb2fc,5,2
8a62f76845ef940f86c3695768bb804a,10,3
8a63e43dae285b27291cd6d0056582b9,5,1
8a63e43dae285b27291cd6d0056582b9,22,1
8a63e43dae285b27291cd6d0056582b9,21,2
8a64304c631f9ce4e572a61c5f5d0f7b,12,1
8a64e3e4b2ba44aa0c93e31373dbd3dc,15,1
8a64e3e4b2ba44aa0c93e31373dbd3dc,16,1
8a64ff407da13a518d08fb83188363e3,9,1
8a6541fb4f9ab79136488543de5043c6,2,1
8a658472ea086aa6a3e8b1df9ee11622,1,2
8a661258a2cc4c6142c89b0c8028aae7,5,1
8a661258a2cc4c6142c89b0c8028aae7,27,1
8a66f9f38b1b7d09b1233839fea26fc6,1,5
8a66f9f38b1b7d09b1233839fea26fc6,18,1
8a6793b29215b60ae13ba4d519d62e1b,13,3
8a683eab747c0b0dd02d099ccf5c2264,12,4
8a6880a8469a621f0758f6110757682d,2,1
8a6c889818880625e1163c0872d80296,36,1
8a6d44c46e71f93ea99706903d9d174f,24,1
8a7436056538692b32bf69b63ec10720,6,2
8a7436056538692b32bf69b63ec10720,30,1
8a7507fb5a59722909b9fd37f4cecb63,25,2
8a7610013cfaa57ec74b78e5d180ae71,25,1
8a7610013cfaa57ec74b78e5d180ae71,34,1
8a780cff477a8734410bcdc62b155587,27,1
8a793138938953fef1b8dca793eb4e2e,5,1
8a7b45702a101a2834678ca068202d04,5,1
8a7f56ba267337a015e15ce53da66cf5,22,1
8a82192fa6dc1ce20eeff6e31ad9d53a,3,2
8a84a7444bf44545b7d2b4724b8b2abd,25,1
8a84ce4dd2d8e2d6942c6e8c675b4d30,4,5
8a895d73b0862d6952c505adb453d3f3,10,9
8a8ae9e94abc898517562e4fd7392a81,29,1
8a8b357a70d77d33a46826e10e248aae,31,3
8a8f7f85726c95d764cc9bbc6ca029d3,4,1
8a90a1d3efa0a3b12aa0180fe317f3fa,18,1
8a912f98670a4bfd5abd60a8b4263568,4,1
8a91681c5d682f00f50e5eacadfade18,10,2
8a943720c842e2fb9e62d1d53aa37081,13,5
8a9598148f50054a3e780e6ee9117a99,14,4
8a95c7954331ae0232433b4cf107e723,19,7
8a974b2a3d36c25347dd1a115293aa80,16,1
8a99f29c680ac68ea3551de05c200d35,2,1
8a99f29c680ac68ea3551de05c200d35,4,1
8a9da761f6df3b5032091ad810fc1b82,21,1
8aa02daf1e65935f402cd4abf2c76e62,19,1
8aa0f27387b268400fc56aa408d4ac80,8,4
8aa269422e1b58597f3b31ca4ffa6c24,0,1
8aa2d6f00b504728647f60677fdf049e,39,7
8aa2f9ec96ed9658b0eeb0e89eb963f9,26,1
8aa5a5f130824e70257059fec442d0bc,7,2
8aa6e7a3d1267b530dafbc5b5724dd07,9,3
8aa72a53c8c5c4c4efe6732b3a3358e9,6,1
8aaaba81d337013d06ba97b0470d1049,9,1
8aaaba81d337013d06ba97b0470d1049,9,2
8aab39f88ea06b4d2f509c32d017327f,0,1
8ab38db05e12e690e423ae1bb7364c1d,0,2
8ab3aa59b34322f6f50bdaccaff074c7,38,3
8ab5027bcca5a2d3e57570d101e9004e,29,1
8ab6be34dabb22d4242a4b3ea1a63335,16,3
8aba66dd1e109c35f8850f7d4e584024,12,5
8aba66dd1e109c35f8850f7d4e584024,22,7
8aba8c5d7e633e0a23da7bb915bec51d,26,1
8abafc2fa0f6855de9dadc4159b7f0f0,43,1
8abc684c448b059ae54b86863450b4b1,1,6
8abc6ad3a61dc62ed406f6b48f230b16,11,2
8abdb46a991505feb26e65e4b4176f81,2,2
8ac2bc75c24948c940217260c0f0fe2f,10,1
8ac33e8990f4294cb678e1154ec5ec9e,35,1
8ac3b898c6c13bb64158de6bcd406fbc,39,1
8ac4ae80d3e10e12a302ffe8fe9021d2,42,2
8ac53ef20e015d3a6ae29adb1ae50d28,37,1
8ac5d68793a1a9de1fdaa2ca787a171f,0,2
8ac5d68793a1a9de1fdaa2ca787a171f,21,6
8ac5eb9c3f9bcc290c03a1f41f77a1d3,26,1
8ac764503b9622e3e0007a71db7969d1,1,1
8ac764503b9622e3e0007a71db7969d1,45,1
8ac8dfce090f77ef236980dd4e2122ec,0,3
8ac9fb52216f84903ad672638ccaeb6a,0,1
8aca345c1fe098a35a11b7dc2e7b76ec,8,1
8aca599bdf5e818763cd2ce1fb95b0ba,1,6
8acb614a77db1729b2c227494eb85ff8,24,1
8acc4135a6614c3691d74aae816d1f76,1,1
8accf20498a995ba8a5e3999f4b6d4b6,3,6
8acf196be794773610403870fa6c884a,5,1
8acf472702e7d713cb1c9db33654cc73,43,2
8ad0720d7d88579fbe89794a4f4ee8d3,1,1
8ad178347fd399d8fdcdbd689b02528e,5,9
8ad48f38edf6fe867f2311877f883bc5,0,1
8ad538ec77675bb7d7c352badc5cc86e,1,2
8ad538ec77675bb7d7c352badc5cc86e,1,1
8ad5ca19f2305fa8642bdffb51f27472,2,1
8ad5ca19f2305fa8642bdffb51f27472,5,1
8ad68a17d5c618f5a484d23d476b8069,2,2
8ad6f9f9e08d08cc5102d397bb85fb1d,44,5
8ad7465b1d57d4ddc7482662b152369e,5,1
8ad7465b1d57d4ddc7482662b152369e,23,1
8ad8a8218b6cdb9c35c6d57366a2d474,39,1
8ada922ab09813e5152a5e93699fa3da,44,3
8adbd0e69a6b35870c0a77ae769f046b,0,1
8adbd347ff1444136081d5decd09abff,10,1
8ade9b187406daa33d2a5defe8ef098c,5,2
8adeab0e60b6af2571a2c839fe348310,1,3
8adeac44d577a4b19ff57ffa2d3ec4d3,8,1
8adf7592753f0dd0f2a35c22f588e8bc,1,3
8adf7592753f0dd0f2a35c22f588e8bc,22,1
8adf8b20051bd0f2692f68a4eff7fc3c,23,5
8adfeb04a28600fc338a57215bc3df11,20,5
8adfed7c004050a2564e132afcbb2527,23,1
8ae1f1d86ebabcd659e55de5874e2f8d,2,1
8ae3289d5b2cca096b71501ab63aadfd,0,1
8ae437c31756ba80c7f53465113a11a8,2,1
8ae5145aa5ef926a87fba0a96ac216b3,11,1
8ae5f7d411a5ac61123a46aec45f6450,10,1
8ae7fe5e7830872c239c1ac2881a4cb5,21,1
8aea5eac79402d529b25c04895121445,13,1
8aea5eac79402d529b25c04895121445,9,2
8aea5eac79402d529b25c04895121445,15,2
8aea5eac79402d529b25c04895121445,14,1
8aea5eac79402d529b25c04895121445,39,1
8aea5eac79402d529b25c04895121445,35,1
8aec2741b25c4a4dd9c656db079dc16f,25,1
8aec70e9d9009ca20bbb1732f68acad2,0,1
8aed04a957412678c65716f60d111c6d,5,1
8aed04a957412678c65716f60d111c6d,1,1
8aed04a957412678c65716f60d111c6d,25,1
8aed04a957412678c65716f60d111c6d,21,1
8aee01fcb1703c68de74bca7c37b3af6,37,7
8aee2855ce0a2f3b90db7754633b71b4,1,3
8aefdf74fe8fbb244b8f558c075da677,3,1
8af1149db06a19b4d590e1a43f1181d5,15,2
8af1149db06a19b4d590e1a43f1181d5,45,1
8af1149db06a19b4d590e1a43f1181d5,10,1
8af37581eb8e284f6dbd10ab7eda8ee1,4,1
8af4f82321de4103d15601a2466c36d0,7,3
8af4f82321de4103d15601a2466c36d0,11,1
8af4f82321de4103d15601a2466c36d0,46,1
8af4f926f6cd277e27847b6afd1bf9e7,4,3
8af4f926f6cd277e27847b6afd1bf9e7,24,1
8af8871377e20f780a361febe0fe80a4,7,6
8af8871377e20f780a361febe0fe80a4,0,2
8af8871377e20f780a361febe0fe80a4,40,1
8af9214f4e5cc3b573496a1c411d7d61,12,3
8afa7860e9efccc233749b4ec0061e74,13,7
8afb15169a2817564fe8054bd83a32e7,11,1
8afc15134d6be80ec2f3f0b9554e74ce,7,1
8afc43937e30e16bec8135b3285d1b40,25,3
8afc43937e30e16bec8135b3285d1b40,35,4
8afc43937e30e16bec8135b3285d1b40,40,1
8afcb5dcccef0ffe7c8b5490a7093abc,0,3
8aff322540c17c370c2cdb318bf39027,16,1
8aff322540c17c370c2cdb318bf39027,25,1
8aff322540c17c370c2cdb318bf39027,23,1
8b010b6c95aba2d69849d5f9c859a972,24,1
8b01c8f755cb4fa41941c0c0d6c62c3c,0,1
8b01c8f755cb4fa41941c0c0d6c62c3c,0,2
8b01c90f2e64a959ff6286ddd4dbd58b,3,1
8b01c90f2e64a959ff6286ddd4dbd58b,0,1
8b02090f7c0c645a43d4bbd74bbdfbda,5,2
8b0250db0a8f524132011c6bd3dbb1d2,21,1
8b045b9234c79d27a41f6e68cd49f233,46,2
8b04800a788d2d6cc793491e304c910b,15,2
8b04800a788d2d6cc793491e304c910b,29,8
8b07d93c1322c83d4cb56dfefe34d1e6,4,1
8b081a84b7ac0979c7ae204f23b54783,1,4
8b08b96db150cdc501e2ea149b5a2a16,18,1
8b08be57c7b8231b0583eaa52b7ae448,8,1
8b09820df8dd37eb4aed26b9566d70a8,2,14
8b09820df8dd37eb4aed26b9566d70a8,6,1
8b09ce31797272258ddaf6478faa6d13,12,3
8b09ce31797272258ddaf6478faa6d13,34,1
8b0a3968047346bb3c1ffa41ed37bc7e,39,1
8b0a571d9e1e56a1ffe7a2994e6efa0e,8,1
8b0a571d9e1e56a1ffe7a2994e6efa0e,34,1
8b0b2bc1cdce38a24a46e4da46cb1c18,29,3
8b0c214c93280bcb413c5b50ebe4435e,19,1
8b0cd0fbf2bb60319f0d0850efb526f2,11,1
8b0cf65d7b8944aeeb9129dc15a4acc9,18,1
8b0d8cbbb63b61a13da5a56589221416,26,2
8b101c863cf845167b7c32eb47d3c7b1,8,3
8b11b61b7dbf8c56a02bfef4b75e420f,7,1
8b11b61b7dbf8c56a02bfef4b75e420f,28,5
8b132b8aa2777d152aad5e4beafe0955,20,4
8b13a8d60ad1e46913f1e2784f8f5e3a,0,2
8b171603665c88d43737c7640bc25f6f,8,1
8b191f883e8de081b5e6855e57054d78,0,3
8b191f883e8de081b5e6855e57054d78,12,4
8b1a4e72fc864a924cc48cd27daf2d44,29,4
8b1a4e72fc864a924cc48cd27daf2d44,41,1
8b1a835fa1e50aecaaf737405c670834,18,1
8b1b4bdd5e1ac8cb118a433ce9998e3c,14,1
8b1b82f0c1cfb5573381b69b27b63fec,10,1
8b1f276bc19da0fa5f8519735a500633,3,1
8b206dbf1de79a898c267529421f820a,29,1
8b206dbf1de79a898c267529421f820a,41,14
8b21231ead40798f4429e12dc3b638f8,8,2
8b2201ba8fde8635a9c7d95cf7f16f87,2,1
8b2201ba8fde8635a9c7d95cf7f16f87,9,1
8b22c7215802d1093d60d3c9454594e8,9,3
8b2391ab8e8dba5daed6d293e06c48f7,4,1
8b24d6eade80761856f6dc3c7828e358,2,1
8b25a01f233732568990c6a22de8a630,31,1
8b261e9adbbd04718b3d3ba45d0886ce,18,1
8b26682e21dccd161dd17f4840b2b75c,37,3
8b267e6c129e7375ebfd00a6de8ca997,6,2
8b27b9faceba6222901b47a3b0ca2792,34,2
8b280aaa9d5b824cd912c763716c16d5,12,1
8b283698167dd8ab39a0cf027e75f1b9,3,1
8b290a27c82abd8a7839f4fd61e0dc0c,0,1
8b2a9bcce210eadacc0764c324274382,20,7
8b2bf8005c719388d4e274f9c613342c,16,1
8b2c0f9d71aab5e71b333336dbefb450,10,1
8b2c40b5ea89f40656753993f48b300b,28,4
8b2ef4f7922a8ea63084f9d2df2f514e,0,2
8b2fcab59bd0c13c82d0cddc658ff6d9,1,3
8b3030eae0cc3244f90e3d0dec8ca25d,3,1
8b3309e58d82d61c753da7b2631ff0d9,0,2
8b3309e58d82d61c753da7b2631ff0d9,23,1
8b331c57ba8a7f2fa7fe0c3c439adb92,37,1
8b34a0b6321c3a0ef231a83d080c2577,10,5
8b375be63cd5be4bd955df3f962445f1,12,11
8b38183758b5c946053dd0540f18a0b4,10,1
8b389b5812c7c22efcf289b7161afe04,8,2
8b39a2a1ef53acd398cc6b1676a587da,26,1
8b3a2955d4b71cd6f43c92b98d21c3fb,1,3
8b3b04b3fa85f44050534e7fb2efdcc1,3,2
8b3b2a505be20eda1603724b77dbbf6e,12,2
8b3dc0b6ffde61162340296d5a695614,7,3
8b3dc0b6ffde61162340296d5a695614,34,1
8b3efff4500b19625eea0d35a5b469c9,29,7
8b43220e9d72b62f930ac291104105b3,0,1
8b433a419927b3bc7f60de361ba3f870,1,2
8b433a419927b3bc7f60de361ba3f870,19,1
8b4534f486d4afd904f75ed9290c1dec,3,2
8b46ae48c340d8d93fa8189482fe0e04,35,2
8b46fa7b94b63897578c26b4d2811ca3,3,3
8b49746c154907998e78c5be31b8cce3,45,2
8b4a24bc11fd4201e73bb52474bc74ea,1,2
8b4ab7e63c99782d4aca114b281dae7f,18,3
8b4ab7e63c99782d4aca114b281dae7f,42,2
8b4ab7e63c99782d4aca114b281dae7f,45,5
8b4b0ddba582d4ca2fbfb2493f946210,37,2
8b4b48e06d4faa0e912fa4ee28b9c638,16,2
8b4b534c3c37b434cacbd7e16a497425,13,1
8b4b534c3c37b434cacbd7e16a497425,15,1
8b4b534c3c37b434cacbd7e16a497425,6,1
8b4b9626a7c40b789d271897b84d8996,40,2
8b51c309ad768ee88f25df8949b2c256,4,1
8b56129f8a7bc074bf92dbe1b2356a18,19,1
8b5971280bda5706b596d838430fa150,8,2
8b5971280bda5706b596d838430fa150,3,1
